SUBJECT,OBJECT
http://af.dbpedia.org/resource/Ebbehout,http://ar.dbpedia.org/resource/أبنوس
http://af.dbpedia.org/resource/Ebbehout,http://bg.dbpedia.org/resource/Абанос
http://af.dbpedia.org/resource/Ebbehout,http://bn.dbpedia.org/resource/আবলুস
http://af.dbpedia.org/resource/Ebbehout,http://ca.dbpedia.org/resource/Banús
http://af.dbpedia.org/resource/Ebbehout,http://cs.dbpedia.org/resource/Eben
http://af.dbpedia.org/resource/Ebbehout,http://dbpedia.org/resource/Ebony
http://af.dbpedia.org/resource/Ebbehout,http://de.dbpedia.org/resource/Ebenholz
http://af.dbpedia.org/resource/Ebbehout,http://el.dbpedia.org/resource/Έβενος
http://af.dbpedia.org/resource/Ebbehout,http://eo.dbpedia.org/resource/Ebono
http://af.dbpedia.org/resource/Ebbehout,http://es.dbpedia.org/resource/Ébano
http://af.dbpedia.org/resource/Ebbehout,http://eu.dbpedia.org/resource/Ebano
http://af.dbpedia.org/resource/Ebbehout,http://fa.dbpedia.org/resource/آبنوس
http://af.dbpedia.org/resource/Ebbehout,http://fi.dbpedia.org/resource/Eebenpuu
http://af.dbpedia.org/resource/Ebbehout,http://fr.dbpedia.org/resource/Ébène
http://af.dbpedia.org/resource/Ebbehout,http://he.dbpedia.org/resource/הובנה
http://af.dbpedia.org/resource/Ebbehout,http://hi.dbpedia.org/resource/आबनूस
http://af.dbpedia.org/resource/Ebbehout,http://hr.dbpedia.org/resource/Ebanovina
http://af.dbpedia.org/resource/Ebbehout,http://ht.dbpedia.org/resource/Bwa_debèn
http://af.dbpedia.org/resource/Ebbehout,http://hu.dbpedia.org/resource/Ébenfák
http://af.dbpedia.org/resource/Ebbehout,http://io.dbpedia.org/resource/Ebeno
http://af.dbpedia.org/resource/Ebbehout,http://it.dbpedia.org/resource/Ebano
http://af.dbpedia.org/resource/Ebbehout,http://ja.dbpedia.org/resource/コクタン
http://af.dbpedia.org/resource/Ebbehout,http://ka.dbpedia.org/resource/აბანოზი
http://af.dbpedia.org/resource/Ebbehout,http://ko.dbpedia.org/resource/흑단
http://af.dbpedia.org/resource/Ebbehout,http://mk.dbpedia.org/resource/Абонос
http://af.dbpedia.org/resource/Ebbehout,http://ml.dbpedia.org/resource/കരിമരം
http://af.dbpedia.org/resource/Ebbehout,http://nl.dbpedia.org/resource/Ebben
http://af.dbpedia.org/resource/Ebbehout,http://nn.dbpedia.org/resource/Ibenholt
http://af.dbpedia.org/resource/Ebbehout,http://no.dbpedia.org/resource/Ibenholt
http://af.dbpedia.org/resource/Ebbehout,http://pl.dbpedia.org/resource/Heban
http://af.dbpedia.org/resource/Ebbehout,http://pt.dbpedia.org/resource/Ébano
http://af.dbpedia.org/resource/Ebbehout,http://ro.dbpedia.org/resource/Abanos
http://af.dbpedia.org/resource/Ebbehout,http://ru.dbpedia.org/resource/Эбеновое_дерево
http://af.dbpedia.org/resource/Ebbehout,http://sh.dbpedia.org/resource/Ebanovina
http://af.dbpedia.org/resource/Ebbehout,http://sv.dbpedia.org/resource/Ebenholts
http://af.dbpedia.org/resource/Ebbehout,http://sw.dbpedia.org/resource/Abunusi
http://af.dbpedia.org/resource/Ebbehout,http://ta.dbpedia.org/resource/கருங்காலி
http://af.dbpedia.org/resource/Ebbehout,http://th.dbpedia.org/resource/ตะโก
http://af.dbpedia.org/resource/Ebbehout,http://tr.dbpedia.org/resource/Abanoz
http://af.dbpedia.org/resource/Ebbehout,http://uk.dbpedia.org/resource/Чорне_дерево
http://af.dbpedia.org/resource/Ebbehout,http://www.wikidata.org/entity/Q156005
http://ar.dbpedia.org/resource/أبنوس,http://af.dbpedia.org/resource/Ebbenhout
http://ar.dbpedia.org/resource/أبنوس,http://bg.dbpedia.org/resource/Абанос
http://ar.dbpedia.org/resource/أبنوس,http://bn.dbpedia.org/resource/আবলুস
http://ar.dbpedia.org/resource/أبنوس,http://ca.dbpedia.org/resource/Banús
http://ar.dbpedia.org/resource/أبنوس,http://cs.dbpedia.org/resource/Eben
http://ar.dbpedia.org/resource/أبنوس,http://dbpedia.org/resource/Ebony
http://ar.dbpedia.org/resource/أبنوس,http://de.dbpedia.org/resource/Ebenholz
http://ar.dbpedia.org/resource/أبنوس,http://el.dbpedia.org/resource/Έβενος
