SUBJECT,OBJECT
http://bg.dbpedia.org/resource/%D0%A1%D1%83%D1%84%D1%8F%D0%BD_%D0%A1%D1%82%D0%B8%D0%B2%D1%8A%D0%BD%D1%81,http://bg.dbpedia.org/resource/Суфян_Стивънс
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://commons.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://cs.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://da.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://de.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://el.dbpedia.org/resource/Σούφγιαν_Στίβενς
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://eo.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://es.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://fi.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://fr.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://he.dbpedia.org/resource/סופיאן_סטיבנס
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://it.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://ja.dbpedia.org/resource/スフィアン・スティーヴンス
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://nl.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://no.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://pl.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://pt.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://rdf.freebase.com/ns/m.04mky3
http://bg.dbpedia.org/resource/Суфян_Стивънс,"http://ru.dbpedia.org/resource/Стивенс,_Суфьян"
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://simple.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://sr.dbpedia.org/resource/Суфјан_Стивенс
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://sv.dbpedia.org/resource/Sufjan_Stevens
http://bg.dbpedia.org/resource/Суфян_Стивънс,http://www.wikidata.org/entity/Q319502
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://cs.dbpedia.org/resource/Sufjan_Stevens
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://dbpedia.org/resource/Sufjan_Stevens
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://de.dbpedia.org/resource/Sufjan_Stevens
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://el.dbpedia.org/resource/Σούφγιαν_Στίβενς
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://eo.dbpedia.org/resource/Sufjan_Stevens
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://es.dbpedia.org/resource/Sufjan_Stevens
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://fr.dbpedia.org/resource/Sufjan_Stevens
http://commons.dbpedia.org/resource/Sufjan_Stevens,http://it.dbpedia.org/resource/Sufjan_Stevens
