Entity
http://af.dbpedia.org/resource/Madison
http://ar.dbpedia.org/resource/ماديسون،_ويسكنسن
http://ast.dbpedia.org/resource/Madison_(Wisconsin)
http://bat-smg.dbpedia.org/resource/Madisons
http://bg.dbpedia.org/resource/Мадисън
http://br.dbpedia.org/resource/Madison_(Wisconsin)
http://bs.dbpedia.org/resource/Madison_(Wisconsin)
http://ca.dbpedia.org/resource/Madison_(Wisconsin)
http://cs.dbpedia.org/resource/Madison
"http://cy.dbpedia.org/resource/Madison,_Wisconsin"
http://da.dbpedia.org/resource/Madison_(Wisconsin)
"http://dbpedia.org/resource/Madison,_Wisconsin"
http://de.dbpedia.org/resource/Madison_(Wisconsin)
http://el.dbpedia.org/resource/Μάντισον_(Ουισκόνσιν)
http://eo.dbpedia.org/resource/Madison_(Viskonsino)
http://es.dbpedia.org/resource/Madison_(Wisconsin)
http://et.dbpedia.org/resource/Madison
http://eu.dbpedia.org/resource/Madison
http://fa.dbpedia.org/resource/مدیسن،_ویسکانسین
http://fi.dbpedia.org/resource/Madison_(Wisconsin)
http://fr.dbpedia.org/resource/Madison_(Wisconsin)
http://fy.dbpedia.org/resource/Madison_(Wiskonsin)
"http://gl.dbpedia.org/resource/Madison,_Wisconsin"
http://he.dbpedia.org/resource/מדיסון
http://hi.dbpedia.org/resource/मैडिसन
"http://hr.dbpedia.org/resource/Madison,_Wisconsin"
"http://ht.dbpedia.org/resource/Madison,_Wisconsin"
http://hy.dbpedia.org/resource/Մեդիսոն_(Վիսկոնսին)
"http://ia.dbpedia.org/resource/Madison,_Wisconsin"
"http://id.dbpedia.org/resource/Madison,_Wisconsin"
"http://io.dbpedia.org/resource/Madison,_Wisconsin"
http://it.dbpedia.org/resource/Madison_(Wisconsin)
http://ja.dbpedia.org/resource/マディソン_(ウィスコンシン州)
http://ka.dbpedia.org/resource/მედისონი_(უისკონსინი)
http://ko.dbpedia.org/resource/매디슨_(위스콘신_주)
http://ku.dbpedia.org/resource/Madison_(Wisconsin)
http://la.dbpedia.org/resource/Madisonia
http://lmo.dbpedia.org/resource/Madison
http://lt.dbpedia.org/resource/Madisonas_(Viskonsinas)
http://lv.dbpedia.org/resource/Medisona
"http://mg.dbpedia.org/resource/Madison,_Wisconsin"
http://mk.dbpedia.org/resource/Медисон_(Висконсин)
"http://mr.dbpedia.org/resource/मॅडिसन,_विस्कॉन्सिन"
"http://ms.dbpedia.org/resource/Madison,_Wisconsin"
http://nl.dbpedia.org/resource/Madison_(Wisconsin)
http://nn.dbpedia.org/resource/Madison
http://no.dbpedia.org/resource/Madison_(Wisconsin)
http://oc.dbpedia.org/resource/Madison_(Wisconsin)
http://pl.dbpedia.org/resource/Madison
http://pms.dbpedia.org/resource/Madison
http://pt.dbpedia.org/resource/Madison_(Wisconsin)
"http://ro.dbpedia.org/resource/Madison,_Wisconsin"
http://ru.dbpedia.org/resource/Мадисон_(Висконсин)
http://scn.dbpedia.org/resource/Madison_(Wisconsin)
http://sh.dbpedia.org/resource/Madison_(Wisconsin)
"http://simple.dbpedia.org/resource/Madison,_Wisconsin"
http://sk.dbpedia.org/resource/Madison_(Wisconsin)
http://sr.dbpedia.org/resource/Медисон_(Висконсин)
"http://sv.dbpedia.org/resource/Madison,_Wisconsin"
"http://sw.dbpedia.org/resource/Madison,_Wisconsin"
http://ta.dbpedia.org/resource/மேடிசன்
"http://tl.dbpedia.org/resource/Madison,_Wisconsin"
"http://tr.dbpedia.org/resource/Madison,_Wisconsin"
http://uk.dbpedia.org/resource/Медісон_(Вісконсин)
http://vec.dbpedia.org/resource/Madison_(Wisconsin)
"http://vi.dbpedia.org/resource/Madison,_Wisconsin"
http://vo.dbpedia.org/resource/Madison_(Wisconsin)
"http://war.dbpedia.org/resource/Madison,_Wisconsin"
http://www.wikidata.org/entity/Q43788
"http://zh-min-nan.dbpedia.org/resource/Madison,_Wisconsin"
http://zh.dbpedia.org/resource/麦迪逊
http://af.dbpedia.org/resource/Xi'an
http://ar.dbpedia.org/resource/شيان
http://az.dbpedia.org/resource/Sian
http://be.dbpedia.org/resource/Горад_Сіянь
http://bg.dbpedia.org/resource/Сиан
http://br.dbpedia.org/resource/Xi'an
http://ca.dbpedia.org/resource/Xi'an
http://cs.dbpedia.org/resource/Si-an
http://cy.dbpedia.org/resource/Xi'an
http://da.dbpedia.org/resource/Xi'an
http://dbpedia.org/resource/Xi'an
http://de.dbpedia.org/resource/Xi’an
http://eo.dbpedia.org/resource/Ŝiano
http://es.dbpedia.org/resource/Xi'an
http://et.dbpedia.org/resource/Xi'an_Shi
http://eu.dbpedia.org/resource/Xi'an
http://fa.dbpedia.org/resource/شی‌آن
http://fi.dbpedia.org/resource/Xi'an
http://fi.dbpedia.org/resource/Xi’an
http://fr.dbpedia.org/resource/Xi'an
http://gl.dbpedia.org/resource/Xi'an_-_西安
http://he.dbpedia.org/resource/שיאן
http://hi.dbpedia.org/resource/शिआन
http://hr.dbpedia.org/resource/Xi'an
http://hu.dbpedia.org/resource/Hszian
http://hy.dbpedia.org/resource/Սիան
http://id.dbpedia.org/resource/Xi'an
http://it.dbpedia.org/resource/Xi'an
http://ja.dbpedia.org/resource/西安市
http://ko.dbpedia.org/resource/시안_시
http://la.dbpedia.org/resource/Siganum
http://lb.dbpedia.org/resource/Xian
http://lt.dbpedia.org/resource/Sianas
http://lv.dbpedia.org/resource/Siaņa
http://mg.dbpedia.org/resource/Xi'an
http://mr.dbpedia.org/resource/शीआन
http://ms.dbpedia.org/resource/Xi'an
http://my.dbpedia.org/resource/ရှီးအန်းမြို့
http://nl.dbpedia.org/resource/Xi'an
http://nn.dbpedia.org/resource/Xi'an
http://no.dbpedia.org/resource/Xi'an
http://oc.dbpedia.org/resource/Xi'an
http://pl.dbpedia.org/resource/Xi'an
http://pnb.dbpedia.org/resource/سیان
http://pt.dbpedia.org/resource/Xian
http://qu.dbpedia.org/resource/Xi'an
http://ro.dbpedia.org/resource/Xi'an
http://ru.dbpedia.org/resource/Сиань
http://sco.dbpedia.org/resource/Xi'an
http://sh.dbpedia.org/resource/Xi'an
http://simple.dbpedia.org/resource/Xi'an
http://sk.dbpedia.org/resource/Si-an
http://sq.dbpedia.org/resource/Sian
http://sr.dbpedia.org/resource/Си'ан
http://sv.dbpedia.org/resource/Xi'an
http://th.dbpedia.org/resource/ซีอาน
http://tl.dbpedia.org/resource/Xi'an
http://tr.dbpedia.org/resource/Xi'an
http://uk.dbpedia.org/resource/Сіань
http://ur.dbpedia.org/resource/سیان
http://vi.dbpedia.org/resource/Tây_An
http://war.dbpedia.org/resource/Xi'an
http://www.wikidata.org/entity/Q5826
http://zh-min-nan.dbpedia.org/resource/Se-an-chhī
http://zh-yue.dbpedia.org/resource/西安
http://zh.dbpedia.org/resource/西安市
http://als.dbpedia.org/resource/Xi'an
http://ar.dbpedia.org/resource/%D8%B4%D9%8A%D8%A7%D9%86
