SUBJECT,OBJECT
http://af.dbpedia.org/resource/Fascisme,http://als.dbpedia.org/resource/Faschismus
http://af.dbpedia.org/resource/Fascisme,http://an.dbpedia.org/resource/Faixismo
http://af.dbpedia.org/resource/Fascisme,http://ar.dbpedia.org/resource/فاشية
http://af.dbpedia.org/resource/Fascisme,http://arz.dbpedia.org/resource/فاشيه
http://af.dbpedia.org/resource/Fascisme,http://ast.dbpedia.org/resource/Fascismu
http://af.dbpedia.org/resource/Fascisme,http://az.dbpedia.org/resource/Faşizm
http://af.dbpedia.org/resource/Fascisme,http://bat-smg.dbpedia.org/resource/Fašėzmos
http://af.dbpedia.org/resource/Fascisme,http://be-x-old.dbpedia.org/resource/Фашызм
http://af.dbpedia.org/resource/Fascisme,http://be.dbpedia.org/resource/Фашызм
http://af.dbpedia.org/resource/Fascisme,http://bg.dbpedia.org/resource/Фашизъм
http://af.dbpedia.org/resource/Fascisme,http://br.dbpedia.org/resource/Faskouriezh
http://af.dbpedia.org/resource/Fascisme,http://bs.dbpedia.org/resource/Fašizam
http://af.dbpedia.org/resource/Fascisme,http://ca.dbpedia.org/resource/Feixisme
http://af.dbpedia.org/resource/Fascisme,http://ckb.dbpedia.org/resource/فاشیزم
http://af.dbpedia.org/resource/Fascisme,http://cs.dbpedia.org/resource/Fašismus
http://af.dbpedia.org/resource/Fascisme,http://cy.dbpedia.org/resource/Ffasgiaeth
http://af.dbpedia.org/resource/Fascisme,http://da.dbpedia.org/resource/Fascisme
http://af.dbpedia.org/resource/Fascisme,http://dbpedia.org/resource/Fascism
http://af.dbpedia.org/resource/Fascisme,http://de.dbpedia.org/resource/Faschismus
http://af.dbpedia.org/resource/Fascisme,http://el.dbpedia.org/resource/Φασισμός
http://af.dbpedia.org/resource/Fascisme,http://eo.dbpedia.org/resource/Faŝismo
http://af.dbpedia.org/resource/Fascisme,http://es.dbpedia.org/resource/Fascismo
http://af.dbpedia.org/resource/Fascisme,http://et.dbpedia.org/resource/Fašism
http://af.dbpedia.org/resource/Fascisme,http://eu.dbpedia.org/resource/Faxismo
