<http://dbpedia.org/resource/OPSD>,<http://dbpedia.org/resource/Skardu_Airport>,<http://fa.dbpedia.org/resource/%D9%81%D8%B1%D9%88%D8%AF%DA%AF%D8%A7%D9%87_%D8%A7%D8%B3%DA%A9%D8%A7%D8%B1%D8%AF%D9%88>,<http://fa.dbpedia.org/resource/فرودگاه_اسکاردو>,<http://hi.dbpedia.org/resource/%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A6%E0%A5%82_%E0%A4%B9%E0%A4%B5%E0%A4%BE%E0%A4%88_%E0%A4%85%E0%A4%A1%E0%A5%8D%E0%A4%A1%E0%A4%BE>,<http://hi.dbpedia.org/resource/स्कर्दू_हवाई_अड्डा>,<http://linkedgeodata.org/triplify/node298953655>,<http://mpii.de/yago/resource/Skardu_Airport>,<http://pl.dbpedia.org/resource/Port_lotniczy_Skardu>,<http://pnb.dbpedia.org/resource/%D8%B3%DA%A9%D8%B1%D8%AF%D9%88_%D8%A7%DB%8C%D8%A6%D8%B1_%D9%BE%D9%88%D8%B1%D9%B9>,<http://pnb.dbpedia.org/resource/سکردو_ایئر_پورٹ>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000b4223b>,<http://rdf.freebase.com/ns/m.0c88kw>,<http://rdf.freebase.com/ns/m/0c88kw>,<http://ru.dbpedia.org/resource/%D0%A1%D0%BA%D0%B0%D1%80%D0%B4%D1%83_(%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82)>,<http://ru.dbpedia.org/resource/Скарду_(аэропорт)>,<http://sws.geonames.org/7668405/>,<http://tg.dbpedia.org/resource/Фурудгоҳи_оскорду>,<http://ur.dbpedia.org/resource/%D8%B3%DA%A9%D8%B1%D8%AF%D9%88_%DB%81%D9%88%D8%A7%D8%A6%DB%8C_%D8%A7%DA%88%D8%A7>,<http://ur.dbpedia.org/resource/سکردو_ہوائی_اڈا>,<http://wikidata.dbpedia.org/resource/Q2633552>,<http://wikidata.org/entity/Q2633552>,<http://www.wikidata.org/entity/Q2633552>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Skardu_Airport>,<http://yago-knowledge.org/resource/Skardu_Airport>
<http://dbpedia.org/resource/6734_Benzenberg>,<http://dbpedia.org/resource/Benzenberg>,<http://eo.dbpedia.org/resource/6734_Benzenberg>,<http://fa.dbpedia.org/resource/%D8%B3%DB%8C%D8%A7%D8%B1%DA%A9_%DB%B6%DB%B7%DB%B3%DB%B4>,<http://fa.dbpedia.org/resource/سیارک_۶۷۳۴>,<http://hu.dbpedia.org/resource/6734_Benzenberg>,<http://hy.dbpedia.org/resource/(6734)_%D4%B2%D5%A5%D5%B6%D5%A6%D5%A5%D5%B6%D5%A2%D5%A5%D6%80%D5%A3>,<http://hy.dbpedia.org/resource/(6734)_Բենզենբերգ>,<http://it.dbpedia.org/resource/6734_Benzenberg>,<http://la.dbpedia.org/resource/6734_Benzenberg>,<http://mpii.de/yago/resource/6734_Benzenberg>,<http://pl.dbpedia.org/resource/(6734)_Benzenberg>,<http://pl.dbpedia.org/resource/6734_Benzenberg>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000862c8a3>,<http://rdf.freebase.com/ns/m.0465l53>,<http://rdf.freebase.com/ns/m/0465l53>,<http://ro.dbpedia.org/resource/6734_Benzenberg>,<http://uk.dbpedia.org/resource/6734_%D0%91%D0%B5%D0%BD%D0%B7%D0%B5%D0%BD%D0%B1%D0%B5%D1%80%D0%B3>,<http://uk.dbpedia.org/resource/6734_Бензенберг>,<http://vi.dbpedia.org/resource/6734_Benzenberg>,<http://wikidata.dbpedia.org/resource/Q168885>,<http://wikidata.org/entity/Q168885>,<http://www.wikidata.org/entity/Q168885>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/6734_Benzenberg>,<http://yo.dbpedia.org/resource/6734_Benzenberg>,<http://zh.dbpedia.org/resource/%E5%B0%8F%E8%A1%8C%E6%98%9F6734>,<http://zh.dbpedia.org/resource/小行星6734>
<http://dbpedia.org/resource/Nordingr%C3%A5>,<http://dbpedia.org/resource/Nordingra%2C_Sweden>,<http://dbpedia.org/resource/Nordingrå>,<http://de.dbpedia.org/resource/Nordingr%C3%A5>,<http://de.dbpedia.org/resource/Nordingrå>,<http://fr.dbpedia.org/resource/Nordingr%C3%A5>,<http://fr.dbpedia.org/resource/Nordingrå>,<http://linkedgeodata.org/triplify/node613247329>,<http://mpii.de/yago/resource/Nordingr%C3%A5>,<http://nl.dbpedia.org/resource/Nordingr%C3%A5>,<http://nl.dbpedia.org/resource/Nordingrå>,<http://nn.dbpedia.org/resource/Nordingr%C3%A5>,<http://nn.dbpedia.org/resource/Nordingrå>,<http://no.dbpedia.org/resource/Nordingr%C3%A5>,<http://no.dbpedia.org/resource/Nordingrå>,<http://pl.dbpedia.org/resource/Nordingr%C3%A5>,<http://pl.dbpedia.org/resource/Nordingrå>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000087d54d0>,<http://rdf.freebase.com/ns/m.047vp6j>,<http://rdf.freebase.com/ns/m/047vp6j>,<http://sv.dbpedia.org/resource/Nordingr%C3%A5>,<http://sv.dbpedia.org/resource/Nordingrå>,<http://sws.geonames.org/8133035/>,<http://wikidata.dbpedia.org/resource/Q1998180>,<http://wikidata.org/entity/Q1998180>,<http://www.wikidata.org/entity/Q1998180>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Nordingr%C3%A5>,<http://yago-knowledge.org/resource/Nordingrå>
<http://dbpedia.org/resource/8408_Strom>,<http://eo.dbpedia.org/resource/8408_Strom>,<http://fa.dbpedia.org/resource/%D8%B3%DB%8C%D8%A7%D8%B1%DA%A9_%DB%B8%DB%B4%DB%B0%DB%B8>,<http://fa.dbpedia.org/resource/سیارک_۸۴۰۸>,<http://hy.dbpedia.org/resource/(8408)_%D5%8D%D5%BF%D6%80%D5%B5%D5%B8%D5%B4>,<http://hy.dbpedia.org/resource/(8408)_Ստրյոմ>,<http://it.dbpedia.org/resource/8408_Strom>,<http://la.dbpedia.org/resource/8408_Strom>,<http://mg.dbpedia.org/resource/8408_Strom_(1995_SX12)>,<http://mpii.de/yago/resource/8408_Strom>,<http://pl.dbpedia.org/resource/(8408)_Strom>,<http://pl.dbpedia.org/resource/8408_Strom>,<http://pt.dbpedia.org/resource/8408_Strom>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000007d76d9d>,<http://rdf.freebase.com/ns/m.03ygwdy>,<http://rdf.freebase.com/ns/m/03ygwdy>,<http://uk.dbpedia.org/resource/8408_%D0%A1%D1%82%D1%80%D0%BE%D0%BC>,<http://uk.dbpedia.org/resource/8408_Стром>,<http://vi.dbpedia.org/resource/8408_Strom>,<http://wikidata.dbpedia.org/resource/Q1867539>,<http://wikidata.org/entity/Q1867539>,<http://www.wikidata.org/entity/Q1867539>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/8408_Strom>,<http://yo.dbpedia.org/resource/8408_Strom>,<http://zh.dbpedia.org/resource/小行星8408>
<http://bg.dbpedia.org/resource/Едгар_Барт>,<http://ca.dbpedia.org/resource/Edgar_Barth>,<http://d-nb.info/gnd/118652729>,<http://dbpedia.org/resource/Edgar_Barth>,<http://de.dbpedia.org/resource/Edgar_Barth>,<http://fi.dbpedia.org/resource/Edgar_Barth>,<http://fr.dbpedia.org/resource/Edgar_Barth>,<http://it.dbpedia.org/resource/Edgar_Barth>,<http://mpii.de/yago/resource/Edgar_Barth>,<http://nl.dbpedia.org/resource/Edgar_Barth>,<http://pl.dbpedia.org/resource/Edgar_Barth>,<http://pt.dbpedia.org/resource/Edgar_Barth>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000048a036>,<http://rdf.freebase.com/ns/m.04k81q>,<http://rdf.freebase.com/ns/m/04k81q>,"<http://ru.dbpedia.org/resource/%D0%91%D0%B0%D1%80%D1%82,_%D0%AD%D0%B4%D0%B3%D0%B0%D1%80>","<http://ru.dbpedia.org/resource/Барт,_Эдгар>",<http://sl.dbpedia.org/resource/Edgar_Barth>,<http://sv.dbpedia.org/resource/Edgar_Barth>,<http://viaf.org/viaf/35250185>,<http://wikidata.dbpedia.org/resource/Q61286>,<http://wikidata.org/entity/Q61286>,<http://www.wikidata.org/entity/Q61286>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Edgar_Barth>,<http://yago-knowledge.org/resource/Edgar_Barth>
<http://bs.dbpedia.org/resource/Racionalizacija_(matematika)>,<http://ca.dbpedia.org/resource/Racionalitzaci%C3%B3_(matem%C3%A0tiques)>,<http://ca.dbpedia.org/resource/Racionalització_(matemàtiques)>,<http://cs.dbpedia.org/resource/Usm%C4%9Br%C5%88ov%C3%A1n%C3%AD_zlomku>,<http://cs.dbpedia.org/resource/Usměrňování_zlomku>,<http://dbpedia.org/resource/Rationalisation_(mathematics)>,<http://dbpedia.org/resource/Rationalization_(mathematics)>,<http://dbpedia.org/resource/Root_rationalisation>,<http://dbpedia.org/resource/Root_rationalization>,<http://de.dbpedia.org/resource/Rationalisierung_(Bruchrechnung)>,<http://es.dbpedia.org/resource/Racionalizaci%C3%B3n_de_radicales>,<http://es.dbpedia.org/resource/Racionalización_de_radicales>,<http://eu.dbpedia.org/resource/Arrazionalizazio_(matematika)>,<http://hu.dbpedia.org/resource/Gy%C3%B6ktelen%C3%ADt%C3%A9s>,<http://hu.dbpedia.org/resource/Gyöktelenítés>,<http://it.dbpedia.org/resource/Razionalizzazione_(matematica)>,<http://ja.dbpedia.org/resource/%E6%9C%89%E7%90%86%E5%8C%96>,<http://ja.dbpedia.org/resource/有理化>,<http://ko.dbpedia.org/resource/%EB%B6%84%EB%AA%A8%EC%9D%98_%EC%9C%A0%EB%A6%AC%ED%99%94>,<http://ko.dbpedia.org/resource/분모의_유리화>,<http://mpii.de/yago/resource/Rationalisation_%28mathematics%29>,<http://rdf.freebase.com/ns/m.03y6hsz>,<http://wikidata.dbpedia.org/resource/Q544886>,<http://wikidata.org/entity/Q544886>,<http://www.wikidata.org/entity/Q544886>,<http://yago-knowledge.org/resource/Rationalisation_(mathematics)>,<http://zh.dbpedia.org/resource/分母有理化>
<http://bg.dbpedia.org/resource/%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0_%D0%91%D0%BE%D0%B3%D0%BE%D1%80%D0%B8%D0%B4%D0%B8>,<http://bg.dbpedia.org/resource/Никола_Богориди>,<http://dbpedia.org/resource/Nicholas_Vogoridis>,<http://dbpedia.org/resource/Nicolae_%C8%98tefan_Conachi-Vogoride>,<http://dbpedia.org/resource/Nicolae_Bogoridi>,<http://dbpedia.org/resource/Nicolae_Conachi-Vogoride>,<http://dbpedia.org/resource/Nicolae_Vogoride>,<http://dbpedia.org/resource/Nicolae_Vogoridis>,<http://dbpedia.org/resource/Nicolae_Ștefan_Conachi-Vogoride>,<http://dbpedia.org/resource/Nikola_Bogoridi>,<http://dbpedia.org/resource/Nikola_Vogoridi>,<http://dbpedia.org/resource/Nikolaki_bey>,<http://dbpedia.org/resource/Nikolaos_Vogoridis>,<http://dbpedia.org/resource/Nikolay_Bogoridi>,<http://fr.dbpedia.org/resource/Nicolas_Vogorid%C3%A8s>,<http://fr.dbpedia.org/resource/Nicolas_Vogoridès>,<http://mpii.de/yago/resource/Nicolae_Vogoride>,<http://pl.dbpedia.org/resource/Miko%C5%82aj_Vogoride>,<http://pl.dbpedia.org/resource/Mikołaj_Vogoride>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000046b75b3>,<http://rdf.freebase.com/ns/m.026qyfm>,<http://rdf.freebase.com/ns/m/026qyfm>,<http://ro.dbpedia.org/resource/Nicolae_Vogoride>,"<http://ru.dbpedia.org/resource/Вогориде,_Николай>",<http://wikidata.dbpedia.org/resource/Q3122626>,<http://wikidata.org/entity/Q3122626>,<http://www.wikidata.org/entity/Q3122626>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Nicolae_Vogoride>,<http://yago-knowledge.org/resource/Nicolae_Vogoride>
<http://commons.dbpedia.org/resource/Kim_Beazley>,<http://dbpedia.org/resource/Kim_Beasley>,<http://dbpedia.org/resource/Kim_Beazely>,<http://dbpedia.org/resource/Kim_Beazley%2C_junior>,<http://dbpedia.org/resource/Kim_Beazley>,<http://dbpedia.org/resource/Kim_Beazley_%28younger%29>,<http://dbpedia.org/resource/Kim_C_Beazley>,<http://dbpedia.org/resource/Kim_Christian_Beazley>,<http://de.dbpedia.org/resource/Kim_Beazley>,<http://es.dbpedia.org/resource/Kim_Beazley>,<http://fr.dbpedia.org/resource/Kim_Beazley>,<http://ja.dbpedia.org/resource/%E3%82%AD%E3%83%A0%E3%83%BB%E3%83%93%E3%83%BC%E3%82%BA%E3%83%AA%E3%83%BC>,<http://ja.dbpedia.org/resource/キム・ビーズリー>,<http://mpii.de/yago/resource/Kim_Beazley>,<http://nl.dbpedia.org/resource/Kim_Christian_Beazley>,<http://no.dbpedia.org/resource/Kim_Beazley>,<http://pt.dbpedia.org/resource/Kim_Beazley>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000001d5755>,<http://rdf.freebase.com/ns/m.01vpvp>,<http://rdf.freebase.com/ns/m/01vpvp>,<http://wikidata.dbpedia.org/resource/Q16195893>,<http://wikidata.dbpedia.org/resource/Q304561>,<http://wikidata.org/entity/Q16195893>,<http://wikidata.org/entity/Q304561>,<http://www.wikidata.org/entity/Q304561>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Kim_Beazley>,<http://yago-knowledge.org/resource/Kim_Beazley>,<http://zh.dbpedia.org/resource/%E9%87%91%C2%B7%E6%AF%94%E5%85%B9%E5%88%A9>,<http://zh.dbpedia.org/resource/金·比兹利>
<http://dbpedia.org/resource/Backward_uterus>,<http://dbpedia.org/resource/Inversion_of_uterus>,<http://dbpedia.org/resource/Malposition_of_uterus>,<http://dbpedia.org/resource/Retrocessed_uterus>,<http://dbpedia.org/resource/Retroflexed_uterus>,<http://dbpedia.org/resource/Retrovert>,<http://dbpedia.org/resource/Retroverted_uterus>,<http://dbpedia.org/resource/Tilted_uterus>,<http://dbpedia.org/resource/Tilted_womb>,<http://dbpedia.org/resource/Tipped_uterus>,<http://dbpedia.org/resource/Tipped_womb>,<http://dbpedia.org/resource/Uterine_retroflexion>,<http://dbpedia.org/resource/Uterine_retroversion>,<http://it.dbpedia.org/resource/Retroflessione_uterina>,<http://mpii.de/yago/resource/Retroverted_uterus>,<http://pt.dbpedia.org/resource/Retrovers%C3%A3o_uterina>,<http://pt.dbpedia.org/resource/Retroversão_uterina>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000006c16be>,<http://rdf.freebase.com/ns/m.06s5pz>,<http://rdf.freebase.com/ns/m/06s5pz>,<http://ru.dbpedia.org/resource/%D0%A0%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%8F_%D0%BC%D0%B0%D1%82%D0%BA%D0%B8>,<http://ru.dbpedia.org/resource/Ретроверсия_матки>,<http://wikidata.dbpedia.org/resource/Q1069694>,<http://wikidata.org/entity/Q1069694>,<http://www.wikidata.org/entity/Q1069694>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Retroverted_uterus>,<http://yago-knowledge.org/resource/Retroverted_uterus>
<http://be.dbpedia.org/resource/Закон_аб_Імператарскім_доме>,<http://dbpedia.org/resource/Imperial_Household_Law>,<http://de.dbpedia.org/resource/Gesetz_%C3%BCber_den_kaiserlichen_Haushalt>,<http://de.dbpedia.org/resource/Gesetz_über_den_kaiserlichen_Haushalt>,<http://fr.dbpedia.org/resource/Loi_de_la_maison_imp%C3%A9riale>,<http://fr.dbpedia.org/resource/Loi_de_la_maison_impériale>,<http://ja.dbpedia.org/resource/%E7%9A%87%E5%AE%A4%E5%85%B8%E7%AF%84>,<http://ja.dbpedia.org/resource/皇室典範>,<http://ko.dbpedia.org/resource/%ED%99%A9%EC%8B%A4%EC%A0%84%EB%B2%94>,<http://ko.dbpedia.org/resource/황실전범>,<http://pt.dbpedia.org/resource/Lei_de_Sucess%C3%A3o_Imperial_de_1947>,<http://pt.dbpedia.org/resource/Lei_de_Sucessão_Imperial_de_1947>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000dffc8c>,<http://rdf.freebase.com/ns/m.0f__4d>,<http://rdf.freebase.com/ns/m/0f__4d>,<http://ru.dbpedia.org/resource/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BE%D0%B1_%D0%98%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%BC_%D0%B4%D0%BE%D0%BC%D0%B5>,<http://ru.dbpedia.org/resource/Закон_об_Императорском_доме>,<http://uk.dbpedia.org/resource/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%AF%D0%BF%D0%BE%D0%BD%D1%96%D1%97_%D0%BF%D1%80%D0%BE_%D0%86%D0%BC%D0%BF%D0%B5%D1%80%D0%B0%D1%82%D0%BE%D1%80%D1%81%D1%8C%D0%BA%D0%B8%D0%B9_%D0%B4%D1%96%D0%BC>,<http://uk.dbpedia.org/resource/Закон_Японії_про_Імператорський_дім>,<http://wikidata.dbpedia.org/resource/Q1324733>,<http://wikidata.org/entity/Q1324733>,<http://www.wikidata.org/entity/Q1324733>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Imperial_Household_Law>,<http://zh.dbpedia.org/resource/%E7%9A%87%E5%AE%A4%E5%85%B8%E7%AF%84>,<http://zh.dbpedia.org/resource/皇室典範>
