SUBJECT,OBJECT
http://ca.dbpedia.org/resource/Bo%C3%A8r_(Occit%C3%A0nia),http://ca.dbpedia.org/resource/Boèr_(Occitània)
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://ceb.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://dbpedia.org/resource/Bo%C3%A9
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://de.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://es.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://eu.dbpedia.org/resource/Boèr
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://eu.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://fi.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://fr.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://it.dbpedia.org/resource/Boé_(Francia)
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://kk.dbpedia.org/resource/Бое
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://la.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://ms.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://nl.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://oc.dbpedia.org/resource/Boèr_(Occitània)
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://pl.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://pms.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://pt.dbpedia.org/resource/Boé_(Lot-et-Garonne)
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://rdf.freebase.com/ns/m.03qm065
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://ro.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://sk.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://sr.dbpedia.org/resource/Бое_(Лот_и_Гарона)
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://sv.dbpedia.org/resource/Boé
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://uk.dbpedia.org/resource/Бое
http://ca.dbpedia.org/resource/Boèr_(Occitània),http://uz.dbpedia.org/resource/Boé
