<http://dbpedia.org/resource/Kenneth_von_Heidecke>,<http://mpii.de/yago/resource/Kenneth_von_Heidecke>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000006b67ba5>,<http://rdf.freebase.com/ns/m.03cdzy5>,<http://rdf.freebase.com/ns/m/03cdzy5>,<http://wikidata.dbpedia.org/resource/Q6390868>,<http://wikidata.org/entity/Q6390868>,<http://www.wikidata.org/entity/Q6390868>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Kenneth_von_Heidecke>,<http://yago-knowledge.org/resource/Kenneth_von_Heidecke>
<http://dbpedia.org/resource/Stereoblis>,<http://musicbrainz.org/artist/b5f6ffb5-08ce-4f85-9ece-6ef2d13016c0#_>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000b9c25b>,<http://rdf.freebase.com/ns/m.01qfzfd>,<http://rdf.freebase.com/ns/m/01qfzfd>,<http://wikidata.dbpedia.org/resource/Q16885867>,<http://wikidata.org/entity/Q16885867>,<http://www.bbc.co.uk/music/artists/b5f6ffb5-08ce-4f85-9ece-6ef2d13016c0#artist>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Stereoblis>,<http://yago-knowledge.org/resource/Stereoblis>
"<http://ca.dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan,_BWV_99>","<http://dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan,_BWV_99>","<http://de.dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan,_BWV_99>","<http://eo.dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan,_BWV_99>","<http://fr.dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan_(BWV_99)>","<http://nl.dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan_(BWV_99)>","<http://nn.dbpedia.org/resource/Was_Gott_tut,_das_ist_wohlgetan,_BWV_99>",<http://rdf.freebase.com/ns/m.0h65bnr>,<http://wikidata.dbpedia.org/resource/Q1327606>,<http://wikidata.org/entity/Q1327606>,<http://www.wikidata.org/entity/Q1327606>,<http://www.wikidata.org/entity/Q5079126>
<http://dbpedia.org/resource/WideStudio>,<http://dbpedia.org/resource/Widestudio>,<http://de.dbpedia.org/resource/WideStudio>,<http://ja.dbpedia.org/resource/WideStudio>,<http://mpii.de/yago/resource/WideStudio>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000047d2669>,<http://rdf.freebase.com/ns/m.027v9m9>,<http://rdf.freebase.com/ns/m/027v9m9>,<http://wikidata.dbpedia.org/resource/Q2567803>,<http://wikidata.org/entity/Q2567803>,<http://www.wikidata.org/entity/Q2567803>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/WideStudio>,<http://yago-knowledge.org/resource/WideStudio>
<http://dbpedia.org/resource/Tom_Manley_(footballer)>,<http://mpii.de/yago/resource/Tom_Manley_%28footballer%29>,<http://mpii.de/yago/resource/Tom_Manley_(footballer)>,<http://rdf.freebase.com/ns/m.06vcfd>,"<http://ru.dbpedia.org/resource/%D0%9C%D1%8D%D0%BD%D0%BB%D0%B8,_%D0%A2%D0%BE%D0%BC>","<http://ru.dbpedia.org/resource/Мэнли,_Том>",<http://wikidata.dbpedia.org/resource/Q4309850>,<http://wikidata.org/entity/Q4309850>,<http://www.wikidata.org/entity/Q4309850>,<http://yago-knowledge.org/resource/Tom_Manley_(footballer)>
<http://dbpedia.org/resource/Downtown_Church>,<http://mpii.de/yago/resource/Downtown_Church>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000012ea545c>,<http://rdf.freebase.com/ns/m.09gnp2x>,<http://rdf.freebase.com/ns/m/09gnp2x>,<http://wikidata.dbpedia.org/resource/Q5303389>,<http://wikidata.org/entity/Q5303389>,<http://www.bbc.co.uk/music/artists/e0342e7a-32c4-4e43-8654-03609625958f#artist>,<http://www.wikidata.org/entity/Q5303389>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Downtown_Church>,<http://yago-knowledge.org/resource/Downtown_Church>
<http://dbpedia.org/resource/Hatzlacke>,<http://de.dbpedia.org/resource/Hatzlacke>,<http://mpii.de/yago/resource/Hatzlacke>,<http://nn.dbpedia.org/resource/Hatzlacke>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000055c3786>,<http://rdf.freebase.com/ns/m.02psfx6>,<http://rdf.freebase.com/ns/m/02psfx6>,<http://wikidata.dbpedia.org/resource/Q1484955>,<http://wikidata.org/entity/Q1484955>,<http://www.wikidata.org/entity/Q1484955>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Hatzlacke>,<http://yago-knowledge.org/resource/Hatzlacke>
<http://dbpedia.org/resource/Aaraattu>,<http://mpii.de/yago/resource/Aaraattu>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000713415>,<http://rdf.freebase.com/ns/m.072f0p>,<http://rdf.freebase.com/ns/m/072f0p>,<http://wikidata.dbpedia.org/resource/Q4661658>,<http://wikidata.org/entity/Q4661658>,<http://www.wikidata.org/entity/Q4661658>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Aaraattu>,<http://yago-knowledge.org/resource/Aaraattu>
<http://dbpedia.org/resource/Nathan_H._Mannakee>,<http://dbpedia.org/resource/Nathan_Mannakee>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000012e7dcf6>,<http://rdf.freebase.com/ns/m.09ghr7q>,<http://rdf.freebase.com/ns/m/09ghr7q>,<http://wikidata.dbpedia.org/resource/Q6969221>,<http://wikidata.org/entity/Q6969221>,<http://www.wikidata.org/entity/Q6969221>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Nathan_Mannakee>,<http://yago-knowledge.org/resource/Nathan_Mannakee>
<http://dbpedia.org/resource/Swords_and_Deviltry>,<http://fr.dbpedia.org/resource/%C3%89p%C3%A9es_et_D%C3%A9mons>,<http://fr.dbpedia.org/resource/Épées_et_Démons>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000013a109cd>,<http://rdf.freebase.com/ns/m.09v22gf>,<http://rdf.freebase.com/ns/m/09v22gf>,<http://wikidata.dbpedia.org/resource/Q3589382>,<http://wikidata.org/entity/Q3589382>,<http://www.wikidata.org/entity/Q3589382>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Swords_and_Deviltry>
<http://dbpedia.org/resource/Maciek_Grzywacz>,<http://mpii.de/yago/resource/Maciek_Grzywacz>,<http://nl.dbpedia.org/resource/Maciek_Grzywacz>,<http://pl.dbpedia.org/resource/Maciej_Grzywacz>,<http://pl.dbpedia.org/resource/Maciek_Grzywacz>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000007131fe>,<http://rdf.freebase.com/ns/m.072dhz>,<http://rdf.freebase.com/ns/m/072dhz>,<http://www.wikidata.org/entity/Q2743051>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Maciek_Grzywacz>,<http://yago-knowledge.org/resource/Maciek_Grzywacz>
"<http://dbpedia.org/resource/Mount_Olivet,_Marshall_County,_West_Virginia>","<http://mpii.de/yago/resource/Mount_Olivet,_Marshall_County,_West_Virginia>",<http://rdf.freebase.com/ns/m.04c6cgk>,<http://rdf.freebase.com/ns/m.0b_zrzy>,<http://rdf.freebase.com/ns/m/0b_zrzy>,<http://wikidata.dbpedia.org/resource/Q6922554>,<http://wikidata.org/entity/Q6922554>,<http://www.wikidata.org/entity/Q6922554>,"<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Mount_Olivet,_Marshall_County,_West_Virginia>","<http://yago-knowledge.org/resource/Mount_Olivet,_Marshall_County,_West_Virginia>"
<http://dbpedia.org/resource/Intervale_Factory>,<http://mpii.de/yago/resource/Intervale_Factory>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000008ec33a2>,<http://rdf.freebase.com/ns/m.04gsdy2>,<http://rdf.freebase.com/ns/m/04gsdy2>,<http://wikidata.dbpedia.org/resource/Q6057311>,<http://wikidata.org/entity/Q6057311>,<http://www.wikidata.org/entity/Q6057311>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Intervale_Factory>,<http://yago-knowledge.org/resource/Intervale_Factory>
<http://dbpedia.org/resource/Yamdena_language>,<http://lexvo.org/id/iso639-3/jmd>,<http://pms.dbpedia.org/resource/Lenga_Yamdena>,<http://rdf.freebase.com/ns/m.02hxd6_>,<http://rdf.freebase.com/ns/m.0hht112>,<http://wikidata.dbpedia.org/resource/Q8048030>,<http://wikidata.org/entity/Q8048030>,<http://www.mpii.de/yago/resource/Yamdena_language>,<http://www.wikidata.org/entity/Q8048030>,<http://yago-knowledge.org/resource/Yamdena_language>
