<http://af.dbpedia.org/resource/Mate>,<http://an.dbpedia.org/resource/Mesura>,<http://ar.dbpedia.org/resource/%D9%82%D9%8A%D8%A7%D8%B3_(%D9%81%D9%8A%D8%B2%D9%8A%D8%A7%D8%A1)>,<http://ar.dbpedia.org/resource/قياس_(فيزياء)>,<http://az.dbpedia.org/resource/Ölçü>,<http://bat-smg.dbpedia.org/resource/Mierav%C4%97ms>,<http://bat-smg.dbpedia.org/resource/Mieravėms>,<http://be-x-old.dbpedia.org/resource/%D0%92%D1%8B%D0%BC%D1%8F%D1%80%D1%8D%D0%BD%D1%8C%D0%BD%D0%B5>,<http://be-x-old.dbpedia.org/resource/Вымярэньне>,<http://be.dbpedia.org/resource/%D0%92%D1%8B%D0%BC%D1%8F%D1%80%D1%8D%D0%BD%D0%BD%D0%B5>,<http://be.dbpedia.org/resource/Вымярэнне>,<http://bg.dbpedia.org/resource/%D0%98%D0%B7%D0%BC%D0%B5%D1%80%D0%B2%D0%B0%D0%BD%D0%B5>,<http://bg.dbpedia.org/resource/Измерване>,<http://bn.dbpedia.org/resource/%E0%A6%AA%E0%A6%B0%E0%A6%BF%E0%A6%AE%E0%A6%BE%E0%A6%AA>,<http://bn.dbpedia.org/resource/পরিমাপ>,<http://br.dbpedia.org/resource/Muzul>,<http://bs.dbpedia.org/resource/Mjerenje>,<http://ca.dbpedia.org/resource/Mesura>,<http://ceb.dbpedia.org/resource/Pagsukod>,<http://ckb.dbpedia.org/resource/%D9%BE%DB%8E%D9%88%D8%A7%D9%86>,<http://ckb.dbpedia.org/resource/پێوان>,<http://cs.dbpedia.org/resource/M%C4%9B%C5%99en%C3%AD>,<http://cs.dbpedia.org/resource/Měření>,<http://cy.dbpedia.org/resource/Mesuriad>,<http://da.dbpedia.org/resource/M%C3%A5ling>,<http://da.dbpedia.org/resource/Måling>,<http://dbpedia.org/resource/Cubage>,<http://dbpedia.org/resource/Euromet>,<http://dbpedia.org/resource/Measurand>,<http://dbpedia.org/resource/Measured>,<http://dbpedia.org/resource/Measurement>,<http://dbpedia.org/resource/Measurement_System>,<http://dbpedia.org/resource/Measuremental>,<http://dbpedia.org/resource/Measurementally>,<http://dbpedia.org/resource/Measurements>,<http://dbpedia.org/resource/Measurer>,<http://dbpedia.org/resource/Measurers>,<http://dbpedia.org/resource/Measuring>,<http://dbpedia.org/resource/Measurment>,<http://dbpedia.org/resource/Mensuration>,<http://dbpedia.org/resource/Meted>,<http://dbpedia.org/resource/Meting>,<http://dbpedia.org/resource/Metrological>,<http://dbpedia.org/resource/Theory_of_measurement>,<http://dbpedia.org/resource/Unit_%28measurement%29>,<http://dbpedia.org/resource/Unit_(measurement)>,<http://de.dbpedia.org/resource/Messung>,<http://el.dbpedia.org/resource/%CE%9C%CE%AD%CF%84%CF%81%CE%B7%CF%83%CE%B7>,<http://el.dbpedia.org/resource/Μέτρηση>,<http://eo.dbpedia.org/resource/Mezuro>,<http://es.dbpedia.org/resource/Medici%C3%B3n>,<http://es.dbpedia.org/resource/Medición>,<http://et.dbpedia.org/resource/M%C3%B5%C3%B5tmine>,<http://et.dbpedia.org/resource/Mõõtmine>,<http://eu.dbpedia.org/resource/Neurketa>,<http://fa.dbpedia.org/resource/%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%D9%87%E2%80%8C%DA%AF%DB%8C%D8%B1%DB%8C>,<http://fa.dbpedia.org/resource/اندازه‌گیری>,<http://fi.dbpedia.org/resource/Mittaaminen>,<http://fr.dbpedia.org/resource/Mesure_physique>,<http://gl.dbpedia.org/resource/Medici%C3%B3n>,<http://gl.dbpedia.org/resource/Medición>,<http://he.dbpedia.org/resource/%D7%9E%D7%93%D7%99%D7%93%D7%94>,<http://he.dbpedia.org/resource/מדידה>,<http://hi.dbpedia.org/resource/%E0%A4%AE%E0%A4%BE%E0%A4%AA%E0%A4%A8>,<http://hi.dbpedia.org/resource/मापन>,<http://hr.dbpedia.org/resource/Mjerenje>,<http://ht.dbpedia.org/resource/Mezi>,<http://hu.dbpedia.org/resource/M%C3%A9r%C3%A9s>,<http://hu.dbpedia.org/resource/Mérés>,<http://hy.dbpedia.org/resource/%D5%89%D5%A1%D6%83%D5%B8%D6%82%D5%B4%D5%B6%D5%A5%D6%80>,<http://hy.dbpedia.org/resource/Չափումներ>,<http://ia.dbpedia.org/resource/Mesuration>,<http://id.dbpedia.org/resource/Pengukuran>,<http://io.dbpedia.org/resource/Mezuro>,<http://is.dbpedia.org/resource/M%C3%A6ling>,<http://is.dbpedia.org/resource/Mæling>,<http://it.dbpedia.org/resource/Misurazione>,<http://ja.dbpedia.org/resource/%E6%B8%AC%E5%AE%9A>,<http://ja.dbpedia.org/resource/測定>,<http://kk.dbpedia.org/resource/%D3%A8%D0%BB%D1%88%D0%B5%D1%83>,<http://kk.dbpedia.org/resource/Өлшеу>,<http://ko.dbpedia.org/resource/%EC%B8%A1%EC%A0%95>,<http://ko.dbpedia.org/resource/측정>,<http://la.dbpedia.org/resource/Mensura>,<http://lt.dbpedia.org/resource/Matavimas>,<http://lv.dbpedia.org/resource/M%C4%93r%C4%AB%C5%A1ana>,<http://lv.dbpedia.org/resource/Mērīšana>,<http://mk.dbpedia.org/resource/%D0%9C%D0%B5%D1%80%D0%B5%D1%9A%D0%B5>,<http://mk.dbpedia.org/resource/Мерење>,<http://ml.dbpedia.org/resource/%E0%B4%85%E0%B4%B3%E0%B4%B5%E0%B5%8D>,<http://ml.dbpedia.org/resource/അളവ്>,<http://ms.dbpedia.org/resource/Pengukuran>,<http://my.dbpedia.org/resource/%E1%80%A1%E1%80%90%E1%80%AD%E1%80%AF%E1%80%84%E1%80%BA%E1%80%B8%E1%80%A1%E1%80%90%E1%80%AC>,<http://my.dbpedia.org/resource/အတိုင်းအတာ>,<http://nl.dbpedia.org/resource/Meten>,<http://nn.dbpedia.org/resource/M%C3%A6ling>,<http://nn.dbpedia.org/resource/Målevitskap>,<http://nn.dbpedia.org/resource/Mæling>,<http://no.dbpedia.org/resource/M%C3%A5ling>,<http://no.dbpedia.org/resource/M%C3%A6le>,<http://no.dbpedia.org/resource/Måling>,<http://no.dbpedia.org/resource/Mæle>,<http://oc.dbpedia.org/resource/Mesura>,<http://pl.dbpedia.org/resource/Pomiar>,<http://pms.dbpedia.org/resource/Mzurassion>,<http://pnb.dbpedia.org/resource/%D9%86%D8%A7%D9%BE>,<http://pnb.dbpedia.org/resource/ناپ>,<http://pt.dbpedia.org/resource/Medi%C3%A7%C3%A3o>,<http://pt.dbpedia.org/resource/Medição>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000026424>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000070407e>,<http://rdf.freebase.com/ns/m.04t14>,<http://rdf.freebase.com/ns/m/04t14>,<http://ro.dbpedia.org/resource/M%C4%83surare>,<http://ro.dbpedia.org/resource/Măsurare>,<http://ru.dbpedia.org/resource/%D0%98%D0%B7%D0%BC%D0%B5%D1%80%D0%B5%D0%BD%D0%B8%D0%B5>,<http://ru.dbpedia.org/resource/Измерение>,<http://sah.dbpedia.org/resource/Кээмэйдээhин>,<http://sco.dbpedia.org/resource/Measurement>,<http://sh.dbpedia.org/resource/Mjerenje>,<http://si.dbpedia.org/resource/මිණුම>,<http://simple.dbpedia.org/resource/Measure>,<http://simple.dbpedia.org/resource/Measurement>,<http://sl.dbpedia.org/resource/Meritev>,<http://sr.dbpedia.org/resource/%D0%9C%D0%B5%D1%80%D0%B5%D1%9A%D0%B5>,<http://sr.dbpedia.org/resource/Мерење>,<http://sv.dbpedia.org/resource/M%C3%A4tning>,<http://sv.dbpedia.org/resource/Mätning>,<http://sw.cyc.com/concept/Mx4rvViFJJwpEbGdrcN5Y29ycA>,<http://sw.dbpedia.org/resource/Upimaji>,<http://sw.opencyc.org/2008/06/10/concept/Mx4rvViFJJwpEbGdrcN5Y29ycA>,<http://sw.opencyc.org/concept/Mx4rvViFJJwpEbGdrcN5Y29ycA>,<http://ta.dbpedia.org/resource/%E0%AE%85%E0%AE%B3%E0%AE%B5%E0%AE%BF%E0%AE%AF%E0%AE%B2%E0%AF%8D>,<http://ta.dbpedia.org/resource/அளவியல்>,<http://te.dbpedia.org/resource/%E0%B0%95%E0%B1%8A%E0%B0%B2%E0%B0%A4>,<http://te.dbpedia.org/resource/కొలత>,<http://th.dbpedia.org/resource/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%B1%E0%B8%94>,<http://th.dbpedia.org/resource/การวัด>,<http://tl.dbpedia.org/resource/Kasukatan>,<http://tr.dbpedia.org/resource/%C3%96l%C3%A7me>,<http://tr.dbpedia.org/resource/Ölçme>,<http://uk.dbpedia.org/resource/%D0%92%D0%B8%D0%BC%D1%96%D1%80%D1%8E%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F>,<http://uk.dbpedia.org/resource/Вимірювання>,<http://ur.dbpedia.org/resource/%D9%BE%DB%8C%D9%85%D8%A7%D8%A6%D8%B4>,<http://ur.dbpedia.org/resource/میٹنگ>,<http://ur.dbpedia.org/resource/پیمائش>,<http://uz.dbpedia.org/resource/Oʻlchovlar>,<http://vi.dbpedia.org/resource/%C4%90o_l%C6%B0%E1%BB%9Dng>,<http://vi.dbpedia.org/resource/Đo_lường>,<http://vo.dbpedia.org/resource/Mafam>,<http://war.dbpedia.org/resource/Suk%C3%B3l>,<http://war.dbpedia.org/resource/Sukól>,<http://wikidata.dbpedia.org/resource/Q12453>,<http://wikidata.dbpedia.org/resource/Q15948754>,<http://wikidata.org/entity/Q12453>,<http://wikidata.org/entity/Q15948754>,<http://wordnet.rkbexplorer.com/id/synset-measure-verb-1>,<http://www.w3.org/2006/03/wn/wn20/instances/synset-measure-verb-1>,<http://www.wikidata.org/entity/Q11990426>,<http://www.wikidata.org/entity/Q12453>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Measurement>,<http://yi.dbpedia.org/resource/%D7%9E%D7%90%D7%A1>,<http://yi.dbpedia.org/resource/מאס>,<http://zh-yue.dbpedia.org/resource/%E9%87%8F%E5%BA%A6>,<http://zh-yue.dbpedia.org/resource/量度>,<http://zh.dbpedia.org/resource/%E9%87%8F%E5%BA%A6>,<http://zh.dbpedia.org/resource/量度>
<http://af.dbpedia.org/resource/Albert_Camus>,<http://als.dbpedia.org/resource/Albert_Camus>,<http://an.dbpedia.org/resource/Albert_Camus>,<http://ar.dbpedia.org/resource/%D8%A3%D9%84%D8%A8%D9%8A%D8%B1_%D9%83%D8%A7%D9%85%D9%88>,<http://ar.dbpedia.org/resource/ألبير_كامو>,<http://arz.dbpedia.org/resource/%D8%A7%D9%84%D8%A8%D9%8A%D8%B1_%D9%83%D8%A7%D9%85%D9%88>,<http://arz.dbpedia.org/resource/البير_كامو>,<http://ast.dbpedia.org/resource/Albert_Camus>,<http://az.dbpedia.org/resource/Alber_Kamyu>,<http://be-x-old.dbpedia.org/resource/%D0%90%D0%BB%D1%8C%D0%B1%D1%8D%D1%80_%D0%9A%D0%B0%D0%BC%D1%8E>,<http://be-x-old.dbpedia.org/resource/Альбэр_Камю>,<http://be.dbpedia.org/resource/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80_%D0%9A%D0%B0%D0%BC%D1%8E>,<http://be.dbpedia.org/resource/Альбер_Камю>,<http://bg.dbpedia.org/resource/%D0%90%D0%BB%D0%B1%D0%B5%D1%80_%D0%9A%D0%B0%D0%BC%D1%8E>,<http://bg.dbpedia.org/resource/Албер_Камю>,<http://bn.dbpedia.org/resource/%E0%A6%86%E0%A6%B2%E0%A6%AC%E0%A7%87%E0%A6%AF%E0%A6%BC%E0%A6%BE%E0%A6%B0_%E0%A6%95%E0%A6%BE%E0%A6%AE%E0%A7%81>,<http://bn.dbpedia.org/resource/আলবেয়ার_কামু>,<http://br.dbpedia.org/resource/Albert_Camus>,<http://bs.dbpedia.org/resource/Albert_Camus>,<http://ca.dbpedia.org/resource/Albert_Camus>,<http://ceb.dbpedia.org/resource/Albert_Camus>,<http://ckb.dbpedia.org/resource/%D8%A6%DB%95%D9%84%D8%A8%DB%8E%D8%B1_%DA%A9%D8%A7%D9%85%D9%88>,<http://ckb.dbpedia.org/resource/ئەلبێر_کامو>,<http://commons.dbpedia.org/resource/Albert_Camus>,<http://cs.dbpedia.org/resource/Albert_Camus>,<http://cy.dbpedia.org/resource/Albert_Camus>,<http://d-nb.info/gnd/118518739>,<http://da.dbpedia.org/resource/Albert_Camus>,<http://data.bibsys.no/data/notrbib/authorityentry/x90052174>,<http://data.nobelprize.org/resource/laureate/628>,<http://data.nytimes.com/50138211639845535333>,<http://data.nytimes.com/camus_albert_per>,<http://datos.bne.es/resource/XX1721208>,<http://dbpedia.org/resource/Absurd_hero>,<http://dbpedia.org/resource/Alber_Camee>,<http://dbpedia.org/resource/Alber_Cami>,<http://dbpedia.org/resource/Alber_Cammi>,<http://dbpedia.org/resource/Alber_Cammy>,<http://dbpedia.org/resource/Albert_Camee>,<http://dbpedia.org/resource/Albert_Cami>,<http://dbpedia.org/resource/Albert_Cammi>,<http://dbpedia.org/resource/Albert_Cammy>,<http://dbpedia.org/resource/Albert_Camus/the_Absurd>,<http://dbpedia.org/resource/Albert_Camus:_The_Absurd_Hero>,<http://dbpedia.org/resource/Albert_Camus>,<http://de.dbpedia.org/resource/Albert_Camus>,<http://diq.dbpedia.org/resource/Albert_Camus>,<http://el.dbpedia.org/resource/%CE%91%CE%BB%CE%BC%CF%80%CE%AD%CF%81_%CE%9A%CE%B1%CE%BC%CF%8D>,<http://el.dbpedia.org/resource/Αλμπέρ_Καμύ>,<http://eo.dbpedia.org/resource/Albert_Camus>,<http://es.dbpedia.org/resource/Albert_Camus>,<http://et.dbpedia.org/resource/Albert_Camus>,<http://eu.dbpedia.org/resource/Albert_Camus>,<http://fa.dbpedia.org/resource/%D8%A2%D9%84%D8%A8%D8%B1_%DA%A9%D8%A7%D9%85%D9%88>,<http://fa.dbpedia.org/resource/آلبر_کامو>,<http://fi.dbpedia.org/resource/Albert_Camus>,<http://fr.dbpedia.org/resource/Albert_Camus>,<http://ga.dbpedia.org/resource/Albert_Camus>,<http://gd.dbpedia.org/resource/Albert_Camus>,<http://gl.dbpedia.org/resource/Albert_Camus>,<http://he.dbpedia.org/resource/%D7%90%D7%9C%D7%91%D7%A8_%D7%A7%D7%90%D7%9E%D7%99>,<http://he.dbpedia.org/resource/אלבר_קאמי>,<http://hi.dbpedia.org/resource/%E0%A4%86%E0%A4%B2%E0%A5%8D%E0%A4%AC%E0%A5%87%E0%A4%B0_%E0%A4%95%E0%A4%BE%E0%A4%AE%E0%A5%81>,<http://hi.dbpedia.org/resource/आल्बेर_कामु>,<http://hr.dbpedia.org/resource/Albert_Camus>,<http://ht.dbpedia.org/resource/Albert_Camus>,<http://hu.dbpedia.org/resource/Albert_Camus>,<http://hy.dbpedia.org/resource/%D4%B1%D5%AC%D5%A2%D5%A5%D6%80_%D4%BF%D5%A1%D5%B4%D5%B5%D5%B8%D6%82>,<http://hy.dbpedia.org/resource/%D4%B1%D5%AC%D5%A2%D5%A5%D6%80_%D5%94%D5%A1%D5%B4%D5%B5%D5%B8%D6%82>,<http://hy.dbpedia.org/resource/Ալբեր_Կամյու>,<http://hy.dbpedia.org/resource/Ալբեր_Քամյու>,<http://ia.dbpedia.org/resource/Albert_Camus>,<http://id.dbpedia.org/resource/Albert_Camus>,<http://io.dbpedia.org/resource/Albert_Camus>,<http://is.dbpedia.org/resource/Albert_Camus>,<http://it.dbpedia.org/resource/Albert_Camus>,<http://ja.dbpedia.org/resource/%E3%82%A2%E3%83%AB%E3%83%99%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%AB%E3%83%9F%E3%83%A5>,<http://ja.dbpedia.org/resource/アルベール・カミュ>,<http://jv.dbpedia.org/resource/Albert_Camus>,<http://ka.dbpedia.org/resource/%E1%83%90%E1%83%9A%E1%83%91%E1%83%94%E1%83%A0_%E1%83%99%E1%83%90%E1%83%9B%E1%83%98%E1%83%A3>,<http://ka.dbpedia.org/resource/ალბერ_კამიუ>,<http://kk.dbpedia.org/resource/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80%D1%82_%D0%9A%D0%B0%D0%BC%D1%8E>,<http://kk.dbpedia.org/resource/Альберт_Камю>,<http://ko.dbpedia.org/resource/%EC%95%8C%EB%B2%A0%EB%A5%B4_%EC%B9%B4%EB%AE%88>,<http://ko.dbpedia.org/resource/알베르_카뮈>,<http://ku.dbpedia.org/resource/Albert_Camus>,<http://la.dbpedia.org/resource/Albertus_Camus>,<http://lb.dbpedia.org/resource/Albert_Camus>,<http://libris.kb.se/resource/auth/44544>,<http://lmo.dbpedia.org/resource/Albert_Camus>,<http://lt.dbpedia.org/resource/Albert_Camus>,<http://lv.dbpedia.org/resource/Alb%C4%93rs_Kam%C4%AB>,<http://lv.dbpedia.org/resource/Albērs_Kamī>,<http://mg.dbpedia.org/resource/Albert_Camus>,<http://mk.dbpedia.org/resource/%D0%90%D0%BB%D0%B1%D0%B5%D1%80_%D0%9A%D0%B0%D0%BC%D0%B8>,<http://mk.dbpedia.org/resource/Албер_Ками>,<http://ml.dbpedia.org/resource/%E0%B4%85%E0%B5%BD%E0%B4%AC%E0%B5%87%E0%B5%BC_%E0%B4%95%E0%B4%BE%E0%B4%AE%E0%B5%8D%E0%B4%AF%E0%B5%81>,<http://ml.dbpedia.org/resource/%E0%B4%86%E0%B5%BD%E0%B4%AC%E0%B5%BC%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B5%8D_%E0%B4%95%E0%B4%BE%E0%B4%AE%E0%B5%8D%E0%B4%AF%E0%B5%81>,<http://ml.dbpedia.org/resource/അൽബേർ_കാമ്യു>,<http://ml.dbpedia.org/resource/ആൽബർട്ട്_കാമ്യു>,<http://mn.dbpedia.org/resource/Альбер_Камю>,<http://mpii.de/yago/resource/Albert_Camus>,<http://mr.dbpedia.org/resource/%E0%A4%86%E0%A4%B2%E0%A5%8D%E0%A4%AC%E0%A5%87%E0%A4%B0_%E0%A4%95%E0%A4%BE%E0%A4%AE%E0%A5%8D%E0%A4%AF%E0%A5%82>,<http://mr.dbpedia.org/resource/आल्बेर_काम्यू>,<http://musicbrainz.org/artist/4819b042-108f-46a7-a396-d2831845deff#_>,<http://mzn.dbpedia.org/resource/%D8%A2%D9%84%D8%A8%D8%B1_%DA%A9%D8%A7%D9%85%D9%88>,<http://mzn.dbpedia.org/resource/آلبر_کامو>,<http://nl.dbpedia.org/resource/Albert_Camus>,<http://nn.dbpedia.org/resource/Albert_Camus>,<http://no.dbpedia.org/resource/Albert_Camus>,<http://oc.dbpedia.org/resource/Albert_Camus>,<http://pa.dbpedia.org/resource/ਅਲਬੇਰ_ਕਾਮੂ>,<http://pl.dbpedia.org/resource/Albert_Camus>,<http://pms.dbpedia.org/resource/Albert_Camus>,<http://pnb.dbpedia.org/resource/%D8%A7%D9%84%D8%A8%D8%B1%D9%B9_%DA%A9%D8%A7%D9%85%DB%8C%D9%88>,<http://pnb.dbpedia.org/resource/البرٹ_کامیو>,<http://pt.dbpedia.org/resource/Albert_Camus>,<http://qu.dbpedia.org/resource/Albert_Camus>,<http://quotationsbook.com/author/1281>,<http://rdf.freebase.com/ns/en.albert_camus>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000000497c>,<http://rdf.freebase.com/ns/m.0lcx>,<http://rdf.freebase.com/ns/m/0lcx>,<http://ro.dbpedia.org/resource/Albert_Camus>,"<http://ru.dbpedia.org/resource/%D0%9A%D0%B0%D0%BC%D1%8E,_%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80>","<http://ru.dbpedia.org/resource/Камю,_Альбер>",<http://scn.dbpedia.org/resource/Albert_Camus>,<http://sco.dbpedia.org/resource/Albert_Camus>,<http://sh.dbpedia.org/resource/Albert_Camus>,<http://simple.dbpedia.org/resource/Albert_Camus>,<http://sk.dbpedia.org/resource/Albert_Camus>,<http://sl.dbpedia.org/resource/Albert_Camus>,<http://sq.dbpedia.org/resource/Albert_Camus>,<http://sr.dbpedia.org/resource/%D0%90%D0%BB%D0%B1%D0%B5%D1%80_%D0%9A%D0%B0%D0%BC%D0%B8>,<http://sr.dbpedia.org/resource/Албер_Ками>,<http://sv.dbpedia.org/resource/Albert_Camus>,<http://sw.cyc.com/concept/Mx4rvqbKpZwpEbGdrcN5Y29ycA>,<http://sw.dbpedia.org/resource/Albert_Camus>,<http://sw.opencyc.org/2008/06/10/concept/Mx4rvqbKpZwpEbGdrcN5Y29ycA>,<http://sw.opencyc.org/concept/Mx4rvqbKpZwpEbGdrcN5Y29ycA>,<http://ta.dbpedia.org/resource/%E0%AE%85%E0%AE%B2%E0%AF%8D%E0%AE%AA%E0%AF%87%E0%AE%B0%E0%AF%8D%E0%AE%9F%E0%AF%8D_%E0%AE%95%E0%AE%BE%E0%AE%AE%E0%AF%8D%E0%AE%AF%E0%AF%81>,<http://ta.dbpedia.org/resource/அல்பேர்ட்_காம்யு>,<http://te.dbpedia.org/resource/ఆల్బర్ట్_కామూ>,<http://th.dbpedia.org/resource/%E0%B8%AD%E0%B8%B2%E0%B8%A5%E0%B9%81%E0%B8%9A%E0%B8%A3%E0%B9%8C_%E0%B8%81%E0%B8%B2%E0%B8%A1%E0%B8%B9%E0%B8%A7%E0%B9%8C>,<http://th.dbpedia.org/resource/อาลแบร์_กามูว์>,<http://tl.dbpedia.org/resource/Albert_Camus>,<http://tr.dbpedia.org/resource/Albert_Camus>,<http://uk.dbpedia.org/resource/%D0%90%D0%BB%D1%8C%D0%B1%D0%B5%D1%80_%D0%9A%D0%B0%D0%BC%D1%8E>,<http://uk.dbpedia.org/resource/Альбер_Камю>,<http://ur.dbpedia.org/resource/%D8%A7%D9%84%D8%A8%DB%8C%D8%BA_%DA%A9%D8%A7%D9%85%D9%88>,<http://ur.dbpedia.org/resource/البیغ_کامو>,<http://uz.dbpedia.org/resource/Albert_Camus>,<http://vi.dbpedia.org/resource/Albert_Camus>,<http://viaf.org/viaf/97000332>,<http://vo.dbpedia.org/resource/Albert_Camus>,<http://war.dbpedia.org/resource/Albert_Camus>,<http://wikidata.dbpedia.org/resource/Q34670>,<http://wikidata.org/entity/Q34670>,<http://www.filmportal.de/person/0A288DBBC64E44DF9896CF796A994A08>,<http://www.idref.fr/026764644/id>,<http://www.wikidata.org/entity/Q34670>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Albert_Camus>,<http://yago-knowledge.org/resource/Albert_Camus>,<http://yo.dbpedia.org/resource/Albert_Camus>,<http://zh-min-nan.dbpedia.org/resource/Albert_Camus>,<http://zh.dbpedia.org/resource/%E9%98%BF%E5%B0%94%E8%B4%9D%C2%B7%E5%8A%A0%E7%BC%AA>,<http://zh.dbpedia.org/resource/阿尔贝·加缪>
