<http://bg.dbpedia.org/resource/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2>,<http://bg.dbpedia.org/resource/Георги_Димитров>,<http://ca.dbpedia.org/resource/Gueorgui_Dimitrov>,<http://commons.dbpedia.org/resource/Georgi_Dimitrov>,<http://cs.dbpedia.org/resource/Georgi_Dimitrov>,<http://d-nb.info/gnd/118525735>,<http://da.dbpedia.org/resource/Georgi_Dimitrov>,<http://dbpedia.org/resource/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2>,<http://dbpedia.org/resource/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2>,<http://dbpedia.org/resource/George_Dimitrov>,<http://dbpedia.org/resource/Georgi_Dimitrof>,<http://dbpedia.org/resource/Georgi_Dimitrov>,<http://dbpedia.org/resource/Georgi_Dimitrov_Mikhaylov>,<http://dbpedia.org/resource/Georgi_Mikhailov_Dimitrov>,<http://dbpedia.org/resource/Georgi_Mikhailovich_Dimitrov>,<http://dbpedia.org/resource/Georgi_Mikhaylovich_Dimitrov>,<http://dbpedia.org/resource/Georgij_Mikhailovich_Dimitrov>,<http://dbpedia.org/resource/Георги_Димитров_Михайлов>,<http://dbpedia.org/resource/Георгий_Михайлович_Димитров>,<http://de.dbpedia.org/resource/Georgi_Dimitrow>,<http://el.dbpedia.org/resource/%CE%93%CE%BA%CE%B5%CF%8C%CF%81%CE%B3%CE%BA%CE%B9_%CE%94%CE%B7%CE%BC%CE%B7%CF%84%CF%81%CF%8C%CF%86>,<http://el.dbpedia.org/resource/Γκεόργκι_Δημητρόφ>,<http://es.dbpedia.org/resource/Georgi_Dimitrov>,<http://et.dbpedia.org/resource/Georgi_Dimitrov>,<http://eu.dbpedia.org/resource/Georgi_Dimitrov>,<http://fi.dbpedia.org/resource/Georgi_Dimitrov>,<http://fr.dbpedia.org/resource/Georgi_Mikhailov_Dimitrov>,<http://gl.dbpedia.org/resource/Georgi_Dimitrov>,<http://he.dbpedia.org/resource/%D7%92%D7%90%D7%95%D7%A8%D7%92%D7%99_%D7%93%D7%99%D7%9E%D7%99%D7%98%D7%A8%D7%95%D7%91>,<http://he.dbpedia.org/resource/גאורגי_דימיטרוב>,<http://hu.dbpedia.org/resource/Georgi_Dimitrov>,<http://hy.dbpedia.org/resource/Գեորգի_Դիմիտրով>,<http://it.dbpedia.org/resource/Georgi_Dimitrov>,<http://ja.dbpedia.org/resource/%E3%82%B2%E3%82%AA%E3%83%AB%E3%82%AE%E3%83%BB%E3%83%87%E3%82%A3%E3%83%9F%E3%83%88%E3%83%AD%E3%83%95>,<http://ja.dbpedia.org/resource/ゲオルギ・ディミトロフ>,<http://ko.dbpedia.org/resource/%EA%B2%8C%EC%98%A4%EB%A5%B4%EA%B8%B0_%EB%94%94%EB%AF%B8%ED%8A%B8%EB%A1%9C%ED%94%84>,<http://ko.dbpedia.org/resource/게오르기_디미트로프>,<http://la.dbpedia.org/resource/Georgius_Dimitrov>,<http://lt.dbpedia.org/resource/Georgijus_Dimitrovas>,<http://mk.dbpedia.org/resource/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2>,<http://mk.dbpedia.org/resource/Георги_Димитров>,<http://ml.dbpedia.org/resource/%E0%B4%9C%E0%B5%8B%E0%B5%BC%E0%B4%9C%E0%B4%BF_%E0%B4%A6%E0%B4%BF%E0%B4%AE%E0%B4%BF%E0%B4%A4%E0%B5%8D%E0%B4%B0%E0%B5%8B%E0%B4%B5%E0%B5%8D>,<http://ml.dbpedia.org/resource/ജോർജി_ദിമിത്രോവ്>,<http://mpii.de/yago/resource/Georgi_Dimitrov>,<http://ne.dbpedia.org/resource/%E0%A4%97%E0%A5%87%E0%A4%93%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BF_%E0%A4%A6%E0%A4%BF%E0%A4%AE%E0%A4%BF%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%AD_%E0%A4%AE%E0%A4%BF%E0%A4%96%E0%A4%BE%E0%A4%88%E0%A4%B2%E0%A5%8B%E0%A4%AD>,<http://ne.dbpedia.org/resource/गेओर्गि_दिमित्रोभ_मिखाईलोभ>,<http://nl.dbpedia.org/resource/Georgi_Dimitrov>,<http://nn.dbpedia.org/resource/Georgi_Dimitrov>,<http://no.dbpedia.org/resource/Georgi_Dimitrov>,<http://pa.dbpedia.org/resource/ਗਿਓਰਗੀ_ਦਮਿਤਰੋਵ>,<http://pl.dbpedia.org/resource/Georgi_Dymitrow>,<http://pt.dbpedia.org/resource/Georgi_Dimitrov>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000002289e1>,<http://rdf.freebase.com/ns/m.0252h1>,<http://rdf.freebase.com/ns/m/0252h1>,<http://ro.dbpedia.org/resource/Gheorghi_Dimitrov>,"<http://ru.dbpedia.org/resource/%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87>","<http://ru.dbpedia.org/resource/Димитров,_Георгий_Михайлович>",<http://sh.dbpedia.org/resource/Georgi_Dimitrov>,<http://sk.dbpedia.org/resource/Georgi_Dimitrov>,<http://sl.dbpedia.org/resource/Georgi_Dimitrov>,<http://sq.dbpedia.org/resource/Gjergj_Dimitrov>,<http://sr.dbpedia.org/resource/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2>,<http://sr.dbpedia.org/resource/Георги_Димитров>,<http://sv.dbpedia.org/resource/Georgi_Dimitrov>,<http://ta.dbpedia.org/resource/கியார்கி_திமித்ரோவ்>,<http://tr.dbpedia.org/resource/Georgi_Dimitrov>,<http://uk.dbpedia.org/resource/%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D1%96%D0%B9_%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2>,<http://uk.dbpedia.org/resource/%D0%94%D0%B8%D0%BC%D0%B8%D1%82%D1%80%D0%BE%D0%B2_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D1%96%D0%B9>,<http://uk.dbpedia.org/resource/Георгій_Димитров>,<http://uk.dbpedia.org/resource/Димитров_Георгій>,<http://ur.dbpedia.org/resource/%D8%AC%D8%A7%D8%B1%D8%AC_%D8%AF%D9%85%D8%AA%D8%B1%D9%88%D9%81>,<http://ur.dbpedia.org/resource/جارج_دمتروف>,<http://viaf.org/viaf/71405733>,<http://wikidata.dbpedia.org/resource/Q155074>,<http://wikidata.org/entity/Q155074>,<http://www.wikidata.org/entity/Q155074>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Georgi_Dimitrov>,<http://yago-knowledge.org/resource/Georgi_Dimitrov>,<http://zh.dbpedia.org/resource/%E6%A0%BC%E5%A5%A5%E5%B0%94%E5%9F%BA%C2%B7%E5%AD%A3%E7%B1%B3%E7%89%B9%E6%B4%9B%E5%A4%AB>,<http://zh.dbpedia.org/resource/格奥尔基·季米特洛夫>
<http://ar.dbpedia.org/resource/%D8%B4%D8%A7%D9%8A_%D8%A7%D9%84%D8%A3%D9%84%D9%88%D9%86%D8%AC>,<http://ar.dbpedia.org/resource/أولونغ>,<http://ar.dbpedia.org/resource/شاي_الألونج>,<http://be-x-old.dbpedia.org/resource/%D0%A3%D0%BB%D1%83%D0%BD>,<http://be-x-old.dbpedia.org/resource/Улун>,<http://br.dbpedia.org/resource/Oolong>,<http://ca.dbpedia.org/resource/Oolong>,<http://commons.dbpedia.org/resource/Category:Oolong>,<http://cs.dbpedia.org/resource/Oolong>,<http://cy.dbpedia.org/resource/Ŵlong>,<http://dbpedia.org/resource/%E4%B9%8C%E9%BE%99%E8%8C%B6>,<http://dbpedia.org/resource/%E7%83%8F%E9%BE%8D%E8%8C%B6>,<http://dbpedia.org/resource/%E9%9D%92%E8%8C%B6>,<http://dbpedia.org/resource/Blue_tea>,<http://dbpedia.org/resource/Light_green_tea>,<http://dbpedia.org/resource/Oolong>,<http://dbpedia.org/resource/Oolong_tea>,<http://dbpedia.org/resource/Ulun>,<http://dbpedia.org/resource/Wu-Long>,<http://dbpedia.org/resource/Wu-Lung>,<http://dbpedia.org/resource/Wu-long>,<http://dbpedia.org/resource/Wul%C3%B3ng>,<http://dbpedia.org/resource/Wulong_tea>,<http://dbpedia.org/resource/Wulóng>,<http://dbpedia.org/resource/乌龙茶>,<http://dbpedia.org/resource/烏龍茶>,<http://dbpedia.org/resource/青茶>,<http://de.dbpedia.org/resource/Oolong>,<http://eo.dbpedia.org/resource/%C5%ACulong-teo>,<http://eo.dbpedia.org/resource/Ŭulong-teo>,<http://es.dbpedia.org/resource/T%C3%A9_oolong>,<http://es.dbpedia.org/resource/Té_oolong>,<http://fa.dbpedia.org/resource/%DA%86%D8%A7%DB%8C_%D8%A7%D9%88%D9%84%D9%88%D9%86%DA%AF>,<http://fa.dbpedia.org/resource/چای_اولونگ>,<http://fi.dbpedia.org/resource/Oolong-tee>,<http://fr.dbpedia.org/resource/Th%C3%A9_Oolong>,<http://fr.dbpedia.org/resource/Thé_Oolong>,<http://he.dbpedia.org/resource/%D7%AA%D7%94_%D7%90%D7%95%D7%9C%D7%95%D7%A0%D7%92>,<http://he.dbpedia.org/resource/תה_אולונג>,<http://hr.dbpedia.org/resource/Oolong>,<http://id.dbpedia.org/resource/Teh_oolong>,<http://it.dbpedia.org/resource/Oolong>,<http://ja.dbpedia.org/resource/%E7%83%8F%E9%BE%8D%E8%8C%B6>,<http://ja.dbpedia.org/resource/烏龍茶>,<http://jv.dbpedia.org/resource/T%C3%A8h_oolong>,<http://jv.dbpedia.org/resource/Tèh_oolong>,<http://ko.dbpedia.org/resource/%EC%9A%B0%EB%A1%B1%EC%B0%A8>,<http://ko.dbpedia.org/resource/우롱차>,<http://lt.dbpedia.org/resource/Ulongas>,<http://lv.dbpedia.org/resource/Uluns>,<http://ms.dbpedia.org/resource/Oolong>,<http://nl.dbpedia.org/resource/Oolongthee>,<http://no.dbpedia.org/resource/Oolong>,<http://pl.dbpedia.org/resource/Ulung>,<http://pt.dbpedia.org/resource/Oolong_(ch%C3%A1)>,<http://pt.dbpedia.org/resource/Oolong_(chá)>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000002d596>,<http://rdf.freebase.com/ns/m.05pdq>,<http://rdf.freebase.com/ns/m/05pdq>,<http://ro.dbpedia.org/resource/Ceai_oolong>,<http://ru.dbpedia.org/resource/%D0%A3%D0%BB%D1%83%D0%BD>,<http://ru.dbpedia.org/resource/Улун>,<http://sl.dbpedia.org/resource/Oolong>,<http://sv.dbpedia.org/resource/Oolong>,<http://th.dbpedia.org/resource/%E0%B8%8A%E0%B8%B2%E0%B8%AD%E0%B8%B9%E0%B8%AB%E0%B8%A5%E0%B8%87>,<http://th.dbpedia.org/resource/ชาอูหลง>,<http://uk.dbpedia.org/resource/%D0%A3%D0%BB%D1%83%D0%BD>,<http://uk.dbpedia.org/resource/Улун>,<http://vi.dbpedia.org/resource/Tr%C3%A0_%C3%94_Long>,<http://vi.dbpedia.org/resource/Trà_Ô_Long>,<http://wikidata.dbpedia.org/resource/Q231587>,<http://wikidata.org/entity/Q231587>,<http://www.wikidata.org/entity/Q231587>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Oolong>,<http://zh-min-nan.dbpedia.org/resource/O%CD%98-li%C3%B4ng-t%C3%AA>,<http://zh-min-nan.dbpedia.org/resource/O͘-liông-tê>,<http://zh-yue.dbpedia.org/resource/%E7%83%8F%E9%BE%8D%E8%8C%B6>,<http://zh-yue.dbpedia.org/resource/烏龍茶>,<http://zh.dbpedia.org/resource/%E4%B9%8C%E9%BE%99%E8%8C%B6>,<http://zh.dbpedia.org/resource/乌龙茶>
<http://an.dbpedia.org/resource/Categor%C3%ADa:1127>,<http://an.dbpedia.org/resource/Categoría:1127>,<http://ar.dbpedia.org/resource/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:1127>,<http://ar.dbpedia.org/resource/تصنيف:1127>,<http://az.dbpedia.org/resource/Kateqoriya:1127>,<http://be-x-old.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:1127>,<http://be-x-old.dbpedia.org/resource/Катэгорыя:1127>,<http://be.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:1127>,<http://be.dbpedia.org/resource/Катэгорыя:1127>,<http://bg.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:1127_%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0>,<http://bg.dbpedia.org/resource/Категория:1127_година>,<http://bn.dbpedia.org/resource/%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A6%AF%E0%A6%BC%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A3%E0%A7%80:%E0%A7%A7%E0%A7%A7%E0%A7%A8%E0%A7%AD>,<http://bn.dbpedia.org/resource/বিষয়শ্রেণী:১১২৭>,<http://bpy.dbpedia.org/resource/%E0%A6%A5%E0%A6%BE%E0%A6%95:%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%BF_%E0%A7%A7%E0%A7%A7%E0%A7%A8%E0%A7%AD>,<http://bpy.dbpedia.org/resource/থাক:মারি_১১২৭>,<http://br.dbpedia.org/resource/Rummad:1127>,<http://bs.dbpedia.org/resource/Kategorija:1127.>,<http://bs.dbpedia.org/resource/Kategorija:1127>,<http://ckb.dbpedia.org/resource/%D9%BE%DB%86%D9%84:%D9%A1%D9%A1%D9%A2%D9%A7>,<http://ckb.dbpedia.org/resource/پۆل:١١٢٧>,<http://commons.dbpedia.org/resource/Category:1127>,<http://cs.dbpedia.org/resource/Kategorie:1127>,<http://cy.dbpedia.org/resource/Categori:1127>,<http://da.dbpedia.org/resource/Kategori:1127>,<http://dbpedia.org/resource/Category:1127>,<http://de.dbpedia.org/resource/Kategorie:1127>,<http://es.dbpedia.org/resource/Categor%C3%ADa:1127>,<http://es.dbpedia.org/resource/Categoría:1127>,<http://et.dbpedia.org/resource/Kategooria:1127>,<http://eu.dbpedia.org/resource/Kategoria:1127>,<http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%DB%B1%DB%B1%DB%B2%DB%B7_(%D9%85%DB%8C%D9%84%D8%A7%D8%AF%DB%8C)>,<http://fa.dbpedia.org/resource/رده:۱۱۲۷_(میلادی)>,<http://fr.dbpedia.org/resource/Cat%C3%A9gorie:1127>,<http://fr.dbpedia.org/resource/Catégorie:1127>,<http://hu.dbpedia.org/resource/Kateg%C3%B3ria:1127>,<http://hu.dbpedia.org/resource/Kategória:1127>,<http://hy.dbpedia.org/resource/Կատեգորիա:1127>,<http://id.dbpedia.org/resource/Kategori:1127>,<http://is.dbpedia.org/resource/Flokkur:1127>,<http://ja.dbpedia.org/resource/Category:1127%E5%B9%B4>,<http://ja.dbpedia.org/resource/Category:1127年>,<http://jv.dbpedia.org/resource/Kategori:1127>,<http://ka.dbpedia.org/resource/%E1%83%99%E1%83%90%E1%83%A2%E1%83%94%E1%83%92%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90:1127>,<http://ka.dbpedia.org/resource/კატეგორია:1127>,<http://kk.dbpedia.org/resource/%D0%A1%D0%B0%D0%BD%D0%B0%D1%82:1127_%D0%B6%D1%8B%D0%BB>,<http://kk.dbpedia.org/resource/Санат:1127_жыл>,<http://ko.dbpedia.org/resource/%EB%B6%84%EB%A5%98:1127%EB%85%84>,<http://ko.dbpedia.org/resource/분류:1127년>,<http://la.dbpedia.org/resource/Categoria:1127>,<http://lv.dbpedia.org/resource/Kategorija:1127._gads>,<http://mk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:1127>,<http://mk.dbpedia.org/resource/Категорија:1127>,<http://ms.dbpedia.org/resource/Kategori:1127>,<http://new.dbpedia.org/resource/%E0%A4%AA%E0%A5%81%E0%A4%9A%E0%A4%83:%E0%A5%A7%E0%A5%A7%E0%A5%A8%E0%A5%AD>,<http://new.dbpedia.org/resource/पुचः:११२७>,<http://nn.dbpedia.org/resource/Kategori:1127>,<http://no.dbpedia.org/resource/Kategori:1127>,<http://oc.dbpedia.org/resource/Categoria:1127>,<http://pt.dbpedia.org/resource/Categoria:1127>,<http://qu.dbpedia.org/resource/Katiguriya:1127>,<http://ro.dbpedia.org/resource/Categorie:1127>,<http://ru.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:1127_%D0%B3%D0%BE%D0%B4>,<http://ru.dbpedia.org/resource/Категория:1127_год>,<http://sh.dbpedia.org/resource/Kategorija:1127>,<http://simple.dbpedia.org/resource/Category:1127>,<http://sk.dbpedia.org/resource/Kateg%C3%B3ria:1127>,<http://sk.dbpedia.org/resource/Kategória:1127>,<http://sl.dbpedia.org/resource/Kategorija:Leto_1127>,<http://sv.dbpedia.org/resource/Kategori:1127>,<http://tr.dbpedia.org/resource/Kategori:1127>,<http://tt.dbpedia.org/resource/%D0%A2%D3%A9%D1%80%D0%BA%D0%B5%D0%BC:1127_%D0%B5%D0%BB>,<http://tt.dbpedia.org/resource/Төркем:1127_ел>,<http://ur.dbpedia.org/resource/زمرہ:1127ء>,<http://uz.dbpedia.org/resource/Turkum:1127>,<http://vi.dbpedia.org/resource/Th%E1%BB%83_lo%E1%BA%A1i:1127>,<http://vi.dbpedia.org/resource/Thể_loại:1127>,<http://war.dbpedia.org/resource/Kaarangay:1127>,<http://wikidata.dbpedia.org/resource/Q6544740>,<http://wikidata.org/entity/Q6544740>,<http://www.wikidata.org/entity/Q6544740>,<http://zh-yue.dbpedia.org/resource/Category:1127%E5%B9%B4>,<http://zh-yue.dbpedia.org/resource/Category:1127年>,<http://zh.dbpedia.org/resource/Category:1127%E5%B9%B4>,<http://zh.dbpedia.org/resource/Category:1127年>
<http://ar.dbpedia.org/resource/أمفيبرامون>,<http://dbpedia.org/resource/ATC_code_A08AA03>,<http://dbpedia.org/resource/ATCvet_code_QA08AA03>,<http://dbpedia.org/resource/Adiposon>,<http://dbpedia.org/resource/Amfepramon>,<http://dbpedia.org/resource/Amfepramone>,<http://dbpedia.org/resource/Amphepramon>,<http://dbpedia.org/resource/Amphepramone>,<http://dbpedia.org/resource/Anfamon>,<http://dbpedia.org/resource/Anorex>,<http://dbpedia.org/resource/C13H19NO>,<http://dbpedia.org/resource/Cegramine>,<http://dbpedia.org/resource/Danylen>,<http://dbpedia.org/resource/Derfon>,<http://dbpedia.org/resource/Diethylcathinone>,<http://dbpedia.org/resource/Diethylpropion>,<http://dbpedia.org/resource/Diethylpropion_hydrochloride>,<http://dbpedia.org/resource/Dimethylcathinone>,<http://dbpedia.org/resource/Dimethylpropion>,<http://dbpedia.org/resource/Dobesin>,<http://dbpedia.org/resource/Frekentine>,<http://dbpedia.org/resource/Keramik>,<http://dbpedia.org/resource/Keramin>,<http://dbpedia.org/resource/Magrene>,<http://dbpedia.org/resource/Metamfepramone>,<http://dbpedia.org/resource/Moderatan>,<http://dbpedia.org/resource/Neo_dove>,<http://dbpedia.org/resource/Neobes>,<http://dbpedia.org/resource/Nopropiophenone>,<http://dbpedia.org/resource/Obesitex>,<http://dbpedia.org/resource/Parabolin>,<http://dbpedia.org/resource/Prefamone>,<http://dbpedia.org/resource/Rafeket>,<http://dbpedia.org/resource/Regenon>,<http://dbpedia.org/resource/Reginon>,<http://dbpedia.org/resource/Silutin>,<http://dbpedia.org/resource/Tenuate>,<http://dbpedia.org/resource/Tenuate_Dospan>,<http://dbpedia.org/resource/Tenuate_dospan>,<http://dbpedia.org/resource/Tepanil>,<http://dbpedia.org/resource/Tepanil_Ten-tab>,<http://dbpedia.org/resource/Tepanil_ten-tab>,<http://dbpedia.org/resource/Tylinal>,<http://de.dbpedia.org/resource/Amfepramon>,<http://es.dbpedia.org/resource/Dietilpropi%C3%B3n>,<http://es.dbpedia.org/resource/Dietilpropión>,<http://mpii.de/yago/resource/Amfepramone>,<http://mpii.de/yago/resource/Diethylcathinone>,<http://mpii.de/yago/resource/Dimethylcathinone>,<http://mpii.de/yago/resource/Metamfepramone>,<http://pl.dbpedia.org/resource/Amfepramon>,<http://pt.dbpedia.org/resource/Anfepramona>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000005e7402>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000adc42a>,<http://rdf.freebase.com/ns/m.05xy02>,<http://rdf.freebase.com/ns/m.0bwk1b>,<http://rdf.freebase.com/ns/m/05xy02>,<http://rdf.freebase.com/ns/m/0bwk1b>,<http://ru.dbpedia.org/resource/%D0%90%D0%BC%D1%84%D0%B5%D0%BF%D1%80%D0%B0%D0%BC%D0%BE%D0%BD>,<http://ru.dbpedia.org/resource/Амфепрамон>,<http://sh.dbpedia.org/resource/Amfepramon>,<http://sh.dbpedia.org/resource/Metamfepramon>,<http://sr.dbpedia.org/resource/Amfepramon>,<http://sr.dbpedia.org/resource/Metamfepramon>,<http://sv.dbpedia.org/resource/Amfepramon>,<http://wikidata.dbpedia.org/resource/Q2356505>,<http://wikidata.dbpedia.org/resource/Q6822988>,<http://wikidata.org/entity/Q2356505>,<http://wikidata.org/entity/Q6822988>,<http://www.dbpedia.org/resource/Diethylcathinone>,<http://www.wikidata.org/entity/Q2356505>,<http://www.wikidata.org/entity/Q6822988>,<http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00937>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Amfepramone>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Dimethylcathinone>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Metamfepramone>,<http://www4.wiwiss.fu-berlin.de/sider/resource/drugs/7029>,<http://www4.wiwiss.fu-berlin.de/stitch/resource/chemicals/CID0000007029>,<http://yago-knowledge.org/resource/Amfepramone>,<http://yago-knowledge.org/resource/Metamfepramone>
