SUBJECT,OBJECT
http://af.dbpedia.org/resource/Ekologie,http://als.dbpedia.org/resource/Ökologie
http://af.dbpedia.org/resource/Ekologie,http://an.dbpedia.org/resource/Ecolochía
http://af.dbpedia.org/resource/Ekologie,http://ar.dbpedia.org/resource/علم_البيئة
http://af.dbpedia.org/resource/Ekologie,http://ast.dbpedia.org/resource/Ecoloxía
http://af.dbpedia.org/resource/Ekologie,http://az.dbpedia.org/resource/Ekologiya
http://af.dbpedia.org/resource/Ekologie,http://bat-smg.dbpedia.org/resource/Ekuoluogėjė
http://af.dbpedia.org/resource/Ekologie,http://be-x-old.dbpedia.org/resource/Экалёгія
http://af.dbpedia.org/resource/Ekologie,http://be.dbpedia.org/resource/Экалогія
http://af.dbpedia.org/resource/Ekologie,http://bg.dbpedia.org/resource/Екология
http://af.dbpedia.org/resource/Ekologie,http://bn.dbpedia.org/resource/পরিবেশবিজ্ঞান
http://af.dbpedia.org/resource/Ekologie,http://br.dbpedia.org/resource/Ekologiezh
http://af.dbpedia.org/resource/Ekologie,http://bs.dbpedia.org/resource/Ekologija
http://af.dbpedia.org/resource/Ekologie,http://ca.dbpedia.org/resource/Ecologia
http://af.dbpedia.org/resource/Ekologie,http://ceb.dbpedia.org/resource/Ekolohiya
http://af.dbpedia.org/resource/Ekologie,http://cs.dbpedia.org/resource/Ekologie
http://af.dbpedia.org/resource/Ekologie,http://cv.dbpedia.org/resource/Экологи
http://af.dbpedia.org/resource/Ekologie,http://cy.dbpedia.org/resource/Ecoleg
http://af.dbpedia.org/resource/Ekologie,http://da.dbpedia.org/resource/Økologi
http://af.dbpedia.org/resource/Ekologie,http://dbpedia.org/resource/Ecology
http://af.dbpedia.org/resource/Ekologie,http://de.dbpedia.org/resource/Ökologie
http://af.dbpedia.org/resource/Ekologie,http://diq.dbpedia.org/resource/Ekolociye
http://af.dbpedia.org/resource/Ekologie,http://el.dbpedia.org/resource/Οικολογία
http://af.dbpedia.org/resource/Ekologie,http://eo.dbpedia.org/resource/Ekologio
http://af.dbpedia.org/resource/Ekologie,http://es.dbpedia.org/resource/Ecología
http://af.dbpedia.org/resource/Ekologie,http://et.dbpedia.org/resource/Ökoloogia
http://af.dbpedia.org/resource/Ekologie,http://eu.dbpedia.org/resource/Ekologia
http://af.dbpedia.org/resource/Ekologie,http://fa.dbpedia.org/resource/بوم‌شناسی
http://af.dbpedia.org/resource/Ekologie,http://fi.dbpedia.org/resource/Ekologia
http://af.dbpedia.org/resource/Ekologie,http://fr.dbpedia.org/resource/Écologie
http://af.dbpedia.org/resource/Ekologie,http://fy.dbpedia.org/resource/Ekology
http://af.dbpedia.org/resource/Ekologie,http://ga.dbpedia.org/resource/Éiceolaíocht
http://af.dbpedia.org/resource/Ekologie,http://gd.dbpedia.org/resource/Eag-eòlas
http://af.dbpedia.org/resource/Ekologie,http://gl.dbpedia.org/resource/Ecoloxía
http://af.dbpedia.org/resource/Ekologie,http://he.dbpedia.org/resource/אקולוגיה
http://af.dbpedia.org/resource/Ekologie,http://hi.dbpedia.org/resource/पारिस्थितिकी
http://af.dbpedia.org/resource/Ekologie,http://hif.dbpedia.org/resource/Ecology
http://af.dbpedia.org/resource/Ekologie,http://hr.dbpedia.org/resource/Ekologija
http://af.dbpedia.org/resource/Ekologie,http://ht.dbpedia.org/resource/Ekoloji
http://af.dbpedia.org/resource/Ekologie,http://hu.dbpedia.org/resource/Ökológia
http://af.dbpedia.org/resource/Ekologie,http://hy.dbpedia.org/resource/Էկոլոգիա
http://af.dbpedia.org/resource/Ekologie,http://ia.dbpedia.org/resource/Ecologia
http://af.dbpedia.org/resource/Ekologie,http://id.dbpedia.org/resource/Ekologi
http://af.dbpedia.org/resource/Ekologie,http://io.dbpedia.org/resource/Ekologio
http://af.dbpedia.org/resource/Ekologie,http://is.dbpedia.org/resource/Vistfræði
http://af.dbpedia.org/resource/Ekologie,http://it.dbpedia.org/resource/Ecologia
http://af.dbpedia.org/resource/Ekologie,http://ja.dbpedia.org/resource/生態学
http://af.dbpedia.org/resource/Ekologie,http://jv.dbpedia.org/resource/Ékologi
http://af.dbpedia.org/resource/Ekologie,http://ka.dbpedia.org/resource/ეკოლოგია
http://af.dbpedia.org/resource/Ekologie,http://kk.dbpedia.org/resource/Экология
http://af.dbpedia.org/resource/Ekologie,http://ko.dbpedia.org/resource/생태학
http://af.dbpedia.org/resource/Ekologie,http://ku.dbpedia.org/resource/Ekolojî
http://af.dbpedia.org/resource/Ekologie,http://ky.dbpedia.org/resource/Экология
http://af.dbpedia.org/resource/Ekologie,http://la.dbpedia.org/resource/Oecologia
http://af.dbpedia.org/resource/Ekologie,http://lb.dbpedia.org/resource/Ecologie
http://af.dbpedia.org/resource/Ekologie,http://lmo.dbpedia.org/resource/Eculugia
http://af.dbpedia.org/resource/Ekologie,http://lt.dbpedia.org/resource/Ekologija
http://af.dbpedia.org/resource/Ekologie,http://lv.dbpedia.org/resource/Ekoloģija
http://af.dbpedia.org/resource/Ekologie,http://mg.dbpedia.org/resource/Ekolojia
http://af.dbpedia.org/resource/Ekologie,http://mk.dbpedia.org/resource/Екологија
