<http://ar.dbpedia.org/resource/%D8%AA%D8%B9%D8%B1%D9%81_%D8%B9%D9%84%D9%89_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85>,<http://ar.dbpedia.org/resource/%D9%85%D9%85%D9%8A%D8%B2_%D8%A7%D9%84%D9%83%D9%84%D8%A7%D9%85>,<http://ar.dbpedia.org/resource/تعرف_على_الكلام>,<http://ar.dbpedia.org/resource/مميز_الكلام>,<http://bs.dbpedia.org/resource/Razumijevanje_govora>,<http://ca.dbpedia.org/resource/Reconeixement_de_la_parla>,<http://cs.dbpedia.org/resource/Rozpozn%C3%A1v%C3%A1n%C3%AD_%C5%99e%C4%8Di>,<http://cs.dbpedia.org/resource/Rozpoznávání_řeči>,<http://da.dbpedia.org/resource/Talegenkendelse>,<http://dbpedia.org/resource/Automatic_Speech_Recognition>,<http://dbpedia.org/resource/Automatic_speech_recognition>,<http://dbpedia.org/resource/Automatic_speech_recognizer>,<http://dbpedia.org/resource/Computer_speech_recognition>,<http://dbpedia.org/resource/Speech-recognition>,<http://dbpedia.org/resource/Speech-to-Text>,<http://dbpedia.org/resource/Speech-to-text>,<http://dbpedia.org/resource/Speech_Recognition>,<http://dbpedia.org/resource/Speech_recognition>,<http://dbpedia.org/resource/Speech_recognizer>,<http://dbpedia.org/resource/Speech_to_Text>,<http://dbpedia.org/resource/Speech_to_text>,<http://dbpedia.org/resource/Spoken_word_recognition>,<http://dbpedia.org/resource/Voice-recognition>,<http://dbpedia.org/resource/Voice-to-text>,<http://dbpedia.org/resource/Voice_command>,<http://dbpedia.org/resource/Voice_recognition>,<http://dbpedia.org/resource/Voice_recognition_software>,<http://dbpedia.org/resource/Voice_to_text>,<http://de.dbpedia.org/resource/Spracherkennung>,<http://el.dbpedia.org/resource/%CE%91%CE%BD%CE%B1%CE%B3%CE%BD%CF%8E%CF%81%CE%B9%CF%83%CE%B7_%CE%BF%CE%BC%CE%B9%CE%BB%CE%AF%CE%B1%CF%82>,<http://el.dbpedia.org/resource/Αναγνώριση_ομιλίας>,<http://es.dbpedia.org/resource/Reconocimiento_del_habla>,<http://et.dbpedia.org/resource/K%C3%B5netuvastus>,<http://et.dbpedia.org/resource/Kõnetuvastus>,<http://eu.dbpedia.org/resource/Hizketaren_ezagutza>,<http://fa.dbpedia.org/resource/%D8%A8%D8%A7%D8%B2%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_%DA%AF%D9%81%D8%AA%D8%A7%D8%B1>,<http://fa.dbpedia.org/resource/بازشناسی_گفتار>,<http://fi.dbpedia.org/resource/Puheentunnistus>,<http://fr.dbpedia.org/resource/Reconnaissance_automatique_de_la_parole>,<http://fr.dbpedia.org/resource/Reconnaissance_vocale>,<http://gl.dbpedia.org/resource/Reco%C3%B1ecemento_da_fala>,<http://gl.dbpedia.org/resource/Recoñecemento_da_fala>,<http://he.dbpedia.org/resource/%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA_%D7%96%D7%99%D7%94%D7%95%D7%99_%D7%93%D7%99%D7%91%D7%95%D7%A8>,<http://he.dbpedia.org/resource/מערכת_זיהוי_דיבור>,<http://hi.dbpedia.org/resource/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%81%E0%A4%A4%E0%A4%B2%E0%A5%87%E0%A4%96%E0%A4%A8_%E0%A4%B8%E0%A5%89%E0%A4%AB%E0%A5%8D%E0%A4%9F%E0%A4%B5%E0%A5%87%E0%A4%AF%E0%A4%B0>,<http://hi.dbpedia.org/resource/श्रुतलेखन_सॉफ्टवेयर>,<http://hr.dbpedia.org/resource/Prepoznavanje_glasa>,<http://id.dbpedia.org/resource/Pengenalan_ucapan>,<http://it.dbpedia.org/resource/Riconoscimento_vocale>,<http://ja.dbpedia.org/resource/%E9%9F%B3%E5%A3%B0%E8%AA%8D%E8%AD%98>,<http://ja.dbpedia.org/resource/音声認識>,<http://ko.dbpedia.org/resource/%EC%9D%8C%EC%84%B1_%EC%9D%B8%EC%8B%9D>,<http://ko.dbpedia.org/resource/음성_인식>,<http://mk.dbpedia.org/resource/%D0%9F%D1%80%D0%B5%D0%BF%D0%BE%D0%B7%D0%BD%D0%B0%D0%B2%D0%B0%D1%9A%D0%B5_%D0%BD%D0%B0_%D0%B3%D0%BE%D0%B2%D0%BE%D1%80>,<http://mk.dbpedia.org/resource/Препознавање_на_говор>,<http://ms.dbpedia.org/resource/Pengecaman_pertuturan>,<http://nl.dbpedia.org/resource/Spraakherkenning>,<http://no.dbpedia.org/resource/Talegjenkjenning>,<http://pl.dbpedia.org/resource/Rozpoznawanie_mowy>,<http://pt.dbpedia.org/resource/Reconhecimento_de_fala>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000003a4e0>,<http://rdf.freebase.com/ns/m.07970>,<http://rdf.freebase.com/ns/m.0j44fjm>,<http://rdf.freebase.com/ns/m/07970>,<http://ro.dbpedia.org/resource/Recunoa%C8%99tere_vocal%C4%83>,<http://ro.dbpedia.org/resource/Recunoaștere_vocală>,<http://ru.dbpedia.org/resource/%D0%A0%D0%B0%D1%81%D0%BF%D0%BE%D0%B7%D0%BD%D0%B0%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5_%D1%80%D0%B5%D1%87%D0%B8>,<http://ru.dbpedia.org/resource/Распознавание_речи>,<http://simple.dbpedia.org/resource/Speech_recognition>,<http://sk.dbpedia.org/resource/Rozpozn%C3%A1vanie_re%C4%8Di>,<http://sk.dbpedia.org/resource/Rozpoznávanie_reči>,<http://sr.dbpedia.org/resource/%D0%9F%D1%80%D0%B5%D0%BF%D0%BE%D0%B7%D0%BD%D0%B0%D0%B2%D0%B0%D1%9A%D0%B5_%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B0>,<http://sr.dbpedia.org/resource/Препознавање_говора>,<http://sv.dbpedia.org/resource/Taligenk%C3%A4nning>,<http://sv.dbpedia.org/resource/Taligenkänning>,<http://ta.dbpedia.org/resource/%E0%AE%AA%E0%AF%87%E0%AE%9A%E0%AF%8D%E0%AE%9A%E0%AF%81%E0%AE%A3%E0%AE%B0%E0%AE%BF>,<http://ta.dbpedia.org/resource/பேச்சுணரி>,<http://th.dbpedia.org/resource/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B9%E0%B9%89%E0%B8%88%E0%B8%B3%E0%B8%84%E0%B8%B3%E0%B8%9E%E0%B8%B9%E0%B8%94>,<http://th.dbpedia.org/resource/การรู้จำคำพูด>,<http://tr.dbpedia.org/resource/Ses_konu%C5%9Fma_tan%C4%B1mlay%C4%B1c%C4%B1_yaz%C4%B1l%C4%B1mlar>,<http://tr.dbpedia.org/resource/Ses_konuşma_tanımlayıcı_yazılımlar>,<http://uk.dbpedia.org/resource/%D0%A0%D0%BE%D0%B7%D0%BF%D1%96%D0%B7%D0%BD%D0%B0%D0%B2%D0%B0%D0%BD%D0%BD%D1%8F_%D0%BC%D0%BE%D0%B2%D0%B8>,<http://uk.dbpedia.org/resource/Розпізнавання_мови>,<http://ur.dbpedia.org/resource/%DA%A9%D9%84%D8%A7%D9%85_%D8%B4%D9%86%D8%A7%D8%B3%DB%8C>,<http://ur.dbpedia.org/resource/کلام_شناسی>,<http://vi.dbpedia.org/resource/Nh%E1%BA%ADn_d%E1%BA%A1ng_ti%E1%BA%BFng_n%C3%B3i>,<http://vi.dbpedia.org/resource/Nhận_dạng_tiếng_nói>,<http://wikidata.dbpedia.org/resource/Q16796543>,<http://wikidata.dbpedia.org/resource/Q189436>,<http://wikidata.dbpedia.org/resource/Q7939604>,<http://wikidata.org/entity/Q16796543>,<http://wikidata.org/entity/Q189436>,<http://wikidata.org/entity/Q7939604>,<http://www.wikidata.org/entity/Q12454743>,<http://www.wikidata.org/entity/Q189436>,<http://www.wikidata.org/entity/Q7939604>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Speech_to_text>,<http://yago-knowledge.org/resource/Speech_recognition>,<http://zh.dbpedia.org/resource/%E8%AF%AD%E9%9F%B3%E8%AF%86%E5%88%AB>,<http://zh.dbpedia.org/resource/语音识别>
<http://an.dbpedia.org/resource/Categor%C3%ADa:1639>,<http://an.dbpedia.org/resource/Categoría:1639>,<http://ar.dbpedia.org/resource/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:1639>,<http://ar.dbpedia.org/resource/تصنيف:1639>,<http://az.dbpedia.org/resource/Kateqoriya:1639>,<http://be-x-old.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:1639>,<http://be-x-old.dbpedia.org/resource/Катэгорыя:1639>,<http://be.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:1639>,<http://be.dbpedia.org/resource/Катэгорыя:1639>,<http://bg.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:1639_%D0%B3%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0>,<http://bg.dbpedia.org/resource/Категория:1639_година>,<http://bn.dbpedia.org/resource/%E0%A6%AC%E0%A6%BF%E0%A6%B7%E0%A6%AF%E0%A6%BC%E0%A6%B6%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A3%E0%A7%80:%E0%A7%A7%E0%A7%AC%E0%A7%A9%E0%A7%AF>,<http://bn.dbpedia.org/resource/বিষয়শ্রেণী:১৬৩৯>,<http://bpy.dbpedia.org/resource/%E0%A6%A5%E0%A6%BE%E0%A6%95:%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%BF_%E0%A7%A7%E0%A7%AC%E0%A7%A9%E0%A7%AF>,<http://bpy.dbpedia.org/resource/থাক:মারি_১৬৩৯>,<http://br.dbpedia.org/resource/Rummad:1639>,<http://bs.dbpedia.org/resource/Kategorija:1639.>,<http://bs.dbpedia.org/resource/Kategorija:1639>,<http://ckb.dbpedia.org/resource/%D9%BE%DB%86%D9%84:%D9%A1%D9%A6%D9%A3%D9%A9>,<http://ckb.dbpedia.org/resource/پۆل:١٦٣٩>,<http://commons.dbpedia.org/resource/Category:1639>,<http://cs.dbpedia.org/resource/Kategorie:1639>,<http://cy.dbpedia.org/resource/Categori:1639>,<http://da.dbpedia.org/resource/Kategori:1639>,<http://dbpedia.org/resource/Category:1639>,<http://de.dbpedia.org/resource/Kategorie:1639>,<http://eo.dbpedia.org/resource/Kategorio:1639>,<http://es.dbpedia.org/resource/Categor%C3%ADa:1639>,<http://es.dbpedia.org/resource/Categoría:1639>,<http://et.dbpedia.org/resource/Kategooria:1639>,<http://eu.dbpedia.org/resource/Kategoria:1639>,<http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%DB%B1%DB%B6%DB%B3%DB%B9_(%D9%85%DB%8C%D9%84%D8%A7%D8%AF%DB%8C)>,<http://fa.dbpedia.org/resource/رده:۱۶۳۹_(میلادی)>,<http://fi.dbpedia.org/resource/Luokka:1639>,<http://fr.dbpedia.org/resource/Cat%C3%A9gorie:1639>,<http://fr.dbpedia.org/resource/Catégorie:1639>,<http://gl.dbpedia.org/resource/Categor%C3%ADa:1639>,<http://gl.dbpedia.org/resource/Categoría:1639>,<http://hu.dbpedia.org/resource/Kateg%C3%B3ria:1639>,<http://hu.dbpedia.org/resource/Kategória:1639>,<http://hy.dbpedia.org/resource/%D4%BF%D5%A1%D5%BF%D5%A5%D5%A3%D5%B8%D6%80%D5%AB%D5%A1:1639>,<http://hy.dbpedia.org/resource/Կատեգորիա:1639>,<http://id.dbpedia.org/resource/Kategori:1639>,<http://is.dbpedia.org/resource/Flokkur:1639>,<http://it.dbpedia.org/resource/Categoria:Eventi_del_1639>,<http://ja.dbpedia.org/resource/Category:1639%E5%B9%B4>,<http://ja.dbpedia.org/resource/Category:1639年>,<http://jv.dbpedia.org/resource/Kategori:1639>,<http://ka.dbpedia.org/resource/%E1%83%99%E1%83%90%E1%83%A2%E1%83%94%E1%83%92%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90:1639>,<http://ka.dbpedia.org/resource/კატეგორია:1639>,<http://kk.dbpedia.org/resource/%D0%A1%D0%B0%D0%BD%D0%B0%D1%82:1639>,<http://kk.dbpedia.org/resource/%D0%A1%D0%B0%D0%BD%D0%B0%D1%82:1639_%D0%B6%D1%8B%D0%BB>,<http://kk.dbpedia.org/resource/Санат:1639>,<http://kk.dbpedia.org/resource/Санат:1639_жыл>,<http://ko.dbpedia.org/resource/%EB%B6%84%EB%A5%98:1639%EB%85%84>,<http://ko.dbpedia.org/resource/분류:1639년>,<http://la.dbpedia.org/resource/Categoria:1639>,<http://lb.dbpedia.org/resource/Kategorie:1639>,<http://lv.dbpedia.org/resource/Kategorija:1639._gads>,<http://mk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:1639>,<http://mk.dbpedia.org/resource/Категорија:1639>,<http://mr.dbpedia.org/resource/%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%97:%E0%A4%87.%E0%A4%B8._%E0%A5%A7%E0%A5%AC%E0%A5%A9%E0%A5%AF>,<http://mr.dbpedia.org/resource/वर्ग:इ.स._१६३९>,<http://ms.dbpedia.org/resource/Kategori:1639>,<http://new.dbpedia.org/resource/%E0%A4%AA%E0%A5%81%E0%A4%9A%E0%A4%83:%E0%A5%A7%E0%A5%AC%E0%A5%A9%E0%A5%AF>,<http://new.dbpedia.org/resource/पुचः:१६३९>,<http://nn.dbpedia.org/resource/Kategori:1639>,<http://no.dbpedia.org/resource/Kategori:1639>,<http://oc.dbpedia.org/resource/Categoria:1639>,<http://pt.dbpedia.org/resource/Categoria:1639>,<http://qu.dbpedia.org/resource/Katiguriya:1639>,<http://ro.dbpedia.org/resource/Categorie:1639>,<http://ru.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:1639_%D0%B3%D0%BE%D0%B4>,<http://ru.dbpedia.org/resource/Категория:1639_год>,<http://sah.dbpedia.org/resource/Категория:1639>,<http://sh.dbpedia.org/resource/Kategorija:1639>,<http://simple.dbpedia.org/resource/Category:1639>,<http://sk.dbpedia.org/resource/Kateg%C3%B3ria:1639>,<http://sk.dbpedia.org/resource/Kategória:1639>,<http://sl.dbpedia.org/resource/Kategorija:Leto_1639>,<http://sv.dbpedia.org/resource/Kategori:1639>,<http://sw.dbpedia.org/resource/Jamii:1639>,<http://ta.dbpedia.org/resource/%E0%AE%AA%E0%AE%95%E0%AF%81%E0%AE%AA%E0%AF%8D%E0%AE%AA%E0%AF%81:1639>,<http://ta.dbpedia.org/resource/பகுப்பு:1639>,<http://tr.dbpedia.org/resource/Kategori:1639>,<http://tt.dbpedia.org/resource/%D0%A2%D3%A9%D1%80%D0%BA%D0%B5%D0%BC:1639_%D0%B5%D0%BB>,<http://tt.dbpedia.org/resource/Төркем:1639_ел>,<http://uk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D1%96%D1%8F:1639>,<http://uk.dbpedia.org/resource/Категорія:1639>,<http://ur.dbpedia.org/resource/زمرہ:1639ء>,<http://uz.dbpedia.org/resource/Turkum:1639>,<http://vi.dbpedia.org/resource/Th%E1%BB%83_lo%E1%BA%A1i:1639>,<http://vi.dbpedia.org/resource/Thể_loại:1639>,<http://war.dbpedia.org/resource/Kaarangay:1639>,<http://wikidata.dbpedia.org/resource/Q6593466>,<http://wikidata.org/entity/Q6593466>,<http://www.wikidata.org/entity/Q6593466>,<http://zh-yue.dbpedia.org/resource/Category:1639%E5%B9%B4>,<http://zh-yue.dbpedia.org/resource/Category:1639年>,<http://zh.dbpedia.org/resource/Category:1639%E5%B9%B4>,<http://zh.dbpedia.org/resource/Category:1639年>
<http://an.dbpedia.org/resource/280_aC>,<http://ast.dbpedia.org/resource/280_edC>,<http://az.dbpedia.org/resource/E.%C9%99._280>,<http://az.dbpedia.org/resource/E.ə._280>,<http://be-x-old.dbpedia.org/resource/280_%D0%B4%D0%B0_%D0%BD._%D1%8D.>,<http://be-x-old.dbpedia.org/resource/280_да_н._э.>,<http://be.dbpedia.org/resource/280_%D0%B4%D0%B0_%D0%BD.%D1%8D.>,<http://be.dbpedia.org/resource/280_да_н.э.>,<http://bs.dbpedia.org/resource/280._p._n._e.>,<http://bs.dbpedia.org/resource/280_p.n.e.>,<http://ca.dbpedia.org/resource/280_aC>,<http://cs.dbpedia.org/resource/280_p%C5%99._n._l.>,<http://cs.dbpedia.org/resource/280_př._n._l.>,<http://cy.dbpedia.org/resource/280_CC>,<http://da.dbpedia.org/resource/280_f.Kr.>,<http://dbpedia.org/resource/280_BC>,<http://de.dbpedia.org/resource/280_v._Chr.>,<http://el.dbpedia.org/resource/280_%CF%80.%CE%A7.>,<http://el.dbpedia.org/resource/280_π.Χ.>,<http://eo.dbpedia.org/resource/-280>,<http://es.dbpedia.org/resource/280_a._C.>,<http://eu.dbpedia.org/resource/K._a._280>,<http://fa.dbpedia.org/resource/%DB%B2%DB%B8%DB%B0_(%D9%BE%DB%8C%D8%B4_%D8%A7%D8%B2_%D9%85%DB%8C%D9%84%D8%A7%D8%AF)>,<http://fa.dbpedia.org/resource/۲۸۰_(پیش_از_میلاد)>,<http://fi.dbpedia.org/resource/280_eaa.>,<http://fr.dbpedia.org/resource/-280>,<http://fr.dbpedia.org/resource/280_av._J.-C.>,<http://gl.dbpedia.org/resource/-280>,<http://he.dbpedia.org/resource/270-279_לפנה%2522ס>,<http://he.dbpedia.org/resource/279-270_%D7%9C%D7%A4%D7%A0%D7%94%22%D7%A1>,<http://he.dbpedia.org/resource/279-270_לפנה%22ס>,<http://he.dbpedia.org/resource/280_%D7%9C%D7%A4%D7%A0%D7%94%22%D7%A1>,<http://he.dbpedia.org/resource/280_לפנה%22ס>,<http://hi.dbpedia.org/resource/%E0%A5%A8%E0%A5%AE%E0%A5%A6_%E0%A4%88%E0%A4%B8%E0%A4%BE_%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%B5>,<http://hi.dbpedia.org/resource/२८०_ईसा_पूर्व>,<http://hr.dbpedia.org/resource/280._pr._Kr.>,<http://hu.dbpedia.org/resource/I._e._280>,<http://hy.dbpedia.org/resource/%D5%84.%D5%A9.%D5%A1._280>,<http://hy.dbpedia.org/resource/Մ.թ.ա._280>,<http://id.dbpedia.org/resource/280_SM>,<http://io.dbpedia.org/resource/280_aK>,<http://it.dbpedia.org/resource/280_a.C.>,<http://ja.dbpedia.org/resource/%E7%B4%80%E5%85%83%E5%89%8D280%E5%B9%B4>,<http://ja.dbpedia.org/resource/紀元前280年>,<http://ka.dbpedia.org/resource/%E1%83%AB%E1%83%95._%E1%83%AC._280>,<http://ka.dbpedia.org/resource/ძვ._წ._280>,<http://kk.dbpedia.org/resource/%D0%91._%D0%B7._%D0%B4._280_%D0%B6%D1%8B%D0%BB>,<http://kk.dbpedia.org/resource/Б._з._д._280_жыл>,<http://ko.dbpedia.org/resource/%EA%B8%B0%EC%9B%90%EC%A0%84_280%EB%85%84>,<http://ko.dbpedia.org/resource/기원전_280년>,<http://la.dbpedia.org/resource/280_a.C.n.>,<http://lb.dbpedia.org/resource/-280>,<http://lb.dbpedia.org/resource/280_v._Chr.>,<http://lt.dbpedia.org/resource/280_m._pr._m._e.>,<http://mk.dbpedia.org/resource/280_%D0%BF.%D0%BD.%D0%B5.>,<http://mk.dbpedia.org/resource/280_п.н.е.>,<http://mr.dbpedia.org/resource/%E0%A4%87.%E0%A4%B8.%E0%A4%AA%E0%A5%82._%E0%A5%A8%E0%A5%AE%E0%A5%A6>,<http://mr.dbpedia.org/resource/इ.स.पू._२८०>,<http://ms.dbpedia.org/resource/280_SM>,<http://nap.dbpedia.org/resource/280_AC>,<http://nds.dbpedia.org/resource/280_v._Chr.>,<http://ne.dbpedia.org/resource/%E0%A4%88.%E0%A4%AA%E0%A5%82._%E0%A5%A8%E0%A5%AE%E0%A5%A6>,<http://ne.dbpedia.org/resource/ई.पू._२८०>,<http://new.dbpedia.org/resource/%E0%A4%87%E0%A5%B0_%E0%A4%AA%E0%A5%82%E0%A5%B0_%E0%A5%A8%E0%A5%AE%E0%A5%A6>,<http://new.dbpedia.org/resource/इ॰_पू॰_२८०>,<http://nl.dbpedia.org/resource/280_v.Chr.>,<http://no.dbpedia.org/resource/280_f.Kr.>,<http://oc.dbpedia.org/resource/-280>,<http://pl.dbpedia.org/resource/280_p.n.e.>,<http://pt.dbpedia.org/resource/280_a.C.>,<http://qu.dbpedia.org/resource/280_k%C3%B1>,<http://qu.dbpedia.org/resource/280_kñ>,<http://ro.dbpedia.org/resource/280_%C3%AE.Hr.>,<http://ro.dbpedia.org/resource/280_î.Hr.>,<http://ru.dbpedia.org/resource/280_%D0%B3%D0%BE%D0%B4_%D0%B4%D0%BE_%D0%BD._%D1%8D.>,<http://ru.dbpedia.org/resource/280_год_до_н._э.>,<http://sh.dbpedia.org/resource/280._pne.>,<http://sk.dbpedia.org/resource/280_pred_Kr.>,<http://sl.dbpedia.org/resource/280_pr._n._%C5%A1t.>,<http://sl.dbpedia.org/resource/280_pr._n._št.>,<http://sq.dbpedia.org/resource/280_p.e.s.>,<http://sr.dbpedia.org/resource/280._%D0%BF._%D0%BD._%D0%B5.>,<http://sr.dbpedia.org/resource/280._п._н._е.>,<http://su.dbpedia.org/resource/280_SM>,<http://sv.dbpedia.org/resource/280_f.Kr.>,<http://sw.dbpedia.org/resource/280_KK>,<http://tg.dbpedia.org/resource/Соли_280_п.м.>,<http://th.dbpedia.org/resource/%E0%B8%9E.%E0%B8%A8._264>,<http://th.dbpedia.org/resource/พ.ศ._264>,<http://tl.dbpedia.org/resource/280_BC>,<http://tt.dbpedia.org/resource/280_ел_(б._э._к.)>,<http://uk.dbpedia.org/resource/280_%D0%B4%D0%BE_%D0%BD._%D0%B5.>,<http://uk.dbpedia.org/resource/280_до_н._е.>,<http://uz.dbpedia.org/resource/Mil._av._280>,<http://vec.dbpedia.org/resource/280_a.C.>,<http://vi.dbpedia.org/resource/280_TCN>,<http://war.dbpedia.org/resource/280_UC>,<http://wikidata.dbpedia.org/resource/Q47027>,<http://wikidata.org/entity/Q47027>,<http://www.wikidata.org/entity/Q12463119>,<http://www.wikidata.org/entity/Q47027>,<http://yo.dbpedia.org/resource/280_SK>,<http://zh.dbpedia.org/resource/%E5%89%8D280%E5%B9%B4>,<http://zh.dbpedia.org/resource/前280年>
