<http://hub.culturegraph.org/about/BVB-BV002344538>,<http://hub.culturegraph.org/about/BVB-BV005316250>,<http://hub.culturegraph.org/about/BVB-BV008588430>,<http://lod.b3kat.de/isbn/0471706906>,<http://lod.b3kat.de/title/BV002323767/vol/3>,<http://lod.b3kat.de/title/BV002344538>,<http://lod.b3kat.de/title/BV005316250>,<http://lod.b3kat.de/title/BV006660511/vol/3>,<http://lod.b3kat.de/title/BV008588430>
<http://dbpedia.org/resource/Tennessee_State_Route_49>,<http://rdf.freebase.com/ns/m.0n53kb3>,<http://wikidata.dbpedia.org/resource/Q2503277>,<http://wikidata.org/entity/Q2503277>,<http://www.wikidata.org/entity/Q2503277>
<http://dbpedia.org/resource/Category:WikiProject_Primates_members>,<http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%A7%D9%86_%D8%B9%D8%B6%D9%88_%D9%88%DB%8C%DA%A9%DB%8C%E2%80%8C%D9%BE%D8%B1%D9%88%DA%98%D9%87_%D9%86%D8%AE%D8%B3%D8%AA%DB%8C%E2%80%8C%D9%87%D8%A7>,<http://fa.dbpedia.org/resource/رده:کاربران_عضو_ویکی‌پروژه_نخستی‌ها>,<http://wikidata.dbpedia.org/resource/Q7324339>,<http://wikidata.org/entity/Q7324339>,<http://www.wikidata.org/entity/Q7324339>
<http://dbpedia.org/resource/Jan_Chiapusso>,<http://rdf.freebase.com/ns/m.0c4ttml>,<http://rdf.freebase.com/ns/m.0nd37z2>,<http://wikidata.dbpedia.org/resource/Q6148690>,<http://wikidata.org/entity/Q6148690>,<http://www.wikidata.org/entity/Q6148690>
<http://de.dbpedia.org/resource/Kategorie:Kl%C4%8Dov>,<http://de.dbpedia.org/resource/Kategorie:Klčov>,<http://sk.dbpedia.org/resource/Kateg%C3%B3ria:Kl%C4%8Dov>,<http://sk.dbpedia.org/resource/Kategória:Klčov>,<http://www.wikidata.org/entity/Q8985323>
<http://hub.culturegraph.org/about/BVB-BV003402744>,<http://hub.culturegraph.org/about/BVB-BV008104462>,<http://lod.b3kat.de/isbn/3473410594>,<http://lod.b3kat.de/title/BV003402744>,<http://lod.b3kat.de/title/BV008104462>
<http://dbpedia.org/resource/Category:Finnish_players_of_American_football>,<http://fi.dbpedia.org/resource/Luokka:Suomalaiset_amerikkalaisen_jalkapallon_pelaajat>,<http://wikidata.dbpedia.org/resource/Q6992847>,<http://wikidata.org/entity/Q6992847>,<http://www.wikidata.org/entity/Q6992847>
<http://id.dbpedia.org/resource/Stichopogon_ammophilus>,<http://nl.dbpedia.org/resource/Stichopogon_ammophilus>,<http://sv.dbpedia.org/resource/Stichopogon_ammophilus>,<http://vi.dbpedia.org/resource/Stichopogon_ammophilus>,<http://www.wikidata.org/entity/Q10821739>
<http://dbpedia.org/resource/Value_Inquiry_Book_Series>,<http://rdf.freebase.com/ns/m.0glqcr2>,<http://rdf.freebase.com/ns/m/0glqcr2>,<http://wikidata.dbpedia.org/resource/Q7912736>,<http://wikidata.org/entity/Q7912736>,<http://www.wikidata.org/entity/Q7912736>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Value_Inquiry_Book_Series>,<http://yago-knowledge.org/resource/Value_Inquiry_Book_Series>
<http://dbpedia.org/resource/1974%E2%80%9375_Chicago_Bulls_season>,<http://dbpedia.org/resource/1974–75_Chicago_Bulls_season>,<http://it.dbpedia.org/resource/Chicago_Bulls_1974-1975>,<http://rdf.freebase.com/ns/m.0j_6w3z>,<http://wikidata.dbpedia.org/resource/Q3667598>,<http://wikidata.org/entity/Q3667598>,<http://www.wikidata.org/entity/Q3667598>
<http://ja.dbpedia.org/resource/%E6%9D%B1%E6%96%B9%E5%A4%A2%E6%99%82%E7%A9%BA_%E3%80%9C_Phantasmagoria_of_Dim.Dream.>,<http://ja.dbpedia.org/resource/東方夢時空_〜_Phantasmagoria_of_Dim.Dream.>,<http://ko.dbpedia.org/resource/%EB%8F%99%EB%B0%A9%EB%AA%BD%EC%8B%9C%EA%B3%B5_~_Phantasmagoria_of_Dim.Dream>,<http://ko.dbpedia.org/resource/동방몽시공_~_Phantasmagoria_of_Dim.Dream>,<http://rdf.freebase.com/ns/m.0hpqflq>,<http://www.wikidata.org/entity/Q5367726>,<http://zh.dbpedia.org/resource/%E6%9D%B1%E6%96%B9%E5%A4%A2%E6%99%82%E7%A9%BA_%EF%BD%9E_Phantasmagoria_of_Dim.Dream.>,<http://zh.dbpedia.org/resource/東方夢時空_～_Phantasmagoria_of_Dim.Dream.>
