<http://af.dbpedia.org/resource/Groot-Bulgaarse_Ryk>,<http://az.dbpedia.org/resource/B%C3%B6y%C3%BCk_Bolqar_xanl%C4%B1%C4%9F%C4%B1>,<http://az.dbpedia.org/resource/Böyük_Bolqar_xanlığı>,<http://az.dbpedia.org/resource/Onogurlar>,<http://be.dbpedia.org/resource/%D0%92%D1%8F%D0%BB%D1%96%D0%BA%D0%B0%D1%8F_%D0%91%D0%B0%D0%BB%D0%B3%D0%B0%D1%80%D1%8B%D1%8F>,<http://be.dbpedia.org/resource/Вялікая_Балгарыя>,<http://bg.dbpedia.org/resource/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0_%D0%91%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F>,<http://bg.dbpedia.org/resource/%D0%9E%D0%BD%D0%BE%D0%B3%D1%83%D1%80%D0%B8>,<http://bg.dbpedia.org/resource/Велика_България>,<http://bg.dbpedia.org/resource/Оногури>,<http://ca.dbpedia.org/resource/Antiga_Gran_Bulg%C3%A0ria>,<http://ca.dbpedia.org/resource/Antiga_Gran_Bulgària>,<http://cs.dbpedia.org/resource/Velk%C3%A9_Bulharsko>,<http://cs.dbpedia.org/resource/Velké_Bulharsko>,<http://cv.dbpedia.org/resource/%D0%90%D1%81%D0%BB%C4%83_%D0%9F%C4%83%D0%BB%D1%85%D0%B0%D1%80>,<http://cv.dbpedia.org/resource/Аслă_Пăлхар>,<http://dbpedia.org/resource/Great_Bulgaria>,<http://dbpedia.org/resource/Great_Old_Bulgaria>,<http://dbpedia.org/resource/Old_Bulgaria>,<http://dbpedia.org/resource/Old_Great_Bulgaria>,<http://dbpedia.org/resource/On-Ogour>,<http://dbpedia.org/resource/Onogur>,<http://dbpedia.org/resource/Onogur_Bulgar>,<http://dbpedia.org/resource/Onogur_Bulgars>,<http://dbpedia.org/resource/Onogurs>,<http://de.dbpedia.org/resource/Gro%C3%9Fbulgarisches_Reich>,<http://de.dbpedia.org/resource/Großbulgarisches_Reich>,<http://de.dbpedia.org/resource/Onoguren>,<http://es.dbpedia.org/resource/Onogures>,<http://es.dbpedia.org/resource/Primitiva_Gran_Bulgaria>,<http://fi.dbpedia.org/resource/Suur-Bolgaria>,<http://fr.dbpedia.org/resource/Grande_Bulgarie_(Moyen_%C3%82ge)>,<http://fr.dbpedia.org/resource/Grande_Bulgarie_(Moyen_Âge)>,<http://fr.dbpedia.org/resource/Onoghour>,<http://he.dbpedia.org/resource/%D7%91%D7%95%D7%9C%D7%92%D7%A8%D7%99%D7%94_%D7%94%D7%99%D7%A9%D7%A0%D7%94>,<http://he.dbpedia.org/resource/בולגריה_הישנה>,<http://hr.dbpedia.org/resource/Onoguri>,<http://hr.dbpedia.org/resource/Stara_velika_Bugarska>,<http://hu.dbpedia.org/resource/Onogur-bolg%C3%A1r_birodalom>,<http://hu.dbpedia.org/resource/Onogur-bolg%C3%A1rok>,<http://hu.dbpedia.org/resource/Onogur-bolgár_birodalom>,<http://hu.dbpedia.org/resource/Onogur-bolgárok>,<http://hu.dbpedia.org/resource/Onogurok>,<http://id.dbpedia.org/resource/Bulgaria_Raya>,<http://it.dbpedia.org/resource/Grande_Bulgaria>,<http://it.dbpedia.org/resource/Onoguri>,<http://ja.dbpedia.org/resource/%E5%A4%A7%E3%83%96%E3%83%AB%E3%82%AC%E3%83%AA%E3%82%A2_(%E4%B8%AD%E4%B8%96)>,<http://ja.dbpedia.org/resource/大ブルガリア_(中世)>,<http://ka.dbpedia.org/resource/%E1%83%93%E1%83%98%E1%83%93%E1%83%98_%E1%83%91%E1%83%A3%E1%83%9A%E1%83%92%E1%83%90%E1%83%A0%E1%83%94%E1%83%97%E1%83%98>,<http://ka.dbpedia.org/resource/დიდი_ბულგარეთი>,<http://kk.dbpedia.org/resource/%D2%B0%D0%BB%D1%8B_%D0%91%D2%B1%D0%BB%D2%93%D0%B0%D1%80%D0%B8%D1%8F>,<http://kk.dbpedia.org/resource/Ұлы_Бұлғария>,<http://ko.dbpedia.org/resource/%EA%B3%A0%EB%8C%80_%EB%B6%88%EA%B0%80%EB%A6%AC%EC%95%84>,<http://ko.dbpedia.org/resource/고대_대불가리아>,<http://ko.dbpedia.org/resource/고대_불가리아>,<http://mpii.de/yago/resource/Old_Great_Bulgaria>,<http://mpii.de/yago/resource/Onogurs>,<http://nl.dbpedia.org/resource/Groot-Bulgaarse_Rijk>,<http://no.dbpedia.org/resource/Det_storbulgarske_rike>,<http://pl.dbpedia.org/resource/Onogurowie>,<http://pl.dbpedia.org/resource/Wielka_Bu%C5%82garia>,<http://pl.dbpedia.org/resource/Wielka_Bułgaria>,<http://pnb.dbpedia.org/resource/%D9%BE%D8%B1%D8%A7%D9%86%D8%A7_%D8%B9%D8%B8%DB%8C%D9%85_%D8%A8%D9%84%D8%BA%D8%A7%D8%B1%DB%8C%DB%81>,<http://pnb.dbpedia.org/resource/پرانا_عظیم_بلغاریہ>,<http://pt.dbpedia.org/resource/Antiga_Grande_Bulgária>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000044f9e2>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000008aa5ac>,<http://rdf.freebase.com/ns/m.049zh2>,<http://rdf.freebase.com/ns/m.08p9fd>,<http://rdf.freebase.com/ns/m/049zh2>,<http://rdf.freebase.com/ns/m/08p9fd>,<http://ro.dbpedia.org/resource/Onoguri>,<http://ro.dbpedia.org/resource/Vechea_Bulgarie_Mare>,<http://ru.dbpedia.org/resource/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0%D1%8F_%D0%91%D0%BE%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F>,<http://ru.dbpedia.org/resource/%D0%9E%D0%BD%D0%BE%D0%B3%D1%83%D1%80%D1%8B>,<http://ru.dbpedia.org/resource/Великая_Болгария>,<http://ru.dbpedia.org/resource/Оногуры>,<http://sh.dbpedia.org/resource/Onoguri>,<http://sh.dbpedia.org/resource/Stara_Velika_Bugarska>,<http://sk.dbpedia.org/resource/Star%C3%A9_Ve%C4%BEk%C3%A9_Bulharsko>,<http://sk.dbpedia.org/resource/Staré_Veľké_Bulharsko>,<http://sl.dbpedia.org/resource/Velika_Bolgarija>,<http://sr.dbpedia.org/resource/%D0%A1%D1%82%D0%B0%D1%80%D0%B0_%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0_%D0%91%D1%83%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0>,<http://sr.dbpedia.org/resource/Стара_Велика_Бугарска>,<http://sv.dbpedia.org/resource/Storbulgariska_riket>,<http://tr.dbpedia.org/resource/B%C3%BCy%C3%BCk_Bulgar_Hanl%C4%B1%C4%9F%C4%B1>,<http://tr.dbpedia.org/resource/B%C3%BCy%C3%BCk_Bulgarya_Hanl%C4%B1%C4%9F%C4%B1>,<http://tr.dbpedia.org/resource/Büyük_Bulgar_Hanlığı>,<http://tr.dbpedia.org/resource/Büyük_Bulgarya_Hanlığı>,<http://tr.dbpedia.org/resource/Onogurlar>,<http://tt.dbpedia.org/resource/%D0%91%D3%A9%D0%B5%D0%BA_%D0%91%D0%BE%D0%BB%D0%B3%D0%B0%D1%80>,<http://tt.dbpedia.org/resource/%D0%91%D3%A9%D0%B5%D0%BA_%D0%91%D0%BE%D0%BB%D0%B3%D0%B0%D1%80_%D0%B8%D0%BB%D0%B5>,<http://tt.dbpedia.org/resource/B%C3%B6yek_Bol%C4%9Far_ile>,<http://tt.dbpedia.org/resource/Böyek_Bolğar_ile>,<http://tt.dbpedia.org/resource/Бөек_Болгар>,<http://tt.dbpedia.org/resource/Бөек_Болгар_иле>,<http://uk.dbpedia.org/resource/%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%B0_%D0%91%D1%83%D0%BB%D0%B3%D0%B0%D1%80%D1%96%D1%8F>,<http://uk.dbpedia.org/resource/%D0%9E%D0%BD%D0%BE%D0%B3%D1%83%D1%80%D0%B8>,<http://uk.dbpedia.org/resource/Велика_Булгарія>,<http://uk.dbpedia.org/resource/Оногури>,<http://wikidata.dbpedia.org/resource/Q191484>,<http://wikidata.dbpedia.org/resource/Q762453>,<http://wikidata.org/entity/Q191484>,<http://wikidata.org/entity/Q762453>,<http://www.wikidata.org/entity/Q191484>,<http://www.wikidata.org/entity/Q762453>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Old_Great_Bulgaria>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Onogurs>,<http://yago-knowledge.org/resource/Old_Great_Bulgaria>,<http://yago-knowledge.org/resource/Onogurs>,<http://zh.dbpedia.org/resource/%E5%A4%A7%E4%BF%9D%E5%8A%A0%E5%88%A9%E4%BA%9A_(%E4%B8%AD%E4%B8%96%E7%BA%AA)>,<http://zh.dbpedia.org/resource/大保加利亚_(中世纪)>
<http://af.dbpedia.org/resource/Kategorie:Sokker_volgens_lande>,<http://an.dbpedia.org/resource/Categor%C3%ADa:F%C3%BAtbol_por_pa%C3%ADs>,<http://an.dbpedia.org/resource/Categoría:Fútbol_por_país>,<http://ar.dbpedia.org/resource/%D8%AA%D8%B5%D9%86%D9%8A%D9%81:%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85_%D8%AD%D8%B3%D8%A8_%D8%A7%D9%84%D8%A8%D9%84%D8%AF>,<http://ar.dbpedia.org/resource/تصنيف:كرة_قدم_حسب_البلد>,<http://az.dbpedia.org/resource/Kateqoriya:%C3%96lk%C9%99l%C9%99rin%C9%99_g%C3%B6r%C9%99_futbol>,<http://az.dbpedia.org/resource/Kateqoriya:Ölkələrinə_görə_futbol>,<http://be-x-old.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:%D0%A4%D1%83%D1%82%D0%B1%D0%BE%D0%BB_%D0%BF%D0%B0_%D0%BA%D1%80%D0%B0%D1%96%D0%BD%D0%B0%D1%85>,<http://be-x-old.dbpedia.org/resource/Катэгорыя:Футбол_па_краінах>,<http://be.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D1%8D%D0%B3%D0%BE%D1%80%D1%8B%D1%8F:%D0%A4%D1%83%D1%82%D0%B1%D0%BE%D0%BB_%D0%BF%D0%B0%D0%B2%D0%BE%D0%B4%D0%BB%D0%B5_%D0%BA%D1%80%D0%B0%D1%96%D0%BD>,<http://be.dbpedia.org/resource/Катэгорыя:Футбол_паводле_краін>,<http://bg.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A4%D1%83%D1%82%D0%B1%D0%BE%D0%BB_%D0%BF%D0%BE_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B0>,<http://bg.dbpedia.org/resource/Категория:Футбол_по_страна>,<http://bs.dbpedia.org/resource/Kategorija:Nogomet_po_dr%C5%BEavama>,<http://bs.dbpedia.org/resource/Kategorija:Nogomet_po_državama>,<http://ca.dbpedia.org/resource/Categoria:Futbol_per_territori>,<http://ckb.dbpedia.org/resource/پۆل:تۆپی_پێ_بە_پێی_وڵات>,<http://commons.dbpedia.org/resource/Category:Association_football_by_country>,<http://cs.dbpedia.org/resource/Kategorie:Fotbal_podle_zem%C3%AD>,<http://cs.dbpedia.org/resource/Kategorie:Fotbal_podle_zemí>,<http://cy.dbpedia.org/resource/Categori:P%C3%AAl-droed_yn_%C3%B4l_gwlad>,<http://cy.dbpedia.org/resource/Categori:Pêl-droed_yn_ôl_gwlad>,<http://da.dbpedia.org/resource/Kategori:Fodbold_efter_land>,<http://dbpedia.org/resource/Category:Association_football_by_country>,<http://de.dbpedia.org/resource/Kategorie:Fu%C3%9Fball_nach_Staat>,<http://de.dbpedia.org/resource/Kategorie:Fußball_nach_Staat>,<http://el.dbpedia.org/resource/%CE%9A%CE%B1%CF%84%CE%B7%CE%B3%CE%BF%CF%81%CE%AF%CE%B1:%CE%A0%CE%BF%CE%B4%CF%8C%CF%83%CF%86%CE%B1%CE%B9%CF%81%CE%BF_%CE%B1%CE%BD%CE%AC_%CF%87%CF%8E%CF%81%CE%B1>,<http://el.dbpedia.org/resource/Κατηγορία:Ποδόσφαιρο_ανά_χώρα>,<http://eo.dbpedia.org/resource/Kategorio:Futbalo_la%C5%AD_landoj>,<http://eo.dbpedia.org/resource/Kategorio:Futbalo_laŭ_landoj>,<http://es.dbpedia.org/resource/Categor%C3%ADa:F%C3%BAtbol_por_pa%C3%ADs>,<http://es.dbpedia.org/resource/Categoría:Fútbol_por_país>,<http://et.dbpedia.org/resource/Kategooria:Jalgpall_riigiti>,<http://eu.dbpedia.org/resource/Kategoria:Futbola_herrialdearen_arabera>,<http://fa.dbpedia.org/resource/%D8%B1%D8%AF%D9%87:%D9%81%D8%AF%D8%B1%D8%A7%D8%B3%DB%8C%D9%88%D9%86_%D9%81%D9%88%D8%AA%D8%A8%D8%A7%D9%84_%D8%A8%D8%B1_%D9%BE%D8%A7%DB%8C%D9%87_%DA%A9%D8%B4%D9%88%D8%B1>,<http://fa.dbpedia.org/resource/رده:فدراسیون_فوتبال_بر_پایه_کشور>,<http://fi.dbpedia.org/resource/Luokka:Jalkapallo_maittain>,<http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Football_par_pays>,<http://fr.dbpedia.org/resource/Catégorie:Football_par_pays>,<http://gl.dbpedia.org/resource/Categor%C3%ADa:F%C3%BAtbol_por_pa%C3%ADses>,<http://gl.dbpedia.org/resource/Categoría:Fútbol_por_países>,<http://he.dbpedia.org/resource/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%9B%D7%93%D7%95%D7%A8%D7%92%D7%9C_%D7%9C%D7%A4%D7%99_%D7%9E%D7%93%D7%99%D7%A0%D7%94>,<http://he.dbpedia.org/resource/קטגוריה:כדורגל_לפי_מדינה>,<http://hr.dbpedia.org/resource/Kategorija:Nogomet_po_dr%C5%BEavama>,<http://hr.dbpedia.org/resource/Kategorija:Nogomet_po_državama>,<http://hu.dbpedia.org/resource/Kateg%C3%B3ria:Labdar%C3%BAg%C3%A1s_orsz%C3%A1gok_szerint>,<http://hu.dbpedia.org/resource/Kategória:Labdarúgás_országok_szerint>,<http://hy.dbpedia.org/resource/%D4%BF%D5%A1%D5%BF%D5%A5%D5%A3%D5%B8%D6%80%D5%AB%D5%A1:%D5%96%D5%B8%D6%82%D5%BF%D5%A2%D5%B8%D5%AC%D5%A8_%D5%A8%D5%BD%D5%BF_%D5%A5%D6%80%D5%AF%D6%80%D5%B6%D5%A5%D6%80%D5%AB>,<http://hy.dbpedia.org/resource/Կատեգորիա:Ֆուտբոլը_ըստ_երկրների>,<http://id.dbpedia.org/resource/Kategori:Sepak_bola_menurut_negara>,<http://it.dbpedia.org/resource/Categoria:Calcio_per_nazione>,<http://ja.dbpedia.org/resource/Category:%E5%90%84%E5%9B%BD%E3%81%AE%E3%82%B5%E3%83%83%E3%82%AB%E3%83%BC>,<http://ja.dbpedia.org/resource/Category:各国のサッカー>,<http://ka.dbpedia.org/resource/%E1%83%99%E1%83%90%E1%83%A2%E1%83%94%E1%83%92%E1%83%9D%E1%83%A0%E1%83%98%E1%83%90:%E1%83%A4%E1%83%94%E1%83%AE%E1%83%91%E1%83%A3%E1%83%A0%E1%83%97%E1%83%98_%E1%83%A5%E1%83%95%E1%83%94%E1%83%A7%E1%83%9C%E1%83%94%E1%83%91%E1%83%98%E1%83%A1_%E1%83%9B%E1%83%98%E1%83%AE%E1%83%94%E1%83%93%E1%83%95%E1%83%98%E1%83%97>,<http://ka.dbpedia.org/resource/კატეგორია:ფეხბურთი_ქვეყნების_მიხედვით>,<http://ko.dbpedia.org/resource/%EB%B6%84%EB%A5%98:%EB%82%98%EB%9D%BC%EB%B3%84_%EC%B6%95%EA%B5%AC>,<http://ko.dbpedia.org/resource/분류:나라별_축구>,<http://ku.dbpedia.org/resource/Kategor%C3%AE:Futbol_li_gor%C3%AE_welatan>,<http://ku.dbpedia.org/resource/Kategorî:Futbol_li_gorî_welatan>,<http://lt.dbpedia.org/resource/Kategorija:Futbolas_pagal_%C5%A1alis>,<http://lt.dbpedia.org/resource/Kategorija:Futbolas_pagal_šalis>,<http://lv.dbpedia.org/resource/Kategorija:Futbols_p%C4%93c_valsts>,<http://lv.dbpedia.org/resource/Kategorija:Futbols_pēc_valsts>,<http://mk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%A4%D1%83%D0%B4%D0%B1%D0%B0%D0%BB_%D0%BF%D0%BE_%D0%B7%D0%B5%D0%BC%D1%98%D0%B0>,<http://mk.dbpedia.org/resource/Категорија:Фудбал_по_земја>,<http://mn.dbpedia.org/resource/Ангилал:Хөлбөмбөг_улсуудад>,<http://nl.dbpedia.org/resource/Categorie:Voetbal_naar_land>,<http://nn.dbpedia.org/resource/Kategori:Fotball_etter_land>,<http://no.dbpedia.org/resource/Kategori:Fotball_etter_omr%C3%A5de>,<http://no.dbpedia.org/resource/Kategori:Fotball_etter_område>,<http://oc.dbpedia.org/resource/Categoria:Fotb%C3%B2l_per_pa%C3%ADs>,<http://oc.dbpedia.org/resource/Categoria:Fotbòl_per_país>,<http://pl.dbpedia.org/resource/Kategoria:Pi%C5%82ka_no%C5%BCna_w_krajach_%C5%9Bwiata>,<http://pl.dbpedia.org/resource/Kategoria:Pi%C5%82ka_no%C5%BCna_wed%C5%82ug_pa%C5%84stw>,<http://pl.dbpedia.org/resource/Kategoria:Piłka_nożna_w_krajach_świata>,<http://pl.dbpedia.org/resource/Kategoria:Piłka_nożna_według_państw>,<http://pt.dbpedia.org/resource/Categoria:Futebol_por_pa%C3%ADs>,<http://pt.dbpedia.org/resource/Categoria:Futebol_por_país>,<http://qu.dbpedia.org/resource/Katiguriya:Piluta_hayt'ay_(Mama_llaqta)>,<http://ro.dbpedia.org/resource/Categorie:Fotbal_dup%C4%83_%C8%9Bar%C4%83>,<http://ro.dbpedia.org/resource/Categorie:Fotbal_după_țară>,<http://ru.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A4%D1%83%D1%82%D0%B1%D0%BE%D0%BB_%D0%BF%D0%BE_%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%B0%D0%BC>,<http://ru.dbpedia.org/resource/Категория:Футбол_по_странам>,<http://sco.dbpedia.org/resource/Category:Association_fitbaa_bi_kintra>,<http://sh.dbpedia.org/resource/Kategorija:Fudbal_ili_nogomet_po_dr%C5%BEavama>,<http://sh.dbpedia.org/resource/Kategorija:Fudbal_ili_nogomet_po_državama>,<http://simple.dbpedia.org/resource/Category:Football_by_country>,<http://sk.dbpedia.org/resource/Kateg%C3%B3ria:Futbal_pod%C4%BEa_%C5%A1t%C3%A1tu>,<http://sk.dbpedia.org/resource/Kategória:Futbal_podľa_štátu>,<http://sl.dbpedia.org/resource/Kategorija:Nogomet_po_dr%C5%BEavah>,<http://sl.dbpedia.org/resource/Kategorija:Nogomet_po_državah>,<http://sq.dbpedia.org/resource/Kategoria:Futboll_sipas_shteteve>,<http://sr.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%98%D0%B0:%D0%A4%D1%83%D0%B4%D0%B1%D0%B0%D0%BB_%D0%BF%D0%BE_%D0%B4%D1%80%D0%B6%D0%B0%D0%B2%D0%B0%D0%BC%D0%B0>,<http://sr.dbpedia.org/resource/Категорија:Фудбал_по_државама>,<http://sv.dbpedia.org/resource/Kategori:Fotboll_efter_land>,<http://th.dbpedia.org/resource/%E0%B8%AB%E0%B8%A1%E0%B8%A7%E0%B8%94%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88:%E0%B8%9F%E0%B8%B8%E0%B8%95%E0%B8%9A%E0%B8%AD%E0%B8%A5%E0%B9%81%E0%B8%9A%E0%B9%88%E0%B8%87%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%97%E0%B8%A8>,<http://th.dbpedia.org/resource/หมวดหมู่:ฟุตบอลแบ่งตามประเทศ>,<http://tr.dbpedia.org/resource/Kategori:%C3%9Clkelere_g%C3%B6re_futbol>,<http://tr.dbpedia.org/resource/Kategori:Ülkelere_göre_futbol>,<http://uk.dbpedia.org/resource/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D1%96%D1%8F:%D0%A4%D1%83%D1%82%D0%B1%D0%BE%D0%BB_%D0%B7%D0%B0_%D0%BA%D1%80%D0%B0%D1%97%D0%BD%D0%BE%D1%8E>,<http://uk.dbpedia.org/resource/Категорія:Футбол_за_країною>,<http://vi.dbpedia.org/resource/Th%E1%BB%83_lo%E1%BA%A1i:B%C3%B3ng_%C4%91%C3%A1_theo_qu%E1%BB%91c_gia>,<http://vi.dbpedia.org/resource/Thể_loại:Bóng_đá_theo_quốc_gia>,<http://wikidata.dbpedia.org/resource/Q7056190>,<http://wikidata.org/entity/Q7056190>,<http://www.wikidata.org/entity/Q7056190>,<http://zh-yue.dbpedia.org/resource/Category:%E5%90%84%E5%9C%8B%E8%B6%B3%E7%90%83>,<http://zh-yue.dbpedia.org/resource/Category:各國足球>,<http://zh.dbpedia.org/resource/Category:%E5%90%84%E5%9C%8B%E8%B6%B3%E7%90%83>,<http://zh.dbpedia.org/resource/Category:各國足球>
