<http://an.dbpedia.org/resource/Trujillo_(C%C3%A1ceres)>,<http://an.dbpedia.org/resource/Trujillo_(Cáceres)>,<http://ar.dbpedia.org/resource/%D8%AA%D8%B1%D8%AC%D8%A7%D9%84%D8%A9>,<http://ar.dbpedia.org/resource/%D8%AA%D8%B1%D8%AC%D9%8A%D9%84%D8%A9_(%D8%AA%D9%88%D8%B6%D9%8A%D8%AD)>,<http://ar.dbpedia.org/resource/ترجالة>,<http://ar.dbpedia.org/resource/ترجيلة_(توضيح)>,<http://arz.dbpedia.org/resource/تروخيو،_كاسيريس>,<http://bg.dbpedia.org/resource/%D0%A2%D1%80%D1%83%D1%85%D0%B8%D0%BB%D1%8C%D0%BE>,<http://bg.dbpedia.org/resource/Трухильо>,<http://br.dbpedia.org/resource/Trujillo>,<http://ca.dbpedia.org/resource/Trujillo>,<http://ca.dbpedia.org/resource/Trujillo_(C%C3%A0ceres)>,<http://ca.dbpedia.org/resource/Trujillo_(Càceres)>,<http://commons.dbpedia.org/resource/Trujillo_(España)>,<http://cs.dbpedia.org/resource/Trujillo>,<http://cs.dbpedia.org/resource/Trujillo_(Španělsko)>,<http://cy.dbpedia.org/resource/Trujillo_(C%C3%A1ceres)>,<http://cy.dbpedia.org/resource/Trujillo_(Cáceres)>,<http://da.dbpedia.org/resource/Trujillo>,<http://dbpedia.org/resource/Trujillo%2C_C%C3%A1ceres>,<http://dbpedia.org/resource/Trujillo%2C_Caceres>,<http://dbpedia.org/resource/Trujillo%2C_Spain>,"<http://dbpedia.org/resource/Trujillo,_C%C3%A1ceres>","<http://dbpedia.org/resource/Trujillo,_Caceres>","<http://dbpedia.org/resource/Trujillo,_Cáceres>","<http://dbpedia.org/resource/Trujillo,_Spain>",<http://dbpedia.org/resource/Trujillo>,<http://dbpedia.org/resource/Trujillo_%28Spain%29>,<http://dbpedia.org/resource/Trujillo_(C%C3%A1ceres)>,<http://dbpedia.org/resource/Trujillo_(Cáceres)>,<http://dbpedia.org/resource/Trujillo_(Spain)>,<http://de.dbpedia.org/resource/Trujillo>,<http://de.dbpedia.org/resource/Trujillo_(Spanien)>,<http://demo.openlinksw.com/Northwind/Province/ve/Trujillo#this>,<http://eo.dbpedia.org/resource/Trujillo>,<http://eo.dbpedia.org/resource/Trujillo_(Hispanio)>,<http://es.dbpedia.org/resource/Trujillo>,<http://es.dbpedia.org/resource/Trujillo_(Espa%C3%B1a)>,<http://es.dbpedia.org/resource/Trujillo_(España)>,<http://et.dbpedia.org/resource/Trujillo>,<http://eu.dbpedia.org/resource/Trujillo>,<http://eu.dbpedia.org/resource/Trujillo_(C%C3%A1ceres)>,<http://eu.dbpedia.org/resource/Trujillo_(Cáceres)>,<http://fa.dbpedia.org/resource/%D8%AA%D8%B1%D9%88%D9%87%DB%8C%D9%88_(%D8%A7%D8%A8%D9%87%D8%A7%D9%85%E2%80%8C%D8%B2%D8%AF%D8%A7%DB%8C%DB%8C)>,<http://fa.dbpedia.org/resource/تروخیو_(ابهام‌زدایی)>,<http://fa.dbpedia.org/resource/تروهیو_(ابهام‌زدایی)>,<http://fa.dbpedia.org/resource/تروژیلو،_کاسرس>,<http://fi.dbpedia.org/resource/Trujillo_(t%C3%A4smennyssivu)>,<http://fi.dbpedia.org/resource/Trujillo_(täsmennyssivu)>,<http://fr.dbpedia.org/resource/Trujillo>,<http://fr.dbpedia.org/resource/Trujillo_(Espagne)>,<http://gadm.geovocab.org/id/4_16489>,"<http://gl.dbpedia.org/resource/Trujillo,_C%C3%A1ceres>","<http://gl.dbpedia.org/resource/Trujillo,_Cáceres>",<http://gl.dbpedia.org/resource/Trujillo>,<http://he.dbpedia.org/resource/%D7%98%D7%A8%D7%95%D7%97%D7%99%D7%95>,<http://he.dbpedia.org/resource/טרוחיו>,<http://hu.dbpedia.org/resource/Trujillo_(Extremadura)>,"<http://ia.dbpedia.org/resource/Trujillo,_C%C3%A1ceres>","<http://ia.dbpedia.org/resource/Trujillo,_Cáceres>",<http://it.dbpedia.org/resource/Trujillo>,<http://it.dbpedia.org/resource/Trujillo_(Spagna)>,<http://ja.dbpedia.org/resource/%E3%83%88%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AA%E3%83%A7>,<http://ja.dbpedia.org/resource/%E3%83%88%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AA%E3%83%A7_(%E3%82%B9%E3%83%9A%E3%82%A4%E3%83%B3)>,<http://ja.dbpedia.org/resource/トルヒーリョ>,<http://ja.dbpedia.org/resource/トルヒーリョ_(スペイン)>,<http://ka.dbpedia.org/resource/%E1%83%A2%E1%83%A0%E1%83%A3%E1%83%AE%E1%83%98%E1%83%9A%E1%83%98%E1%83%9D>,<http://ka.dbpedia.org/resource/ტრუხილიო>,<http://ko.dbpedia.org/resource/%ED%8A%B8%EB%A3%A8%ED%9E%88%EC%9A%94>,<http://ko.dbpedia.org/resource/%ED%8A%B8%EB%A3%A8%ED%9E%88%EC%9A%94_(%EC%8A%A4%ED%8E%98%EC%9D%B8)>,<http://ko.dbpedia.org/resource/트루히요>,<http://ko.dbpedia.org/resource/트루히요_(스페인)>,<http://la.dbpedia.org/resource/Turgalium>,<http://la.dbpedia.org/resource/Turgalium_(Hispania)>,<http://lt.dbpedia.org/resource/Truchiljas_(reik%C5%A1m%C4%97s)>,<http://lt.dbpedia.org/resource/Truchiljas_(reikšmės)>,"<http://mpii.de/yago/resource/Trujillo,_C%C3%A1ceres>","<http://mpii.de/yago/resource/Trujillo,_Cáceres>","<http://ms.dbpedia.org/resource/Trujillo,_C%C3%A1ceres>","<http://ms.dbpedia.org/resource/Trujillo,_Cáceres>",<http://nl.dbpedia.org/resource/Trujillo>,<http://nl.dbpedia.org/resource/Trujillo_(Spanje)>,<http://no.dbpedia.org/resource/Trujillo>,<http://no.dbpedia.org/resource/Trujillo_(Spania)>,<http://oc.dbpedia.org/resource/Trujillo>,<http://pl.dbpedia.org/resource/Trujillo>,<http://pl.dbpedia.org/resource/Trujillo_(Hiszpania)>,<http://pt.dbpedia.org/resource/Trujillo>,<http://pt.dbpedia.org/resource/Trujillo_(Espanha)>,<http://qu.dbpedia.org/resource/Trujillo>,<http://qu.dbpedia.org/resource/Trujillo_(Ispa%C3%B1api)>,<http://qu.dbpedia.org/resource/Trujillo_(Ispañapi)>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000003368ed>,<http://rdf.freebase.com/ns/m.036v7f>,<http://rdf.freebase.com/ns/m/036v7f>,<http://ro.dbpedia.org/resource/Trujillo_(C%C3%A1ceres)>,<http://ro.dbpedia.org/resource/Trujillo_(Cáceres)>,<http://ru.dbpedia.org/resource/%D0%A2%D1%80%D1%83%D1%85%D0%B8%D0%BB%D1%8C%D0%BE>,<http://ru.dbpedia.org/resource/%D0%A2%D1%80%D1%83%D1%85%D0%B8%D0%BB%D1%8C%D0%BE_(%D0%9A%D0%B0%D1%81%D0%B5%D1%80%D0%B5%D1%81)>,<http://ru.dbpedia.org/resource/Трухильо>,<http://ru.dbpedia.org/resource/Трухильо_(Касерес)>,<http://sco.dbpedia.org/resource/Trujillo>,"<http://sv.dbpedia.org/resource/Trujillo,_Spanien>",<http://sv.dbpedia.org/resource/Trujillo>,<http://sws.geonames.org/2510145/>,<http://sws.geonames.org/6356890/>,<http://uk.dbpedia.org/resource/%D0%A2%D1%80%D1%83%D1%85%D1%96%D0%B9%D0%BE>,<http://uk.dbpedia.org/resource/%D0%A2%D1%80%D1%83%D1%85%D1%96%D0%BB%D1%8C%D0%B9%D0%BE_(%D0%86%D1%81%D0%BF%D0%B0%D0%BD%D1%96%D1%8F)>,<http://uk.dbpedia.org/resource/Трухійо>,<http://uk.dbpedia.org/resource/Трухільйо_(Іспанія)>,"<http://vi.dbpedia.org/resource/Trujillo,_C%C3%A1ceres>","<http://vi.dbpedia.org/resource/Trujillo,_Cáceres>",<http://vi.dbpedia.org/resource/Trujillo>,"<http://war.dbpedia.org/resource/Trujillo,_C%C3%A1ceres>","<http://war.dbpedia.org/resource/Trujillo,_Cáceres>",<http://wikidata.dbpedia.org/resource/Q2527815>,<http://wikidata.dbpedia.org/resource/Q324489>,<http://wikidata.org/entity/Q2527815>,<http://wikidata.org/entity/Q324489>,<http://www.wikidata.org/entity/Q2527815>,<http://www.wikidata.org/entity/Q324489>,"<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Trujillo,_C%C3%A1ceres>","<http://yago-knowledge.org/resource/Trujillo,_Cáceres>",<http://zh.dbpedia.org/resource/%E7%89%B9%E9%B2%81%E5%B8%8C%E7%95%A5>,<http://zh.dbpedia.org/resource/%E7%89%B9%E9%B2%81%E5%B8%8C%E7%95%A5_(%E5%8D%A1%E5%A1%9E%E9%9B%B7%E6%96%AF%E7%9C%81)>,<http://zh.dbpedia.org/resource/特鲁希略>,<http://zh.dbpedia.org/resource/特鲁希略_(卡塞雷斯省)>
<http://af.dbpedia.org/resource/1689>,<http://am.dbpedia.org/resource/1689_%E1%8A%A5.%E1%8A%A4.%E1%8A%A0.>,<http://am.dbpedia.org/resource/1689_እ.ኤ.አ.>,<http://an.dbpedia.org/resource/1689>,<http://ar.dbpedia.org/resource/ملحق:1689>,<http://arz.dbpedia.org/resource/1689>,<http://ast.dbpedia.org/resource/1689>,<http://az.dbpedia.org/resource/1689>,<http://be-x-old.dbpedia.org/resource/1689>,<http://be.dbpedia.org/resource/1689>,<http://bg.dbpedia.org/resource/1689>,<http://bn.dbpedia.org/resource/%E0%A7%A7%E0%A7%AC%E0%A7%AE%E0%A7%AF>,<http://bn.dbpedia.org/resource/১৬৮৯>,<http://bpy.dbpedia.org/resource/%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%BF_%E0%A7%A7%E0%A7%AC%E0%A7%AE%E0%A7%AF>,<http://bpy.dbpedia.org/resource/মারি_১৬৮৯>,<http://br.dbpedia.org/resource/1689>,<http://bs.dbpedia.org/resource/1689.>,<http://bs.dbpedia.org/resource/1689>,<http://ca.dbpedia.org/resource/1689>,<http://ckb.dbpedia.org/resource/%D9%A1%D9%A6%D9%A8%D9%A9>,<http://ckb.dbpedia.org/resource/١٦٨٩>,<http://cs.dbpedia.org/resource/1689>,<http://cv.dbpedia.org/resource/1689>,<http://cy.dbpedia.org/resource/1689>,<http://da.dbpedia.org/resource/1689>,<http://dbpedia.org/resource/1689>,<http://de.dbpedia.org/resource/1689>,<http://el.dbpedia.org/resource/1689>,<http://eo.dbpedia.org/resource/1689>,<http://es.dbpedia.org/resource/1689>,<http://et.dbpedia.org/resource/1689>,<http://eu.dbpedia.org/resource/1689>,<http://fa.dbpedia.org/resource/%DB%B1%DB%B6%DB%B8%DB%B9_(%D9%85%DB%8C%D9%84%D8%A7%D8%AF%DB%8C)>,<http://fa.dbpedia.org/resource/۱۶۸۹_(میلادی)>,<http://fi.dbpedia.org/resource/1689>,<http://fr.dbpedia.org/resource/1689>,<http://fy.dbpedia.org/resource/1689>,<http://ga.dbpedia.org/resource/1689>,<http://gd.dbpedia.org/resource/1689>,<http://gl.dbpedia.org/resource/1689>,<http://he.dbpedia.org/resource/1689>,<http://hi.dbpedia.org/resource/%E0%A5%A7%E0%A5%AC%E0%A5%AE%E0%A5%AF>,<http://hi.dbpedia.org/resource/१६८९>,<http://hr.dbpedia.org/resource/1689.>,<http://ht.dbpedia.org/resource/1689_(almanak_gregoryen)>,<http://hu.dbpedia.org/resource/1689>,<http://hy.dbpedia.org/resource/1689>,<http://ia.dbpedia.org/resource/1689>,<http://id.dbpedia.org/resource/1689>,<http://io.dbpedia.org/resource/1689>,<http://is.dbpedia.org/resource/1689>,<http://it.dbpedia.org/resource/1689>,<http://ja.dbpedia.org/resource/1689%E5%B9%B4>,<http://ja.dbpedia.org/resource/1689年>,<http://jv.dbpedia.org/resource/1689>,<http://ka.dbpedia.org/resource/1689>,<http://kk.dbpedia.org/resource/1689_%D0%B6%D1%8B%D0%BB>,<http://kk.dbpedia.org/resource/1689_жыл>,<http://ko.dbpedia.org/resource/1689%EB%85%84>,<http://ko.dbpedia.org/resource/1689년>,<http://la.dbpedia.org/resource/1689>,<http://lb.dbpedia.org/resource/1689>,<http://lmo.dbpedia.org/resource/1689>,<http://lt.dbpedia.org/resource/1689_m.>,<http://lv.dbpedia.org/resource/1689._gads>,<http://map-bms.dbpedia.org/resource/1689>,<http://mg.dbpedia.org/resource/1689>,<http://mk.dbpedia.org/resource/1689>,<http://mr.dbpedia.org/resource/%E0%A4%87.%E0%A4%B8._%E0%A5%A7%E0%A5%AC%E0%A5%AE%E0%A5%AF>,<http://mr.dbpedia.org/resource/इ.स._१६८९>,<http://ms.dbpedia.org/resource/1689>,<http://nap.dbpedia.org/resource/1689>,<http://nds.dbpedia.org/resource/1689>,<http://ne.dbpedia.org/resource/%E0%A4%B8%E0%A4%A8%E0%A5%8D_%E0%A5%A7%E0%A5%AC%E0%A5%AE%E0%A5%AF>,<http://ne.dbpedia.org/resource/सन्_१६८९>,<http://new.dbpedia.org/resource/%E0%A4%B8%E0%A4%A8%E0%A5%8D_%E0%A5%A7%E0%A5%AC%E0%A5%AE%E0%A5%AF>,<http://new.dbpedia.org/resource/सन्_१६८९>,<http://nl.dbpedia.org/resource/1689>,<http://nn.dbpedia.org/resource/1689>,<http://no.dbpedia.org/resource/1689>,<http://oc.dbpedia.org/resource/1689>,<http://pl.dbpedia.org/resource/1689>,<http://pnb.dbpedia.org/resource/1689>,<http://pt.dbpedia.org/resource/1689>,<http://qu.dbpedia.org/resource/1689>,<http://ro.dbpedia.org/resource/1689>,<http://ru.dbpedia.org/resource/1689_%D0%B3%D0%BE%D0%B4>,<http://ru.dbpedia.org/resource/1689_год>,<http://sa.dbpedia.org/resource/१६८९>,<http://sah.dbpedia.org/resource/1689>,<http://scn.dbpedia.org/resource/1689>,<http://sh.dbpedia.org/resource/1689>,<http://simple.dbpedia.org/resource/1689>,<http://sk.dbpedia.org/resource/1689>,<http://sl.dbpedia.org/resource/1689>,<http://sq.dbpedia.org/resource/1689>,<http://sr.dbpedia.org/resource/1689>,<http://su.dbpedia.org/resource/1689>,<http://sv.dbpedia.org/resource/1689>,<http://sw.dbpedia.org/resource/1689>,<http://tg.dbpedia.org/resource/Соли_1689>,<http://th.dbpedia.org/resource/%E0%B8%9E.%E0%B8%A8._2232>,<http://th.dbpedia.org/resource/พ.ศ._2232>,<http://tl.dbpedia.org/resource/1689>,<http://tr.dbpedia.org/resource/1689>,<http://tt.dbpedia.org/resource/1689_%D0%B5%D0%BB>,<http://tt.dbpedia.org/resource/1689_ел>,<http://uk.dbpedia.org/resource/1689>,<http://ur.dbpedia.org/resource/1689%D8%A1>,<http://ur.dbpedia.org/resource/1689ء>,<http://uz.dbpedia.org/resource/1689>,<http://vec.dbpedia.org/resource/1689>,<http://vi.dbpedia.org/resource/1689>,<http://vo.dbpedia.org/resource/1689>,<http://wa.dbpedia.org/resource/1689>,<http://war.dbpedia.org/resource/1689>,<http://wikidata.dbpedia.org/resource/Q7674>,<http://wikidata.org/entity/Q7674>,<http://www.wikidata.org/entity/Q7674>,<http://yi.dbpedia.org/resource/1689>,<http://yo.dbpedia.org/resource/1689>,<http://zh-min-nan.dbpedia.org/resource/1689_n%C3%AE>,<http://zh-min-nan.dbpedia.org/resource/1689_nî>,<http://zh-yue.dbpedia.org/resource/1689%E5%B9%B4>,<http://zh-yue.dbpedia.org/resource/1689年>,<http://zh.dbpedia.org/resource/1689%E5%B9%B4>,<http://zh.dbpedia.org/resource/1689年>
<http://af.dbpedia.org/resource/1708>,<http://am.dbpedia.org/resource/1708_%E1%8A%A5.%E1%8A%A4.%E1%8A%A0.>,<http://am.dbpedia.org/resource/1708_እ.ኤ.አ.>,<http://an.dbpedia.org/resource/1708>,<http://ar.dbpedia.org/resource/ملحق:1708>,<http://ast.dbpedia.org/resource/1708>,<http://az.dbpedia.org/resource/1708>,<http://be-x-old.dbpedia.org/resource/1708>,<http://be.dbpedia.org/resource/1708>,<http://bg.dbpedia.org/resource/1708>,<http://bn.dbpedia.org/resource/%E0%A7%A7%E0%A7%AD%E0%A7%A6%E0%A7%AE>,<http://bn.dbpedia.org/resource/১৭০৮>,<http://bpy.dbpedia.org/resource/%E0%A6%AE%E0%A6%BE%E0%A6%B0%E0%A6%BF_%E0%A7%A7%E0%A7%AD%E0%A7%A6%E0%A7%AE>,<http://bpy.dbpedia.org/resource/মারি_১৭০৮>,<http://br.dbpedia.org/resource/1708>,<http://bs.dbpedia.org/resource/1708.>,<http://bs.dbpedia.org/resource/1708>,<http://ca.dbpedia.org/resource/1708>,<http://ckb.dbpedia.org/resource/%D9%A1%D9%A7%D9%A0%D9%A8>,<http://ckb.dbpedia.org/resource/١٧٠٨>,<http://cs.dbpedia.org/resource/1708>,<http://cv.dbpedia.org/resource/1708>,<http://cy.dbpedia.org/resource/1708>,<http://da.dbpedia.org/resource/1708>,<http://dbpedia.org/resource/1708>,<http://de.dbpedia.org/resource/1708>,<http://diq.dbpedia.org/resource/1708>,<http://el.dbpedia.org/resource/1708>,<http://eo.dbpedia.org/resource/1708>,<http://es.dbpedia.org/resource/1708>,<http://et.dbpedia.org/resource/1708>,<http://eu.dbpedia.org/resource/1708>,<http://fa.dbpedia.org/resource/%DB%B1%DB%B7%DB%B0%DB%B8_(%D9%85%DB%8C%D9%84%D8%A7%D8%AF%DB%8C)>,<http://fa.dbpedia.org/resource/۱۷۰۸_(میلادی)>,<http://fi.dbpedia.org/resource/1708>,<http://fr.dbpedia.org/resource/1708>,<http://fy.dbpedia.org/resource/1708>,<http://ga.dbpedia.org/resource/1708>,<http://gd.dbpedia.org/resource/1708>,<http://gl.dbpedia.org/resource/1708>,<http://he.dbpedia.org/resource/1708>,<http://hi.dbpedia.org/resource/%E0%A5%A7%E0%A5%AD%E0%A5%A6%E0%A5%AE>,<http://hi.dbpedia.org/resource/१७०८>,<http://hr.dbpedia.org/resource/1708.>,<http://ht.dbpedia.org/resource/1708_(almanak_gregoryen)>,<http://hu.dbpedia.org/resource/1708>,<http://hy.dbpedia.org/resource/1708>,<http://ia.dbpedia.org/resource/1708>,<http://id.dbpedia.org/resource/1708>,<http://io.dbpedia.org/resource/1708>,<http://is.dbpedia.org/resource/1708>,<http://it.dbpedia.org/resource/1708>,<http://ja.dbpedia.org/resource/1708%E5%B9%B4>,<http://ja.dbpedia.org/resource/1708年>,<http://jv.dbpedia.org/resource/1708>,<http://ka.dbpedia.org/resource/1708>,<http://kk.dbpedia.org/resource/1708_%D0%B6%D1%8B%D0%BB>,<http://kk.dbpedia.org/resource/1708_жыл>,<http://kn.dbpedia.org/resource/%E0%B3%A7%E0%B3%AD%E0%B3%A6%E0%B3%AE>,<http://kn.dbpedia.org/resource/೧೭೦೮>,<http://ko.dbpedia.org/resource/1708%EB%85%84>,<http://ko.dbpedia.org/resource/1708년>,<http://la.dbpedia.org/resource/1708>,<http://lb.dbpedia.org/resource/1708>,<http://lmo.dbpedia.org/resource/1708>,<http://lt.dbpedia.org/resource/1708_m.>,<http://lv.dbpedia.org/resource/1708._gads>,<http://map-bms.dbpedia.org/resource/1708>,<http://mk.dbpedia.org/resource/1708>,<http://mr.dbpedia.org/resource/%E0%A4%87.%E0%A4%B8._%E0%A5%A7%E0%A5%AD%E0%A5%A6%E0%A5%AE>,<http://mr.dbpedia.org/resource/इ.स._१७०८>,<http://ms.dbpedia.org/resource/1708>,<http://nap.dbpedia.org/resource/1708>,<http://nds.dbpedia.org/resource/1708>,<http://ne.dbpedia.org/resource/%E0%A4%B8%E0%A4%A8%E0%A5%8D_%E0%A5%A7%E0%A5%AD%E0%A5%A6%E0%A5%AE>,<http://ne.dbpedia.org/resource/सन्_१७०८>,<http://new.dbpedia.org/resource/%E0%A4%B8%E0%A4%A8%E0%A5%8D_%E0%A5%A7%E0%A5%AD%E0%A5%A6%E0%A5%AE>,<http://new.dbpedia.org/resource/सन्_१७०८>,<http://nl.dbpedia.org/resource/1708>,<http://nn.dbpedia.org/resource/1708>,<http://no.dbpedia.org/resource/1708>,<http://oc.dbpedia.org/resource/1708>,<http://pl.dbpedia.org/resource/1708>,<http://pnb.dbpedia.org/resource/1708>,<http://pt.dbpedia.org/resource/1708>,<http://qu.dbpedia.org/resource/1708>,<http://ro.dbpedia.org/resource/1708>,<http://ru.dbpedia.org/resource/1708_%D0%B3%D0%BE%D0%B4>,<http://ru.dbpedia.org/resource/1708_год>,<http://sa.dbpedia.org/resource/१७०८>,<http://sah.dbpedia.org/resource/1708>,<http://scn.dbpedia.org/resource/1708>,<http://sh.dbpedia.org/resource/1708>,<http://simple.dbpedia.org/resource/1708>,<http://sk.dbpedia.org/resource/1708>,<http://sl.dbpedia.org/resource/1708>,<http://sq.dbpedia.org/resource/1708>,<http://sr.dbpedia.org/resource/1708>,<http://su.dbpedia.org/resource/1708>,<http://sv.dbpedia.org/resource/1708>,<http://sw.dbpedia.org/resource/1708>,<http://tg.dbpedia.org/resource/Соли_1708>,<http://th.dbpedia.org/resource/%E0%B8%9E.%E0%B8%A8._2251>,<http://th.dbpedia.org/resource/พ.ศ._2251>,<http://tl.dbpedia.org/resource/1708>,<http://tr.dbpedia.org/resource/1708>,<http://tt.dbpedia.org/resource/1708_%D0%B5%D0%BB>,<http://tt.dbpedia.org/resource/1708_ел>,<http://uk.dbpedia.org/resource/1708>,<http://ur.dbpedia.org/resource/1708%D8%A1>,<http://ur.dbpedia.org/resource/1708ء>,<http://uz.dbpedia.org/resource/1708>,<http://vec.dbpedia.org/resource/1708>,<http://vi.dbpedia.org/resource/1708>,<http://vo.dbpedia.org/resource/1708>,<http://wa.dbpedia.org/resource/1708>,<http://war.dbpedia.org/resource/1708>,<http://wikidata.dbpedia.org/resource/Q6846>,<http://wikidata.org/entity/Q6846>,<http://www.wikidata.org/entity/Q6846>,<http://yi.dbpedia.org/resource/1708>,<http://yo.dbpedia.org/resource/1708>,<http://zh-min-nan.dbpedia.org/resource/1708_n%C3%AE>,<http://zh-min-nan.dbpedia.org/resource/1708_nî>,<http://zh-yue.dbpedia.org/resource/1708%E5%B9%B4>,<http://zh-yue.dbpedia.org/resource/1708年>,<http://zh.dbpedia.org/resource/1708%E5%B9%B4>,<http://zh.dbpedia.org/resource/1708年>
