SUBJECT,OBJECT
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://ca.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://ceb.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://es.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://eu.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://fr.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://it.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://kk.dbpedia.org/resource/Мариньи_(Алье)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://la.dbpedia.org/resource/Marigny_(Elaver)
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://ms.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://nl.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://oc.dbpedia.org/resource/Marigny_(Alèir)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://pl.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://pms.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://pt.dbpedia.org/resource/Marigny
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://ro.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://ru.dbpedia.org/resource/Мариньи_(Алье)
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://simple.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://sk.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://sv.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://uk.dbpedia.org/resource/Мариньї_(Альє)
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://uz.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://vi.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://vo.dbpedia.org/resource/Marigny_(Allier)
"http://bug.dbpedia.org/resource/Marigny,_Allier","http://war.dbpedia.org/resource/Marigny,_Allier"
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://www.wikidata.org/entity/Q846918
"http://bug.dbpedia.org/resource/Marigny,_Allier",http://zh.dbpedia.org/resource/马里尼_(阿列省)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://ceb.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://es.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://eu.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://fr.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://id.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://it.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://kk.dbpedia.org/resource/Мариньи_(Алье)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://la.dbpedia.org/resource/Marigny_(Elaver)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://ms.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://nl.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://oc.dbpedia.org/resource/Marigny_(Alèir)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://pl.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://pms.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://pt.dbpedia.org/resource/Marigny
http://ca.dbpedia.org/resource/Marigny_(Allier),http://rdf.freebase.com/ns/m.03m5wmc
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://ro.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://ru.dbpedia.org/resource/Мариньи_(Алье)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://simple.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://sk.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://sv.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://uk.dbpedia.org/resource/Мариньї_(Альє)
http://ca.dbpedia.org/resource/Marigny_(Allier),http://uz.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://vi.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://vo.dbpedia.org/resource/Marigny_(Allier)
http://ca.dbpedia.org/resource/Marigny_(Allier),"http://war.dbpedia.org/resource/Marigny,_Allier"
http://ca.dbpedia.org/resource/Marigny_(Allier),http://www.wikidata.org/entity/Q846918
