<http://cs.dbpedia.org/resource/Kaly>,<http://dbpedia.org/resource/Kaly>,<http://de.dbpedia.org/resource/Kaly>,<http://fr.dbpedia.org/resource/Kaly>,<http://it.dbpedia.org/resource/Kaly>,<http://linkedgeodata.org/triplify/node86978441>,<http://mpii.de/yago/resource/Kaly>,<http://ms.dbpedia.org/resource/Kaly>,<http://nl.dbpedia.org/resource/Kaly>,<http://pl.dbpedia.org/resource/Kaly>,<http://pt.dbpedia.org/resource/Kaly>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000f161a50>,<http://rdf.freebase.com/ns/m.07kd6lj>,<http://rdf.freebase.com/ns/m/07kd6lj>,<http://roa-rup.dbpedia.org/resource/Kaly>,<http://sk.dbpedia.org/resource/Kaly>,<http://sws.geonames.org/3073967/>,<http://vi.dbpedia.org/resource/Kaly>,<http://wikidata.dbpedia.org/resource/Q686943>,<http://wikidata.org/entity/Q686943>,<http://www.wikidata.org/entity/Q686943>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Kaly>,<http://yago-knowledge.org/resource/Kaly>
<http://dbpedia.org/resource/%22Women_and_children_first%22>,<http://dbpedia.org/resource/Birkenhead_drill>,<http://dbpedia.org/resource/Children_and_women>,<http://dbpedia.org/resource/Women_and_Children>,<http://dbpedia.org/resource/Women_and_children>,<http://dbpedia.org/resource/Women_and_children_first>,<http://dbpedia.org/resource/Women_and_children_first_%28saying%29>,<http://de.dbpedia.org/resource/Frauen_und_Kinder_zuerst!>,<http://fr.dbpedia.org/resource/Les_femmes_et_les_enfants_d'abord>,<http://id.dbpedia.org/resource/Wanita_dan_anak-anak_dahulu>,<http://it.dbpedia.org/resource/Prima_donne_e_bambini>,<http://nl.dbpedia.org/resource/Vrouwen_en_kinderen_eerst>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000e4821f>,<http://rdf.freebase.com/ns/m.0g90j_>,<http://ru.dbpedia.org/resource/%D0%A1%D0%BD%D0%B0%D1%87%D0%B0%D0%BB%D0%B0_%D0%B6%D0%B5%D0%BD%D1%89%D0%B8%D0%BD%D1%8B_%D0%B8_%D0%B4%D0%B5%D1%82%D0%B8>,<http://ru.dbpedia.org/resource/Сначала_женщины_и_дети>,<http://sk.dbpedia.org/resource/%C5%BDeny_a_deti_prv%C3%A9>,<http://sk.dbpedia.org/resource/Ženy_a_deti_prvé>,<http://th.dbpedia.org/resource/หญิงและเด็กก่อน>,<http://tl.dbpedia.org/resource/Kababaihan_at_mga_bata_muna>,<http://wikidata.dbpedia.org/resource/Q2113136>,<http://wikidata.org/entity/Q2113136>,<http://www.wikidata.org/entity/Q2113136>
<http://data.linkedmdb.org/resource/film/11596>,<http://dbpedia.org/resource/Adi%C3%B3s_problemas>,<http://dbpedia.org/resource/Adi??s_problemas>,<http://dbpedia.org/resource/Adi?s_problemas>,<http://dbpedia.org/resource/Adios_problemas>,<http://dbpedia.org/resource/AdiÃ³s_problemas>,<http://dbpedia.org/resource/Adiós_problemas>,<http://es.dbpedia.org/resource/Adiós_problemas>,<http://mpii.de/yago/resource/Adi%C3%B3s_problemas>,<http://mpii.de/yago/resource/Adi??s_problemas>,<http://mpii.de/yago/resource/Adi?s_problemas>,<http://mpii.de/yago/resource/AdiÃ³s_problemas>,<http://mpii.de/yago/resource/Adiós_problemas>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000471eff3>,<http://rdf.freebase.com/ns/m.0273w_m>,<http://rdf.freebase.com/ns/m/0273w_m>,<http://umbel.org/umbel/ne/wikipedia/Adi?s_problemas>,<http://wikidata.dbpedia.org/resource/Q4683133>,<http://wikidata.org/entity/Q4683133>,<http://www.wikidata.org/entity/Q4683133>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Adi%C3%B3s_problemas>,<http://yago-knowledge.org/resource/Adiós_problemas>
<http://an.dbpedia.org/resource/Batalla_de_Tudela_(1808)>,<http://br.dbpedia.org/resource/Emgann_Tudela>,<http://ca.dbpedia.org/resource/Batalla_de_Tudela_(1808)>,<http://dbpedia.org/resource/Battle_of_Tudela>,<http://dbpedia.org/resource/Battle_of_tudela>,<http://es.dbpedia.org/resource/Batalla_de_Tudela>,<http://eu.dbpedia.org/resource/Tuterako_gudua>,<http://fr.dbpedia.org/resource/Bataille_de_Tudela>,<http://gl.dbpedia.org/resource/Batalla_de_Tudela>,<http://it.dbpedia.org/resource/Battaglia_di_Tudela>,<http://mpii.de/yago/resource/Battle_of_Tudela>,<http://nl.dbpedia.org/resource/Slag_bij_Tudela>,<http://pl.dbpedia.org/resource/Bitwa_pod_Tudel%C4%85>,<http://pl.dbpedia.org/resource/Bitwa_pod_Tudelą>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000125fe1>,<http://rdf.freebase.com/ns/m.014r_1>,<http://rdf.freebase.com/ns/m/014r_1>,<http://ro.dbpedia.org/resource/B%C4%83t%C4%83lia_de_la_Tudela>,<http://ro.dbpedia.org/resource/Bătălia_de_la_Tudela>,<http://wikidata.dbpedia.org/resource/Q2427013>,<http://wikidata.org/entity/Q2427013>,<http://www.wikidata.org/entity/Q2427013>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Battle_of_Tudela>,<http://yago-knowledge.org/resource/Battle_of_Tudela>
<http://dbpedia.org/resource/%C3%93engus_Ollom>,<http://dbpedia.org/resource/Aengus_Ollamh>,<http://dbpedia.org/resource/Oengus_Ollom>,<http://dbpedia.org/resource/Óengus_Ollom>,<http://fr.dbpedia.org/resource/%C3%93engus_Ollom>,<http://fr.dbpedia.org/resource/Óengus_Ollom>,<http://it.dbpedia.org/resource/Aengus_Ollamh>,<http://mpii.de/yago/resource/%C3%93engus_Ollom>,<http://mpii.de/yago/resource/Óengus_Ollom>,<http://pl.dbpedia.org/resource/Aengus_II_Ollam>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000540192>,<http://rdf.freebase.com/ns/m.0580dl>,<http://rdf.freebase.com/ns/m/0580dl>,<http://sh.dbpedia.org/resource/%C3%93engus_Ollom>,<http://sh.dbpedia.org/resource/Óengus_Ollom>,<http://uk.dbpedia.org/resource/Енгус_Оллом>,<http://wikidata.dbpedia.org/resource/Q1271667>,<http://wikidata.org/entity/Q1271667>,<http://www.wikidata.org/entity/Q1271667>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/%C3%93engus_Ollom>,<http://yago-knowledge.org/resource/Óengus_Ollom>
<http://bpy.dbpedia.org/resource/%E0%A6%A6%E0%A7%87%E0%A6%89%E0%A6%B0%E0%A6%BF%E0%A6%95%E0%A6%B2%E0%A6%A8>,<http://bpy.dbpedia.org/resource/দেউরিকলন>,<http://dbpedia.org/resource/Deorikalan>,<http://it.dbpedia.org/resource/Deorikalan>,<http://mpii.de/yago/resource/Deorikalan>,<http://ms.dbpedia.org/resource/Deorikalan>,<http://new.dbpedia.org/resource/%E0%A4%A6%E0%A5%87%E0%A4%B5%E0%A4%B0%E0%A4%BF%E0%A4%95%E0%A4%B2%E0%A4%A8>,<http://new.dbpedia.org/resource/देवरिकलन>,<http://nl.dbpedia.org/resource/Deorikalan>,<http://pt.dbpedia.org/resource/Deorikalan>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000000d0adf3>,<http://rdf.freebase.com/ns/m.0f1chm>,<http://rdf.freebase.com/ns/m/0f1chm>,<http://vi.dbpedia.org/resource/Deorikalan>,<http://wikidata.dbpedia.org/resource/Q1189799>,<http://wikidata.org/entity/Q1189799>,<http://www.wikidata.org/entity/Q1189799>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Deorikalan>,<http://yago-knowledge.org/resource/Deorikalan>,<http://zh.dbpedia.org/resource/%E5%BE%B7%E5%A5%A5%E9%87%8C%E5%8D%A1%E5%85%B0>,<http://zh.dbpedia.org/resource/德奥里卡兰>
<http://ca.dbpedia.org/resource/Duwa>,<http://dbpedia.org/resource/Duwa>,<http://dbpedia.org/resource/Duwa_Khan>,<http://fr.dbpedia.org/resource/Douwa>,<http://ja.dbpedia.org/resource/%E3%83%89%E3%82%A5%E3%82%A2>,<http://ja.dbpedia.org/resource/ドゥア>,<http://ko.dbpedia.org/resource/%EB%91%90%EC%95%84>,<http://ko.dbpedia.org/resource/두아>,<http://mn.dbpedia.org/resource/Дува>,<http://mpii.de/yago/resource/Duwa>,<http://nl.dbpedia.org/resource/Duwa>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000007b7638>,<http://rdf.freebase.com/ns/m.07qyks>,<http://ru.dbpedia.org/resource/%D0%94%D1%83%D0%B2%D0%B0>,<http://ru.dbpedia.org/resource/Дува>,<http://uz.dbpedia.org/resource/Duva_(Chig%2560atoy)>,<http://uz.dbpedia.org/resource/Duva_(Chig%60atoy)>,<http://wikidata.dbpedia.org/resource/Q1341135>,<http://wikidata.org/entity/Q1341135>,<http://www.wikidata.org/entity/Q1341135>,<http://yago-knowledge.org/resource/Duwa>,<http://zh.dbpedia.org/resource/%E7%AC%83%E5%93%87>,<http://zh.dbpedia.org/resource/笃哇>
<http://dbpedia.org/resource/C2H8NO4P>,<http://dbpedia.org/resource/Ethanolamine_phosphate>,<http://dbpedia.org/resource/Phosphoethanolamine>,<http://dbpedia.org/resource/Phosphoroethanolamine>,<http://dbpedia.org/resource/Phosphorylethanolamine>,<http://de.dbpedia.org/resource/Phosphoethanolamin>,<http://es.dbpedia.org/resource/Fosfoetanolamina>,<http://fa.dbpedia.org/resource/%D9%81%D8%B3%D9%81%D9%88%D8%B1%DB%8C%D9%84%E2%80%8C%D8%A7%D8%AA%D8%A7%D9%86%D9%88%D9%84%E2%80%8C%D8%A2%D9%85%DB%8C%D9%86>,<http://fa.dbpedia.org/resource/فسفوریل‌اتانول‌آمین>,<http://fr.dbpedia.org/resource/Phosphoéthanolamine>,<http://gl.dbpedia.org/resource/Fosfoetanolamina>,<http://ja.dbpedia.org/resource/%E3%82%A8%E3%82%BF%E3%83%8E%E3%83%BC%E3%83%AB%E3%82%A2%E3%83%9F%E3%83%B3%E3%83%AA%E3%83%B3%E9%85%B8>,<http://ja.dbpedia.org/resource/エタノールアミンリン酸>,<http://pt.dbpedia.org/resource/Fosfoetanolamina>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000048566e0>,<http://rdf.freebase.com/ns/m.028btr0>,<http://rdf.freebase.com/ns/m/028btr0>,<http://sh.dbpedia.org/resource/Fosforiletanolamin>,<http://sr.dbpedia.org/resource/Fosforiletanolamin>,<http://wikidata.dbpedia.org/resource/Q418826>,<http://wikidata.org/entity/Q418826>,<http://www.wikidata.org/entity/Q418826>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Phosphorylethanolamine>
<http://data.linkedmdb.org/resource/producer/13761>,<http://dbpedia.org/resource/James_Vanderbilt>,<http://de.dbpedia.org/resource/James_Vanderbilt>,<http://fi.dbpedia.org/resource/James_Vanderbilt>,<http://fr.dbpedia.org/resource/James_Vanderbilt>,<http://it.dbpedia.org/resource/James_Vanderbilt>,<http://ja.dbpedia.org/resource/%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%A0%E3%82%BA%E3%83%BB%E3%83%B4%E3%82%A1%E3%83%B3%E3%83%80%E3%83%BC%E3%83%93%E3%83%AB%E3%83%88>,<http://ja.dbpedia.org/resource/ジェームズ・ヴァンダービルト>,<http://mpii.de/yago/resource/James_Vanderbilt>,<http://nl.dbpedia.org/resource/James_Vanderbilt>,<http://pt.dbpedia.org/resource/James_Vanderbilt>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f8000000006b672f2>,<http://rdf.freebase.com/ns/m.03cdxrl>,<http://rdf.freebase.com/ns/m/03cdxrl>,"<http://ru.dbpedia.org/resource/%D0%92%D0%B0%D0%BD%D0%B4%D0%B5%D1%80%D0%B1%D0%B8%D0%BB%D1%82,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81>","<http://ru.dbpedia.org/resource/Вандербилт,_Джеймс>",<http://sv.dbpedia.org/resource/James_Vanderbilt>,<http://wikidata.dbpedia.org/resource/Q919049>,<http://wikidata.org/entity/Q919049>,<http://www.wikidata.org/entity/Q919049>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/James_Vanderbilt>,<http://yago-knowledge.org/resource/James_Vanderbilt>
"<http://dbpedia.org/resource/Higashisonogi,_Nagasaki>",<http://es.dbpedia.org/resource/Higashisonogi_(Nagasaki)>,<http://fr.dbpedia.org/resource/Higashisonogi>,<http://it.dbpedia.org/resource/Higashisonogi>,<http://ja.dbpedia.org/resource/%E6%9D%B1%E5%BD%BC%E6%9D%B5%E7%94%BA>,<http://ja.dbpedia.org/resource/東彼杵町>,<http://ko.dbpedia.org/resource/%ED%9E%88%EA%B0%80%EC%8B%9C%EC%86%8C%EB%85%B8%EA%B8%B0_%EC%A0%95>,<http://ko.dbpedia.org/resource/히가시소노기_정>,"<http://mpii.de/yago/resource/Higashisonogi,_Nagasaki>","<http://ms.dbpedia.org/resource/Higashisonogi,_Nagasaki>",<http://musicbrainz.org/area/91da9229-0232-49bb-93af-bfe1334eea35#_>,<http://rdf.freebase.com/ns/m.03qxjn>,<http://rdf.freebase.com/ns/m/03qxjn>,<http://ru.dbpedia.org/resource/%D0%A5%D0%B8%D0%B3%D0%B0%D1%81%D0%B8%D1%81%D0%BE%D0%BD%D0%BE%D0%B3%D0%B8_(%D0%BF%D0%BE%D1%81%D1%91%D0%BB%D0%BE%D0%BA)>,<http://ru.dbpedia.org/resource/Хигасисоноги_(посёлок)>,"<http://tl.dbpedia.org/resource/Higashisonogi,_Nagasaki>",<http://uk.dbpedia.org/resource/Хіґасісоноґі>,<http://wikidata.dbpedia.org/resource/Q942035>,<http://wikidata.org/entity/Q942035>,<http://www.wikidata.org/entity/Q942035>,"<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Higashisonogi,_Nagasaki>","<http://yago-knowledge.org/resource/Higashisonogi,_Nagasaki>",<http://zh.dbpedia.org/resource/%E6%9D%B1%E5%BD%BC%E6%9D%B5%E7%94%BA>,<http://zh.dbpedia.org/resource/東彼杵町>
<http://dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://dbpedia.org/resource/Skyforce>,<http://de.dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://es.dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://fr.dbpedia.org/resource/Skyforce_de_Sioux_Falls>,<http://hy.dbpedia.org/resource/Սյու_Ֆոլս_Սկայֆորս>,<http://it.dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://ja.dbpedia.org/resource/%E3%82%B9%E3%83%BC%E3%83%95%E3%82%A9%E3%83%BC%E3%83%AB%E3%82%BA%E3%83%BB%E3%82%B9%E3%82%AB%E3%82%A4%E3%83%95%E3%82%A9%E3%83%BC%E3%82%B9>,<http://ja.dbpedia.org/resource/スーフォールズ・スカイフォース>,<http://ko.dbpedia.org/resource/수폴스_스카이포스>,<http://mpii.de/yago/resource/Sioux_Falls_Skyforce>,<http://pl.dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://pt.dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f800000000024f54e>,<http://rdf.freebase.com/ns/m.029ybg>,<http://rdf.freebase.com/ns/m/029ybg>,<http://ru.dbpedia.org/resource/Су-Фолс_Скайфорс>,<http://sr.dbpedia.org/resource/Су_Фолс_скајфорси>,<http://tr.dbpedia.org/resource/Sioux_Falls_Skyforce>,<http://wikidata.dbpedia.org/resource/Q2060261>,<http://wikidata.org/entity/Q2060261>,<http://www.wikidata.org/entity/Q2060261>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Sioux_Falls_Skyforce>,<http://yago-knowledge.org/resource/Sioux_Falls_Skyforce>
<http://ar.dbpedia.org/resource/%D9%87%D9%8A%D9%83%D8%AA%D9%88%D8%B1_%D8%BA%D9%88%D9%8A%D8%AA%D9%8A%D9%86%D9%83>,<http://ar.dbpedia.org/resource/هيكتور_غويتينك>,<http://dbpedia.org/resource/Hector_Goetinck>,<http://fr.dbpedia.org/resource/Hector_Goetinck>,<http://hu.dbpedia.org/resource/Hector_Goetinck>,<http://it.dbpedia.org/resource/Hector_Goetinck>,<http://mpii.de/yago/resource/Hector_Goetinck>,<http://nl.dbpedia.org/resource/Hector_Goetinck>,<http://pl.dbpedia.org/resource/Hector_Goetinck>,<http://pt.dbpedia.org/resource/Hector_Goetinck>,<http://rdf.freebase.com/ns/guid.9202a8c04000641f80000000047f5910>,<http://rdf.freebase.com/ns/m.027zq8j>,<http://rdf.freebase.com/ns/m/027zq8j>,"<http://ru.dbpedia.org/resource/%D0%93%D1%83%D1%82%D0%B8%D0%BD%D0%BA,_%D0%A5%D0%B5%D0%BA%D1%82%D0%BE%D1%80>","<http://ru.dbpedia.org/resource/Гутинк,_Хектор>",<http://wikidata.dbpedia.org/resource/Q2538585>,<http://wikidata.org/entity/Q2538585>,<http://www.wikidata.org/entity/Q2538585>,<http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Hector_Goetinck>,<http://yago-knowledge.org/resource/Hector_Goetinck>
